Season,Start,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,Spread,WeekDate,Week
2016,2016-10-29 20:00:00,AAMU,2010,ALST,2011,1,14.0,0.0,21.0,0.0,6.0,41,3.0,10.0,14.0,8.0,7.0,42,-1,2016-10-29,10.0
2016,2016-10-29 20:00:00,CHA,411,CAL,2094,0,6.0,6.0,0.0,0.0,,12,7.0,0.0,13.0,7.0,,27,-15,2016-10-29,10.0
2016,2016-10-29 20:30:00,GFU,415,LIN,203,0,27.0,16.0,7.0,0.0,,50,0.0,0.0,7.0,7.0,,14,36,2016-10-29,10.0
2016,2016-10-29 20:35:00,SUU,253,IDST,304,0,7.0,6.0,7.0,7.0,,27,7.0,10.0,21.0,14.0,,52,-25,2016-10-29,10.0
2016,2016-10-29 21:00:00,ASU,9,ORE,2483,0,17.0,13.0,3.0,21.0,,54,14.0,0.0,8.0,13.0,,35,19,2016-10-29,10.0
2016,2016-10-29 21:00:00,MCM,241,HOW,2758,0,0.0,0.0,0.0,6.0,,6,7.0,17.0,7.0,10.0,,41,-35,2016-10-29,10.0
2016,2016-10-29 21:00:00,GAST,2247,USA,6,0,0.0,3.0,0.0,10.0,,13,3.0,0.0,7.0,0.0,,10,3,2016-10-29,10.0
2016,2016-10-29 21:00:00,MAS,379,WES,2843,0,7.0,21.0,0.0,7.0,,35,8.0,8.0,0.0,6.0,,22,13,2016-10-29,10.0
2016,2016-10-29 21:00:00,WES,2704,TXA,2837,0,6.0,13.0,7.0,10.0,,36,0.0,0.0,0.0,0.0,,0,36,2016-10-29,10.0
2016,2016-10-29 21:30:00,UNCO,2458,PRST,2502,0,7.0,14.0,14.0,14.0,0.0,49,3.0,10.0,29.0,7.0,7.0,56,-7,2016-10-29,10.0
2016,2016-10-29 22:00:00,WJC,2911,IND,2292,0,7.0,7.0,3.0,17.0,,34,3.0,9.0,0.0,0.0,,12,22,2016-10-29,10.0
2016,2016-10-29 22:00:00,BOW,2075,LIN,2339,0,3.0,0.0,6.0,14.0,,23,7.0,7.0,20.0,7.0,,41,-18,2016-10-29,10.0
2016,2016-10-29 22:00:00,DIC,316,BLA,2069,0,14.0,6.0,10.0,3.0,,33,0.0,7.0,0.0,13.0,,20,13,2016-10-29,10.0
2016,2016-10-29 23:00:00,SFA,2617,IW,2916,0,3.0,0.0,3.0,13.0,,19,0.0,14.0,14.0,14.0,,42,-23,2016-10-29,10.0
2016,2016-10-29 23:00:00,UNT,249,UTSA,2636,0,7.0,7.0,10.0,7.0,,31,0.0,0.0,7.0,10.0,,17,14,2016-10-29,10.0
2016,2016-10-29 23:00:00,RICE,242,LT,2348,0,28.0,13.0,13.0,7.0,,61,0.0,0.0,9.0,7.0,,16,45,2016-10-29,10.0
2016,2016-10-29 23:00:00,GRO,146,GEN,2242,0,7.0,0.0,7.0,7.0,,21,0.0,0.0,7.0,7.0,,14,7,2016-10-29,10.0
2016,2016-10-29 23:00:00,ACU,2000,MCNS,2377,0,10.0,9.0,7.0,7.0,,33,7.0,0.0,0.0,7.0,,14,19,2016-10-29,10.0
2016,2016-10-29 23:00:00,FIN,2224,GVSU,125,0,14.0,0.0,0.0,14.0,,28,7.0,7.0,3.0,0.0,,17,11,2016-10-29,10.0
2016,2016-10-29 23:00:00,MRSH,276,USM,2572,0,7.0,3.0,0.0,14.0,,24,0.0,7.0,0.0,7.0,,14,10,2016-10-29,10.0
2016,2016-10-29 23:00:00,VAL,2673,FLTH,53,0,10.0,7.0,0.0,21.0,,38,0.0,7.0,3.0,10.0,,20,18,2016-10-29,10.0
2016,2016-10-29 23:00:00,BSU,68,WYO,2751,0,0.0,17.0,0.0,13.0,,30,7.0,14.0,0.0,7.0,,28,2,2016-10-29,10.0
2016,2016-10-29 23:00:00,WAY,2845,THI,2644,0,14.0,10.0,13.0,13.0,,50,7.0,22.0,10.0,3.0,,42,8,2016-10-29,10.0
2016,2016-10-29 23:00:00,MTSU,2393,FIU,2229,0,14.0,7.0,0.0,14.0,,35,21.0,7.0,0.0,14.0,,42,-7,2016-10-29,10.0
2016,2016-10-29 23:00:00,HBU,2277,LAM,2320,0,7.0,3.0,0.0,7.0,,17,7.0,0.0,10.0,7.0,,24,-7,2016-10-29,10.0
2016,2016-10-29 23:00:00,ULM,2433,ARST,2032,0,14.0,28.0,9.0,0.0,,51,0.0,3.0,7.0,0.0,,10,41,2016-10-29,10.0
2016,2016-10-29 23:00:00,NEB,158,WIS,275,0,7.0,3.0,7.0,0.0,6.0,23,0.0,7.0,0.0,10.0,0.0,17,6,2016-10-29,10.0
2016,2016-10-29 23:00:00,EAS,2194,LAC,2347,0,21.0,14.0,14.0,13.0,,62,16.0,22.0,14.0,12.0,,64,-2,2016-10-29,10.0
2016,2016-10-29 23:00:00,NDSU,2449,UNI,2460,0,0.0,6.0,7.0,7.0,,20,7.0,7.0,7.0,3.0,,24,-4,2016-10-29,10.0
2016,2016-10-29 23:00:00,TXSO,2640,SHSU,2534,0,28.0,17.0,14.0,7.0,,66,0.0,10.0,0.0,7.0,,17,49,2016-10-29,10.0
2016,2016-10-29 23:00:00,STJ,2601,DU,110254,0,3.0,14.0,0.0,3.0,,20,7.0,0.0,3.0,14.0,,24,-4,2016-10-29,10.0
2016,2016-10-29 23:00:00,KU,2305,OKLA,201,0,7.0,21.0,28.0,0.0,,56,3.0,0.0,0.0,0.0,,3,53,2016-10-29,10.0
2016,2016-10-29 23:00:00,QUI,2825,TRU,2654,0,7.0,21.0,0.0,10.0,,38,7.0,7.0,7.0,7.0,,28,10,2016-10-29,10.0
2016,2016-10-29 23:00:00,NICH,2447,NWST,2466,0,7.0,7.0,0.0,0.0,,14,0.0,14.0,14.0,3.0,,31,-17,2016-10-29,10.0
2016,2016-10-29 23:15:00,AUB,2,MISS,145,0,13.0,9.0,7.0,0.0,,29,10.0,10.0,7.0,13.0,,40,-11,2016-10-29,10.0
2016,2016-10-29 23:15:00,TENN,2633,SC,2579,0,7.0,7.0,3.0,7.0,,24,7.0,0.0,7.0,7.0,,21,3,2016-10-29,10.0
2016,2016-10-29 23:30:00,NMSU,166,TA&M,245,0,14.0,10.0,21.0,7.0,,52,0.0,3.0,0.0,7.0,,10,42,2016-10-29,10.0
2016,2016-10-30 00:00:00,UTPB,110243,MID,2395,0,35.0,21.0,7.0,13.0,,76,0.0,7.0,7.0,7.0,,21,55,2016-10-29,10.0
2016,2016-10-30 00:00:00,CLEM,228,FSU,52,0,0.0,14.0,14.0,6.0,,34,14.0,3.0,3.0,17.0,,37,-3,2016-10-29,10.0
2016,2016-10-30 00:00:00,ODU,295,UTEP,2638,0,0.0,7.0,6.0,8.0,,21,10.0,0.0,7.0,14.0,,31,-10,2016-10-29,10.0
2016,2016-10-30 00:00:00,TLSA,202,MEM,235,0,7.0,17.0,6.0,0.0,,30,14.0,21.0,10.0,14.0,,59,-29,2016-10-29,10.0
2016,2016-10-30 00:00:00,EAS,2201,TXA,2658,0,0.0,14.0,7.0,20.0,,41,7.0,0.0,3.0,18.0,,28,13,2016-10-29,10.0
2016,2016-10-30 01:00:00,SIM,2829,HUM,2278,0,14.0,23.0,10.0,0.0,,47,0.0,2.0,0.0,7.0,,9,38,2016-10-29,10.0
2016,2016-10-30 01:00:00,CEN,2120,AZU,2049,0,17.0,14.0,6.0,7.0,,44,0.0,0.0,0.0,7.0,,7,37,2016-10-29,10.0
2016,2016-10-30 01:00:00,CP,13,SAC,16,0,7.0,14.0,0.0,26.0,,47,14.0,3.0,21.0,21.0,,59,-12,2016-10-29,10.0
2016,2016-10-30 02:00:00,RED,29,POM,2923,0,7.0,7.0,7.0,0.0,,21,0.0,10.0,13.0,0.0,,23,-2,2016-10-29,10.0
2016,2016-10-30 02:00:00,WHI,2850,OCC,2475,0,13.0,15.0,21.0,7.0,,56,7.0,17.0,7.0,7.0,,38,18,2016-10-29,10.0
2016,2016-10-30 02:30:00,UNLV,2439,SJSU,23,0,10.0,17.0,3.0,0.0,,30,7.0,3.0,7.0,7.0,,24,6,2016-10-29,10.0
2016,2016-10-30 02:45:00,WSU,265,ORST,204,0,14.0,10.0,0.0,7.0,,31,0.0,6.0,22.0,7.0,,35,-4,2016-10-29,10.0
2016,2016-10-30 03:00:00,STAN,24,ARIZ,12,0,0.0,7.0,3.0,0.0,,10,0.0,17.0,10.0,7.0,,34,-24,2016-10-29,10.0
2016,2016-10-30 03:59:00,UNM,167,HAW,62,0,0.0,14.0,0.0,7.0,,21,14.0,0.0,7.0,7.0,,28,-7,2016-10-29,10.0
2016,2016-11-02 00:00:00,WMU,2711,BALL,2050,0,7.0,3.0,3.0,7.0,,20,21.0,7.0,14.0,10.0,,52,-32,2016-11-02,11.0
2016,2016-11-02 00:00:00,BGSU,189,NIU,2459,0,14.0,10.0,14.0,7.0,,45,7.0,6.0,7.0,0.0,,20,25,2016-11-02,11.0
2016,2016-11-02 23:30:00,TOL,2649,AKR,2006,0,10.0,0.0,7.0,0.0,,17,3.0,17.0,14.0,14.0,,48,-31,2016-11-02,11.0
2016,2016-11-03 22:00:00,BUFF,2084,OHIO,195,0,10.0,17.0,0.0,7.0,,34,0.0,10.0,0.0,0.0,,10,24,2016-11-03,11.0
2016,2016-11-03 23:00:00,LAM,2320,NICH,2447,0,7.0,14.0,7.0,7.0,,35,0.0,3.0,0.0,7.0,,10,25,2016-11-03,11.0
2016,2016-11-03 23:00:00,WES,2699,GLE,2249,0,7.0,17.0,0.0,0.0,,24,7.0,14.0,20.0,0.0,,41,-17,2016-11-03,11.0
2016,2016-11-03 23:30:00,OKLA,201,ISU,66,0,3.0,14.0,0.0,7.0,,24,14.0,14.0,3.0,3.0,,34,-10,2016-11-03,11.0
2016,2016-11-03 23:30:00,ARST,2032,GAST,2247,0,0.0,3.0,7.0,6.0,,16,0.0,10.0,7.0,14.0,,31,-15,2016-11-03,11.0
2016,2016-11-04 01:00:00,UCLA,26,COLO,38,0,7.0,0.0,3.0,10.0,,20,7.0,3.0,0.0,0.0,,10,10,2016-11-04,11.0
2016,2016-11-04 22:00:00,CMU,2117,M-OH,193,0,13.0,7.0,10.0,7.0,,37,7.0,10.0,0.0,0.0,,17,20,2016-11-04,11.0
2016,2016-11-04 23:00:00,TEM,218,CONN,41,0,0.0,0.0,0.0,0.0,,0,21.0,0.0,0.0,0.0,,21,-21,2016-11-04,11.0
2016,2016-11-05 02:15:00,SJSU,23,BSU,68,0,7.0,17.0,7.0,14.0,,45,6.0,10.0,0.0,15.0,,31,14,2016-11-05,11.0
2016,2016-11-05 15:30:00,ND,87,NAVY,2426,1,7.0,7.0,7.0,7.0,,28,10.0,7.0,7.0,3.0,,27,1,2016-11-05,11.0
2016,2016-11-05 16:00:00,BGW,18,FRA,2967,0,0.0,0.0,14.0,7.0,6.0,27,6.0,8.0,0.0,7.0,7.0,28,-1,2016-11-05,11.0
2016,2016-11-05 16:00:00,WES,2846,SAL,2532,0,13.0,0.0,0.0,14.0,,27,7.0,20.0,10.0,7.0,,44,-17,2016-11-05,11.0
2016,2016-11-05 16:00:00,GAN,367,CLA,2134,0,3.0,14.0,14.0,10.0,,41,7.0,14.0,0.0,14.0,,35,6,2016-11-05,11.0
2016,2016-11-05 16:00:00,WOR,402,WES,2909,0,9.0,0.0,8.0,0.0,,17,0.0,7.0,10.0,14.0,,31,-14,2016-11-05,11.0
2016,2016-11-05 16:00:00,PENN,219,PRIN,163,0,6.0,7.0,8.0,7.0,,28,0.0,0.0,0.0,0.0,,0,28,2016-11-05,11.0
2016,2016-11-05 16:00:00,DUQ,2184,WAG,2681,0,10.0,7.0,3.0,0.0,,20,7.0,7.0,7.0,7.0,,28,-8,2016-11-05,11.0
2016,2016-11-05 16:00:00,REN,2528,SPR,81,0,0.0,0.0,7.0,17.0,,24,7.0,0.0,0.0,0.0,,7,17,2016-11-05,11.0
2016,2016-11-05 16:00:00,FER,2222,HIL,2273,0,0.0,7.0,0.0,13.0,,20,14.0,6.0,7.0,14.0,,41,-21,2016-11-05,11.0
2016,2016-11-05 16:00:00,SHU,2529,CCSU,2115,0,7.0,10.0,14.0,6.0,,37,7.0,0.0,14.0,14.0,,35,2,2016-11-05,11.0
2016,2016-11-05 16:00:00,MIL,210,WES,223,0,14.0,10.0,21.0,7.0,,52,0.0,0.0,0.0,0.0,,0,52,2016-11-05,11.0
2016,2016-11-05 16:00:00,URB,2666,NOT,587,0,7.0,14.0,7.0,7.0,,35,7.0,0.0,0.0,7.0,,14,21,2016-11-05,11.0
2016,2016-11-05 16:00:00,WES,2702,SAL,2776,0,0.0,6.0,13.0,3.0,,22,0.0,21.0,6.0,14.0,,41,-19,2016-11-05,11.0
2016,2016-11-05 16:00:00,VAN,238,AUB,2,0,7.0,3.0,10.0,3.0,,23,3.0,10.0,0.0,3.0,,16,7,2016-11-05,11.0
2016,2016-11-05 16:00:00,IND,84,RUTG,164,0,10.0,7.0,7.0,3.0,,27,13.0,0.0,13.0,7.0,,33,-6,2016-11-05,11.0
2016,2016-11-05 16:00:00,MAR,2951,MOU,481,0,7.0,0.0,0.0,7.0,,14,7.0,7.0,0.0,3.0,,17,-3,2016-11-05,11.0
2016,2016-11-05 16:00:00,NOVA,222,MAINE,311,0,0.0,0.0,7.0,0.0,,7,0.0,10.0,9.0,7.0,,26,-19,2016-11-05,11.0
2016,2016-11-05 16:00:00,AFA,2005,ARMY,349,0,0.0,6.0,6.0,0.0,,12,0.0,10.0,14.0,7.0,,31,-19,2016-11-05,11.0
2016,2016-11-05 16:00:00,TRI,3214,FINL,109418,0,0.0,7.0,6.0,0.0,,13,0.0,3.0,14.0,0.0,,17,-4,2016-11-05,11.0
2016,2016-11-05 16:00:00,LOU,97,BC,103,0,0.0,0.0,7.0,0.0,,7,21.0,17.0,14.0,0.0,,52,-45,2016-11-05,11.0
2016,2016-11-05 16:00:00,MSU,127,ILL,356,0,0.0,7.0,10.0,14.0,,31,3.0,3.0,11.0,10.0,,27,4,2016-11-05,11.0
2016,2016-11-05 16:00:00,STA,2830,SOU,2583,0,14.0,7.0,0.0,7.0,,28,3.0,0.0,7.0,15.0,,25,3,2016-11-05,11.0
2016,2016-11-05 16:00:00,FAI,2986,SHE,2974,0,7.0,3.0,14.0,3.0,,27,3.0,7.0,7.0,0.0,,17,10,2016-11-05,11.0
2016,2016-11-05 16:00:00,WIS,275,NW,77,0,0.0,7.0,0.0,0.0,,7,0.0,10.0,3.0,8.0,,21,-14,2016-11-05,11.0
2016,2016-11-05 16:00:00,NIC,2884,MAI,274,0,0.0,22.0,6.0,0.0,,28,0.0,14.0,14.0,26.0,,54,-26,2016-11-05,11.0
2016,2016-11-05 16:00:00,END,452,COA,2557,0,7.0,0.0,3.0,7.0,,17,7.0,7.0,0.0,14.0,,28,-11,2016-11-05,11.0
2016,2016-11-05 16:00:00,BRO,2781,MOR,3110,0,0.0,14.0,0.0,6.0,,20,27.0,3.0,7.0,7.0,,44,-24,2016-11-05,11.0
2016,2016-11-05 16:00:00,NOR,2467,HUS,2280,0,7.0,0.0,6.0,14.0,,27,0.0,0.0,13.0,0.0,,13,14,2016-11-05,11.0
2016,2016-11-05 16:00:00,HAR,173,STJ,374,0,14.0,28.0,6.0,20.0,,68,13.0,7.0,6.0,14.0,,40,28,2016-11-05,11.0
2016,2016-11-05 16:00:00,WAY,131,ODM,2477,0,0.0,6.0,15.0,7.0,,28,7.0,3.0,7.0,0.0,,17,11,2016-11-05,11.0
2016,2016-11-05 16:00:00,WPI,2749,ROC,184,0,7.0,7.0,7.0,13.0,,34,3.0,7.0,7.0,20.0,,37,-3,2016-11-05,11.0
2016,2016-11-05 16:00:00,BEN,2060,NH,2441,0,7.0,0.0,7.0,3.0,,17,7.0,0.0,0.0,0.0,,7,10,2016-11-05,11.0
2016,2016-11-05 16:00:00,JOH,118,F&M,2234,0,7.0,7.0,0.0,14.0,,28,14.0,21.0,13.0,0.0,,48,-20,2016-11-05,11.0
2016,2016-11-05 16:00:00,RMU,2523,BRY,2803,0,0.0,10.0,0.0,14.0,,24,0.0,3.0,10.0,0.0,,13,11,2016-11-05,11.0
2016,2016-11-05 16:00:00,WEBB,2241,CHSO,2127,0,7.0,0.0,0.0,3.0,,10,0.0,0.0,7.0,10.0,,17,-7,2016-11-05,11.0
2016,2016-11-05 16:00:00,TEX,251,TTU,2641,0,16.0,7.0,7.0,7.0,,37,14.0,10.0,14.0,7.0,,45,-8,2016-11-05,11.0
2016,2016-11-05 16:00:00,TA&M,245,MSST,344,0,14.0,14.0,0.0,7.0,,35,7.0,7.0,0.0,14.0,,28,7,2016-11-05,11.0
2016,2016-11-05 16:00:00,CHA,2128,ABC,2017,0,7.0,10.0,3.0,14.0,,34,0.0,7.0,7.0,3.0,,17,17,2016-11-05,11.0
