Season,Start,Visiter,VisID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,Spread,WeekDate,Week,HomeConf,VisConf
2013,2013-11-09 17:00:00,TCU,2628,ISU,66,0,0,7.0,10.0,0.0,,17,7,7.0,0.0,7.0,,21,-4,2013-11-09,11,Big12,Big12
2013,2013-11-09 17:00:00,STL,2779,HOB,174,0,10,14.0,7.0,6.0,,37,0,7.0,0.0,0.0,,7,30,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,UNI,237,MER,2383,0,0,7.0,7.0,0.0,,14,7,10.0,7.0,3.0,,27,-13,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,JUN,246,MOR,323,0,0,0.0,0.0,14.0,,14,7,10.0,7.0,3.0,,27,-13,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,PLY,2972,MAS,110,0,6,12.0,14.0,14.0,,46,7,7.0,17.0,13.0,,44,2,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,SMU,2567,CIN,2132,0,0,14.0,14.0,0.0,,28,7,3.0,0.0,15.0,,25,3,2013-11-09,11,AAC,AAC
2013,2013-11-09 17:00:00,CLA,2134,EDI,2205,0,2,7.0,0.0,0.0,,9,0,7.0,0.0,0.0,,7,2,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,IOWA,2294,PUR,2509,0,0,7.0,0.0,7.0,,14,0,14.0,7.0,17.0,,38,-24,2013-11-09,11,Big10,Big10
2013,2013-11-09 17:00:00,WES,2909,WOR,402,0,0,14.0,0.0,6.0,,20,14,17.0,7.0,0.0,,38,-18,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,BEC,479,CAS,293,0,3,0.0,0.0,0.0,,3,0,14.0,6.0,0.0,,20,-17,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,FRA,2967,BGW,18,0,7,7.0,0.0,14.0,,28,6,7.0,14.0,8.0,,35,-7,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,WES,2846,CHAR,2429,0,0,7.0,14.0,7.0,,28,7,7.0,7.0,14.0,,35,-7,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,SPR,81,REN,2528,0,7,7.0,7.0,7.0,,28,0,21.0,7.0,7.0,,35,-7,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,BAT,121,HAM,348,0,7,0.0,6.0,8.0,,21,21,10.0,0.0,7.0,,38,-17,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,AMH,7,WIL,2731,0,0,0.0,7.0,0.0,,7,0,14.0,3.0,3.0,,20,-13,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,GVSU,125,WAY,131,0,7,0.0,7.0,6.0,,20,14,10.0,7.0,3.0,,34,-14,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,FIN,2224,MAL,556,0,0,7.0,7.0,7.0,,21,7,7.0,14.0,7.0,,35,-14,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,WES,2707,SHE,2974,0,14,6.0,7.0,20.0,,47,0,0.0,0.0,0.0,,0,47,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,VAN,238,FLA,57,0,0,3.0,7.0,7.0,,17,10,7.0,7.0,10.0,,34,-17,2013-11-09,11,SEC,SEC
2013,2013-11-09 17:00:00,RMU,2523,CCSU,2115,0,7,0.0,0.0,14.0,,21,10,30.0,7.0,7.0,,54,-33,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,ASP,2038,LIU,2089,0,0,21.0,0.0,6.0,,27,17,7.0,3.0,10.0,,37,-10,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,MONM,2405,WAG,2681,0,0,3.0,3.0,0.0,,6,13,0.0,3.0,7.0,,23,-17,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,F&M,2234,JOH,118,0,14,10.0,14.0,7.0,,45,13,7.0,7.0,3.0,,30,15,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,ITH,175,SAL,2532,0,3,7.0,7.0,0.0,6.0,23,0,10.0,7.0,0.0,7.0,24,-1,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,UAB,5,MRSH,276,0,21,14.0,14.0,7.0,,56,7,7.0,0.0,0.0,,14,42,2013-11-09,11,ConferenceUSA,ConferenceUSA
2013,2013-11-09 17:00:00,COA,2557,SAL,2776,0,7,0.0,6.0,12.0,,25,0,7.0,0.0,7.0,,14,11,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,ILLC,2286,COR,2155,0,7,13.0,6.0,3.0,6.0,35,14,0.0,7.0,8.0,0.0,29,6,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,BRWN,225,YALE,43,0,14,3.0,0.0,7.0,,24,7,0.0,10.0,0.0,,17,7,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,SHI,2559,CHE,2129,0,0,0.0,0.0,0.0,,0,14,7.0,14.0,7.0,,42,-42,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,SFU,2598,BRY,2803,0,0,7.0,0.0,13.0,,20,7,13.0,0.0,3.0,,23,-3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:00:00,LKE,437,ODM,2477,0,21,20.0,14.0,7.0,,62,7,7.0,0.0,7.0,,21,41,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:21:00,ARK,8,MISS,145,0,10,10.0,14.0,0.0,,34,3,7.0,7.0,7.0,,24,10,2013-11-09,11,SEC,SEC
2013,2013-11-09 17:30:00,HC,107,LEH,2329,0,7,20.0,7.0,0.0,,34,7,6.0,7.0,0.0,,20,14,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:30:00,SRU,215,SET,611,0,0,0.0,7.0,14.0,,21,14,7.0,14.0,20.0,,55,-34,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:30:00,APP,2026,UGA,61,0,7,7.0,17.0,14.0,,45,6,0.0,0.0,0.0,,6,39,2013-11-09,11,SEC,NotMajor
2013,2013-11-09 17:30:00,JMU,256,UNH,160,0,7,7.0,3.0,16.0,,33,0,0.0,10.0,7.0,,17,16,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:30:00,HARV,108,CLMB,171,0,0,0.0,0.0,0.0,,0,14,7.0,0.0,13.0,,34,-34,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:30:00,COL,33,BOW,340,0,7,7.0,0.0,18.0,,32,0,6.0,0.0,16.0,,22,10,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:30:00,UVA,258,UNC,153,0,14,7.0,14.0,10.0,,45,0,0.0,7.0,7.0,,14,31,2013-11-09,11,ACC,ACC
2013,2013-11-09 17:30:00,NOVA,222,URI,227,0,0,0.0,0.0,0.0,,0,14,21.0,10.0,0.0,,45,-45,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 17:30:00,MID,2394,TUF,112,0,3,7.0,0.0,0.0,,10,7,28.0,17.0,0.0,,52,-42,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,APP,3111,WEBB,2691,0,16,13.0,10.0,7.0,,46,0,0.0,7.0,0.0,,7,39,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,HAR,173,FRO,341,0,0,7.0,7.0,0.0,,14,7,6.0,7.0,21.0,,41,-27,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,STJ,2601,TRU,2654,0,0,3.0,0.0,0.0,,3,0,0.0,0.0,6.0,,6,-3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,WIT,2746,WAB,89,0,0,3.0,7.0,7.0,,17,14,14.0,0.0,7.0,,35,-18,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MUH,2422,URS,2667,0,0,3.0,0.0,7.0,,10,7,13.0,0.0,21.0,,41,-31,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,CON,2151,SEFL,267,0,28,27.0,7.0,0.0,,62,0,0.0,0.0,7.0,,7,55,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,TRI,2651,OLI,354,0,7,14.0,7.0,13.0,0.0,41,0,20.0,0.0,21.0,6.0,47,-6,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,BUCK,2083,FOR,2230,0,7,3.0,7.0,6.0,,23,7,0.0,14.0,0.0,,21,2,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,SBI,284,MER,2771,0,0,0.0,14.0,0.0,,14,3,10.0,13.0,0.0,,26,-12,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,NIC,2884,CUR,40,0,3,14.0,10.0,7.0,,34,0,0.0,0.0,13.0,,13,21,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,EMO,2213,SHE,2828,0,14,0.0,6.0,0.0,,20,14,14.0,3.0,6.0,,37,-17,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,ASC,3162,SVA,2896,0,14,0.0,7.0,9.0,,30,0,0.0,0.0,0.0,,0,30,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,SS,375,GRE,2257,0,7,0.0,0.0,14.0,,21,0,21.0,0.0,6.0,,27,-6,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,STA,395,SHA,2551,0,9,0.0,14.0,9.0,,32,0,7.0,7.0,0.0,,14,18,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,URB,2666,WVW,455,0,7,17.0,7.0,3.0,,34,0,0.0,6.0,7.0,,13,21,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,STU,471,LEB,388,0,17,7.0,0.0,6.0,,30,0,0.0,0.0,6.0,,6,24,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MCD,2700,SUS,216,0,7,13.0,7.0,15.0,,42,0,21.0,14.0,8.0,,43,-1,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,UWL,2688,HAM,297,0,7,21.0,0.0,7.0,,35,0,7.0,7.0,8.0,,22,13,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,WIS,2741,ROC,2524,0,6,0.0,0.0,6.0,,12,7,6.0,7.0,7.0,,27,-15,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MIC,2392,HIL,2273,0,0,7.0,0.0,10.0,7.0,27,7,3.0,0.0,7.0,7.0,30,-3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,NOR,128,SAG,129,0,7,31.0,14.0,0.0,,52,3,0.0,7.0,7.0,,17,35,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,BEN,2283,MAR,421,0,0,7.0,6.0,0.0,,13,14,28.0,13.0,0.0,,55,-42,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,ALBI,2790,ADR,2003,0,0,0.0,0.0,0.0,,0,0,3.0,3.0,7.0,,13,-13,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,WJC,2911,KYW,2316,0,0,0.0,10.0,7.0,,17,7,14.0,7.0,9.0,,37,-20,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,CCU,324,CHSO,2127,0,10,14.0,7.0,0.0,,31,3,3.0,7.0,13.0,,26,5,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MOU,481,MAR,2951,0,0,10.0,3.0,3.0,,16,0,0.0,7.0,0.0,,7,9,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,BLO,2071,WES,223,0,0,14.0,0.0,14.0,,28,3,14.0,7.0,7.0,,31,-3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,USD,301,MORE,2413,0,0,3.0,0.0,0.0,,3,14,7.0,7.0,28.0,,56,-53,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MOR,3110,COR,2782,0,7,31.0,21.0,3.0,,62,7,14.0,14.0,14.0,,49,13,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,CAR,32,BEL,266,0,3,7.0,0.0,7.0,,17,20,0.0,7.0,13.0,,40,-23,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,AUR,2044,CON,409,0,21,14.0,7.0,7.0,,49,0,10.0,14.0,17.0,,41,8,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,DEP,83,HIR,2274,0,0,7.0,0.0,6.0,,13,0,7.0,7.0,10.0,,24,-11,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,CNJ,2442,WMP,2970,0,3,0.0,0.0,0.0,,3,7,7.0,7.0,6.0,,27,-24,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,WIN,351,MAR,2369,0,13,14.0,7.0,22.0,,56,7,14.0,14.0,7.0,,42,14,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,GAN,367,IND,2291,0,13,15.0,21.0,6.0,,55,7,7.0,0.0,6.0,,20,35,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,RICH,257,STON,2619,0,0,14.0,14.0,3.0,,31,10,8.0,7.0,14.0,,39,-8,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,NBY,2444,CNEW,2105,0,28,10.0,14.0,0.0,,52,0,14.0,10.0,7.0,,31,21,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,CON,2148,NOT,587,0,0,6.0,8.0,0.0,,14,7,7.0,7.0,9.0,,30,-16,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,CRO,509,EUR,101,0,7,0.0,7.0,3.0,,17,0,7.0,7.0,0.0,,14,3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MAN,2816,S&T,2402,0,0,10.0,21.0,0.0,,31,0,7.0,7.0,7.0,,21,10,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,LUT,67,COE,2141,0,10,0.0,7.0,14.0,,31,0,7.0,7.0,0.0,,14,17,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,OBE,391,OHI,2980,0,7,14.0,0.0,7.0,,28,0,0.0,7.0,7.0,,14,14,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,ALB,2015,MISC,2969,0,7,0.0,6.0,6.0,,19,14,21.0,7.0,0.0,,42,-23,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,LAG,548,FER,366,0,0,3.0,0.0,0.0,,3,0,3.0,0.0,7.0,,10,-7,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,KIN,247,WID,2725,0,21,10.0,14.0,7.0,,52,7,0.0,0.0,13.0,,20,32,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,CAT,2107,NGR,2822,0,10,7.0,0.0,0.0,,17,3,0.0,7.0,10.0,,20,-3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,HUS,2280,NOR,2467,0,7,0.0,14.0,7.0,,28,7,0.0,10.0,6.0,,23,5,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MON,2818,BRO,2781,0,3,0.0,14.0,7.0,,24,0,0.0,0.0,0.0,,0,24,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,SDA,613,NEB,2438,0,0,0.0,12.0,14.0,,26,0,8.0,14.0,12.0,,34,-8,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,LOR,263,DUB,49,0,14,21.0,7.0,14.0,,56,0,0.0,0.0,0.0,,0,56,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,DIC,2175,GET,2248,0,13,15.0,7.0,7.0,,42,0,0.0,7.0,0.0,,7,35,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,ALM,2800,KAL,126,0,7,0.0,7.0,7.0,,21,3,0.0,0.0,0.0,,3,18,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,GRI,65,STN,2832,0,10,0.0,7.0,6.0,,23,0,0.0,0.0,0.0,,0,23,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,CAR,2102,CHI,80,0,14,0.0,0.0,0.0,,14,0,0.0,6.0,6.0,,12,2,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,VALP,2674,BUT,2086,0,21,24.0,20.0,7.0,,72,6,6.0,0.0,0.0,,12,60,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MRST,2368,CAMP,2097,0,0,7.0,0.0,21.0,,28,14,14.0,13.0,14.0,,55,-27,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,EIU,2197,MURR,93,0,0,0.0,10.0,7.0,,17,7,14.0,9.0,7.0,,37,-20,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,KUT,2315,LOC,209,0,0,7.0,7.0,3.0,,17,7,7.0,10.0,14.0,,38,-21,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,BOW,2075,ELI,2207,0,3,6.0,6.0,6.0,,21,14,9.0,0.0,7.0,,30,-9,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MAC,273,MIN,2399,0,14,14.0,7.0,3.0,,38,0,0.0,0.0,7.0,,7,31,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,RAN,2516,BRD,2079,0,7,6.0,6.0,15.0,,34,0,7.0,7.0,21.0,,35,-1,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,UTI,390,ALF,365,0,14,17.0,7.0,10.0,,48,10,7.0,7.0,7.0,,31,17,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,BET,2062,THO,2646,0,7,21.0,14.0,7.0,,49,7,7.0,0.0,0.0,,14,35,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MOR,60,KYS,2310,0,7,17.0,13.0,7.0,,44,0,0.0,0.0,0.0,,0,44,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,WES,2699,VAW,2842,0,7,3.0,0.0,14.0,,24,6,7.0,0.0,0.0,,13,11,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,CSR,2963,WAS,143,0,3,17.0,7.0,2.0,,29,0,0.0,0.0,0.0,,0,29,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,WOO,2748,KEN,352,0,0,7.0,7.0,0.0,,14,0,10.0,7.0,7.0,,24,-10,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,ROW,2827,KEA,2871,0,0,0.0,0.0,6.0,,6,0,7.0,0.0,0.0,,7,-1,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,NCAT,2448,MORG,2415,0,7,7.0,0.0,10.0,,24,7,3.0,7.0,6.0,,23,1,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,MAS,379,FIT,114,0,6,13.0,6.0,0.0,,25,6,8.0,0.0,6.0,,20,5,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,WAL,2682,GLE,2249,0,12,14.0,0.0,7.0,,33,10,0.0,3.0,8.0,,21,12,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,WMU,2711,EMU,2199,0,7,7.0,7.0,8.0,6.0,35,10,6.0,10.0,3.0,3.0,32,3,2013-11-09,11,MidAmerican,MidAmerican
2013,2013-11-09 18:00:00,DV,2808,WIL,398,0,7,7.0,6.0,7.0,,27,0,14.0,3.0,14.0,,31,-4,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,DEN,2171,ALL,2018,0,0,7.0,6.0,8.0,,21,0,14.0,7.0,3.0,,24,-3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,KNO,255,LAW,268,0,0,10.0,7.0,6.0,,23,0,7.0,7.0,6.0,,20,3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,TIF,2838,ASH,308,0,14,7.0,14.0,14.0,,49,7,0.0,0.0,23.0,,30,19,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,NCCU,2428,HAMP,2261,0,3,17.0,6.0,3.0,,29,7,7.0,0.0,7.0,,21,8,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,SAV,2542,HOW,47,0,0,20.0,15.0,7.0,,42,7,0.0,7.0,0.0,,14,28,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,HEND,418,RHO,2519,0,7,10.0,6.0,13.0,,36,21,14.0,7.0,13.0,,55,-19,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,SOU,2583,AIC,2022,0,14,7.0,9.0,3.0,,33,0,14.0,0.0,0.0,,14,19,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,WEBB,2241,VMI,2678,0,10,7.0,10.0,0.0,,27,3,0.0,0.0,6.0,,9,18,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,TUS,2839,BRE,2913,0,7,10.0,7.0,28.0,,52,7,6.0,7.0,13.0,,33,19,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,RIP,2891,MON,2919,0,0,28.0,14.0,7.0,,49,7,7.0,0.0,7.0,,21,28,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,FAI,2986,CHA,2128,0,14,13.0,15.0,3.0,,45,0,0.0,0.0,0.0,,0,45,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:00:00,FDU,2221,LYC,2354,0,14,20.0,21.0,0.0,,55,0,0.0,0.0,12.0,,12,43,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:05:00,MIL,210,EAS,2188,0,27,27.0,6.0,6.0,,66,0,0.0,7.0,0.0,,7,59,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,MAR,317,OTT,359,0,0,20.0,2.0,7.0,,29,7,0.0,8.0,6.0,,21,8,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,BAL,188,MTU,426,0,13,3.0,0.0,14.0,,30,0,7.0,0.0,0.0,,7,23,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,FAY,2220,WSSU,2736,0,14,0.0,0.0,14.0,,28,0,0.0,0.0,14.0,,14,14,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,JOH,2304,CCI,2119,0,21,3.0,0.0,0.0,,24,6,0.0,14.0,6.0,,26,-2,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,SAM,2535,FUR,231,0,7,14.0,7.0,7.0,,35,6,3.0,8.0,0.0,,17,18,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,ON,427,WIL,2733,0,0,3.0,0.0,7.0,,10,10,28.0,14.0,0.0,,52,-42,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,HEI,191,JOH,2302,0,7,24.0,10.0,7.0,,48,0,7.0,0.0,0.0,,7,41,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,FAMU,50,SCST,2569,0,6,13.0,3.0,3.0,,25,7,14.0,0.0,0.0,,21,4,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,GRN,2256,MAR,2373,0,21,6.0,14.0,6.0,,47,0,0.0,0.0,15.0,,15,32,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,STV,2614,GRO,146,0,14,7.0,7.0,8.0,,36,0,7.0,13.0,6.0,,26,10,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,CIT,2643,ELON,2210,0,7,3.0,0.0,0.0,,10,7,7.0,14.0,7.0,,35,-25,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 18:30:00,MUS,332,CAP,424,0,7,7.0,0.0,10.0,3.0,27,7,17.0,0.0,0.0,0.0,24,3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,MIN,568,STC,2594,0,7,7.0,14.0,10.0,,38,7,0.0,7.0,0.0,,14,24,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,WCU,2717,GASO,290,0,7,14.0,7.0,7.0,,35,6,0.0,7.0,6.0,,19,16,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,WISW,2745,WIS,2743,0,0,7.0,0.0,0.0,,7,7,7.0,0.0,3.0,,17,-10,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,CEN,2121,MIL,2398,0,0,3.0,7.0,11.0,7.0,28,0,14.0,7.0,0.0,6.0,27,1,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,TEX,2639,HAR,2810,0,25,14.0,3.0,31.0,,73,6,17.0,14.0,7.0,,44,29,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,OKP,2824,OB,319,0,17,0.0,0.0,7.0,,24,21,3.0,35.0,0.0,,59,-35,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,UNCO,2458,UND,155,0,0,6.0,10.0,8.0,,24,7,0.0,14.0,0.0,,21,3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,NWMS,138,EMP,2214,0,7,0.0,7.0,7.0,,21,6,14.0,14.0,14.0,,48,-27,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,NOR,425,MIN,2772,0,0,0.0,0.0,0.0,,0,7,14.0,7.0,0.0,,28,-28,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,ILL,306,AUG,2042,0,7,3.0,0.0,0.0,,10,7,7.0,3.0,7.0,,24,-14,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,TXSO,2640,MVSU,2400,0,7,13.0,0.0,0.0,,20,0,10.0,0.0,7.0,,17,3,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,SW,2588,TRI,386,0,6,14.0,14.0,24.0,,58,6,7.0,7.0,0.0,,20,38,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,MAC,2359,AUG,124,0,21,0.0,6.0,7.0,,34,7,9.0,0.0,0.0,,16,18,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,LAN,2323,BBG,490,0,0,0.0,7.0,6.0,,13,6,12.0,30.0,0.0,,48,-35,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,FOR,2237,CHA,2123,0,14,10.0,7.0,3.0,,34,0,7.0,0.0,3.0,,10,24,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,IOW,2295,NWM,583,0,0,21.0,14.0,7.0,,42,6,0.0,0.0,0.0,,6,36,2013-11-09,11,NotMajor,NotMajor
2013,2013-11-09 19:00:00,MNST,2364,SIO,2894,0,0,3.0,6.0,8.0,,17,21,14.0,7.0,10.0,,52,-35,2013-11-09,11,NotMajor,NotMajor
