Season,Start,Away,AwayID,Home,HomeID,NeutralSite,Home1Q,Home2Q,Home3Q,Home4Q,HomeOT,HomeFinal,Vis1Q,Vis2Q,Vis3Q,Vis4Q,VisOT,VisFinal,Spread,WeekDate,Week,HomeBCSSOS,HomeRPI,AwayBCSSOS,AwayRPI
2016,2016-09-18 02:30:00,UTAH,254,SJSU,23,0,3,7,0,7,,17,6,14,7,7,,34,-17,2016-09-17,4,0.2083333333,0.28125,0.2083333333,0.28125
2016,2016-09-18 02:45:00,HAW,62,ARIZ,12,0,20,14,10,3,,47,7,0,7,14,,28,19,2016-09-17,4,0.2083333333,0.28125,0.2083333333,0.28125
2016,2016-09-18 03:00:00,OCC,2475,PAC,205,0,14,13,11,7,,45,0,7,7,8,,22,23,2016-09-17,4,0.3333333333,0.25,0.3333333333,0.25
2016,2016-09-18 16:00:00,WES,2704,UTPB,110243,0,7,0,0,7,,14,10,14,10,14,,48,-34,2016-09-17,4,0.1666666667,0.375,0.1666666667,0.375
2016,2016-09-22 23:00:00,WES,2707,CHA,2128,0,10,6,7,3,,26,7,0,0,0,,7,19,2016-09-22,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-22 23:00:00,FAI,2986,ABC,2017,0,0,0,3,0,,3,3,7,3,3,,16,-13,2016-09-22,5,0.2222222222,0.2916666667,0.2222222222,0.2916666667
2016,2016-09-22 23:30:00,CLEM,228,GT,59,0,0,0,0,7,,7,14,9,0,3,,26,-19,2016-09-22,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-23 23:00:00,AIC,2022,SOU,2583,0,7,7,0,7,,21,0,10,7,3,,20,1,2016-09-23,5,0.2345679012,0.2592592593,0.2345679012,0.2592592593
2016,2016-09-23 23:00:00,FIT,114,BGW,18,0,7,20,0,7,,34,7,0,6,12,,25,9,2016-09-23,5,0.012345679,0.0925925926,0.012345679,0.0925925926
2016,2016-09-23 23:30:00,WYO,2751,EMU,2199,0,3,14,3,7,,27,10,7,0,7,,24,3,2016-09-23,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 00:00:00,TCU,2628,SMU,2567,0,3,0,0,0,,3,3,3,14,13,,33,-30,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 01:00:00,USC,30,UTAH,254,0,7,3,7,14,,31,7,10,7,3,,27,4,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 16:00:00,KENT,2309,ALA,333,0,21,20,7,0,,48,0,0,0,0,,0,48,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 16:00:00,MIT,109,MAI,274,0,7,6,0,0,,13,7,10,3,10,,30,-17,2016-09-24,5,0.2083333333,0.28125,0.2083333333,0.28125
2016,2016-09-24 16:00:00,UNI,237,HOB,174,0,7,0,12,8,,27,7,3,7,6,,23,4,2016-09-24,5,0.1666666667,0.375,0.1666666667,0.375
2016,2016-09-24 16:00:00,CAR,2102,THO,2646,0,13,0,7,0,,20,7,3,0,6,,16,4,2016-09-24,5,0.1728395062,0.2962962963,0.1728395062,0.2962962963
2016,2016-09-24 16:00:00,STL,2779,REN,2528,0,7,0,0,7,,14,7,7,0,6,,20,-6,2016-09-24,5,0.024691358,0.1851851852,0.024691358,0.1851851852
2016,2016-09-24 16:00:00,SBI,284,STA,2830,0,7,7,14,6,,34,17,7,14,7,,45,-11,2016-09-24,5,0.0740740741,0.0555555556,0.0740740741,0.0555555556
2016,2016-09-24 16:00:00,NIC,2884,END,452,0,21,7,9,0,,37,0,0,0,0,,0,37,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 16:00:00,IOWA,2294,RUTG,164,0,0,0,0,7,,7,0,7,0,7,,14,-7,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 16:00:00,SHE,2974,NOT,587,0,0,3,7,7,,17,7,14,7,10,,38,-21,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 16:00:00,COA,2557,SAL,2776,0,28,13,7,0,,48,0,0,3,7,,10,38,2016-09-24,5,0.0555555556,0.2916666667,0.0555555556,0.2916666667
2016,2016-09-24 16:00:00,TIF,2838,WAY,131,0,21,0,7,7,,35,7,0,0,14,,21,14,2016-09-24,5,0.024691358,0.1851851852,0.024691358,0.1851851852
2016,2016-09-24 16:00:00,WOR,402,MAS,110,0,13,13,0,6,,32,7,7,0,0,,14,18,2016-09-24,5,0.2083333333,0.28125,0.2083333333,0.28125
2016,2016-09-24 16:00:00,CHAR,2429,TEM,218,0,3,28,14,3,,48,7,0,7,6,,20,28,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 16:00:00,CHR,3112,CNJ,2442,0,0,0,0,0,,0,7,0,3,7,,17,-17,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 16:00:00,SJSU,23,ISU,66,0,10,13,7,14,,44,3,0,7,0,,10,34,2016-09-24,5,0.1481481481,0.1111111111,0.1481481481,0.1111111111
2016,2016-09-24 16:00:00,WIS,275,MSU,127,0,3,3,0,0,,6,7,6,17,0,,30,-24,2016-09-24,5,0.1666666667,0.375,0.1666666667,0.375
2016,2016-09-24 16:00:00,CSU,36,MINN,135,0,7,10,7,7,,31,7,0,10,7,,24,7,2016-09-24,5,0.2222222222,0.4166666667,0.2222222222,0.4166666667
2016,2016-09-24 16:00:00,ROW,2827,MON,2818,0,7,0,0,14,,21,0,7,0,7,,14,7,2016-09-24,5,0.375,0.40625,0.375,0.40625
2016,2016-09-24 16:00:00,UGA,61,MISS,145,0,17,14,14,0,,45,0,0,7,7,,14,31,2016-09-24,5,0.2345679012,0.2592592593,0.2345679012,0.2592592593
2016,2016-09-24 16:00:00,JMU,256,MAINE,311,0,0,13,7,0,,20,7,3,7,14,,31,-11,2016-09-24,5,0.3518518519,0.2638888889,0.3518518519,0.2638888889
2016,2016-09-24 16:00:00,NEV,2440,PUR,2509,0,0,10,7,7,,24,7,7,0,0,,14,10,2016-09-24,5,0.2777777778,0.3333333333,0.2777777778,0.3333333333
2016,2016-09-24 16:00:00,NH,2441,PAC,2487,0,0,0,14,7,,21,17,21,3,7,,48,-27,2016-09-24,5,0.0740740741,0.0555555556,0.0740740741,0.0555555556
2016,2016-09-24 16:00:00,IND,2291,EDI,2205,0,0,0,7,21,,28,14,21,7,14,,56,-28,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 16:00:00,FSU,52,USF,58,0,14,0,7,14,,35,28,10,7,10,,55,-20,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 16:00:00,WES,2843,FRA,2967,0,0,13,0,10,,23,0,7,7,3,,17,6,2016-09-24,5,0.1728395062,0.2962962963,0.1728395062,0.2962962963
2016,2016-09-24 16:30:00,CMU,2117,UVA,258,0,15,13,0,21,,49,0,14,7,14,,35,14,2016-09-24,5,0.1481481481,0.1111111111,0.1481481481,0.1111111111
2016,2016-09-24 16:30:00,ECU,151,VT,259,0,14,24,9,7,,54,0,0,14,3,,17,37,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 16:30:00,ILLC,2286,LAW,268,0,0,7,0,8,,15,14,10,6,10,,40,-25,2016-09-24,5,0.0555555556,0.1666666667,0.0555555556,0.1666666667
2016,2016-09-24 16:30:00,PRIN,163,LEH,2329,0,7,14,14,7,,42,7,7,0,14,,28,14,2016-09-24,5,0.037037037,0.1111111111,0.037037037,0.1111111111
2016,2016-09-24 17:00:00,ASP,2038,MER,2771,0,7,9,7,0,,23,14,14,14,13,,55,-32,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 17:00:00,DIC,2175,MOR,323,0,10,0,7,7,,24,0,10,0,0,,10,14,2016-09-24,5,0.2469135802,0.3518518519,0.2469135802,0.3518518519
2016,2016-09-24 17:00:00,WIL,398,WID,2725,0,19,3,0,3,,25,0,10,0,13,,23,2,2016-09-24,5,0.0416666667,0.15625,0.0416666667,0.15625
2016,2016-09-24 17:00:00,ITH,175,ALF,365,0,7,7,6,0,,20,0,0,0,6,,6,14,2016-09-24,5,0.1666666667,0.375,0.1666666667,0.375
2016,2016-09-24 17:00:00,MOR,3110,BUF,2085,0,7,13,7,13,,40,0,3,14,7,,24,16,2016-09-24,5,0.3611111111,0.3958333333,0.3611111111,0.3958333333
2016,2016-09-24 17:00:00,MAR,317,MUS,332,0,7,14,0,7,,28,0,10,0,0,,10,18,2016-09-24,5,0.2083333333,0.28125,0.2083333333,0.28125
2016,2016-09-24 17:00:00,WES,2699,URB,2666,0,8,0,0,0,,8,0,14,0,7,,21,-13,2016-09-24,5,0.0864197531,0.1481481481,0.0864197531,0.1481481481
2016,2016-09-24 17:00:00,ELI,2207,JOH,2304,0,0,14,7,10,,31,0,7,7,14,,28,3,2016-09-24,5,0.1481481481,0.1111111111,0.1481481481,0.1111111111
2016,2016-09-24 17:00:00,ALL,2018,KEN,352,0,7,7,10,7,,31,7,0,0,0,,7,24,2016-09-24,5,0.1481481481,0.2777777778,0.1481481481,0.2777777778
2016,2016-09-24 17:00:00,CON,2148,WVW,455,0,7,3,0,7,,17,7,6,0,7,,20,-3,2016-09-24,5,0.0864197531,0.1481481481,0.0864197531,0.1481481481
2016,2016-09-24 17:00:00,GET,2248,SUS,216,0,10,21,3,21,,55,6,14,0,20,,40,15,2016-09-24,5,0.012345679,0.0925925926,0.012345679,0.0925925926
2016,2016-09-24 17:00:00,HAM,348,AMH,7,0,7,6,7,14,,34,0,0,0,0,,0,34,2016-09-24,5,0,0,0,0
2016,2016-09-24 17:00:00,URS,2667,MCD,2700,0,0,17,0,13,,30,0,14,3,10,,27,3,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 17:00:00,F&M,2234,JUN,246,0,0,7,7,8,,22,0,17,7,21,,45,-23,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 17:00:00,WPI,2749,SPR,81,0,0,0,14,14,,28,7,10,0,6,,23,5,2016-09-24,5,0.012345679,0.0925925926,0.012345679,0.0925925926
2016,2016-09-24 17:00:00,IOW,2295,MIN,2399,0,14,0,0,14,,28,7,13,0,7,,27,1,2016-09-24,5,0.3611111111,0.3958333333,0.3611111111,0.3958333333
2016,2016-09-24 17:00:00,KEA,2871,WMP,2970,0,7,3,3,0,,13,7,14,0,3,,24,-11,2016-09-24,5,0.375,0.40625,0.375,0.40625
2016,2016-09-24 17:00:00,LEB,388,KIN,247,0,14,7,0,0,,21,3,14,0,0,,17,4,2016-09-24,5,0.2345679012,0.2592592593,0.2345679012,0.2592592593
2016,2016-09-24 17:00:00,SYR,183,CONN,41,0,0,14,3,7,,24,14,3,7,7,,31,-7,2016-09-24,5,0.024691358,0.1851851852,0.024691358,0.1851851852
2016,2016-09-24 17:00:00,HIR,2274,DEP,83,0,21,21,3,21,,66,3,7,7,0,,17,49,2016-09-24,5,0.1666666667,0.375,0.1666666667,0.375
2016,2016-09-24 17:00:00,CHSO,2127,MONM,2405,0,0,0,7,0,,7,0,7,14,14,,35,-28,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 17:00:00,BOW,340,MID,2394,0,14,20,0,6,,40,3,0,0,0,,3,37,2016-09-24,5,0,0,0,0
2016,2016-09-24 17:00:00,WAB,89,WIT,2746,0,0,14,7,3,,24,14,0,0,0,,14,10,2016-09-24,5,0.0833333333,0.3125,0.0833333333,0.3125
2016,2016-09-24 17:00:00,PENN,219,FOR,2230,0,14,10,0,7,,31,7,3,7,0,,17,14,2016-09-24,5,0.1481481481,0.2361111111,0.1481481481,0.2361111111
2016,2016-09-24 17:00:00,BAT,121,TRI,2977,0,3,7,14,14,,38,7,0,0,0,,7,31,2016-09-24,5,0,0,0,0
2016,2016-09-24 17:00:00,MAR,2369,CNEW,2105,0,21,10,21,0,,52,13,8,0,6,,27,25,2016-09-24,5,0.0864197531,0.1481481481,0.0864197531,0.1481481481
2016,2016-09-24 17:00:00,S&T,2402,STJ,2601,0,14,0,0,7,,21,7,20,17,10,,54,-33,2016-09-24,5,0.024691358,0.1851851852,0.024691358,0.1851851852
2016,2016-09-24 17:00:00,FIN,2224,LKE,437,0,0,0,7,6,,13,27,7,10,14,,58,-45,2016-09-24,5,0.1481481481,0.1111111111,0.1481481481,0.1111111111
2016,2016-09-24 17:00:00,WAG,2681,BC,103,0,14,14,14,0,,42,7,3,0,0,,10,32,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 17:00:00,CHO,2804,LVI,2940,0,0,0,7,6,,13,7,20,7,7,,41,-28,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 17:00:00,ASC,3162,HUS,2280,0,13,15,7,0,,35,0,0,0,0,,0,35,2016-09-24,5,0.7222222222,0.5416666667,0.7222222222,0.5416666667
2016,2016-09-24 17:00:00,LYC,2354,MISC,2969,0,7,7,3,7,,24,0,6,8,14,,28,-4,2016-09-24,5,0.0740740741,0.0555555556,0.0740740741,0.0555555556
2016,2016-09-24 17:00:00,SAL,2532,SVA,2896,0,0,0,0,0,,0,0,21,14,0,,35,-35,2016-09-24,5,0.25,0.3125,0.25,0.3125
2016,2016-09-24 17:00:00,MAS,379,PLY,2972,0,7,7,9,7,,30,7,0,7,0,,14,16,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 17:00:00,COR,2782,UTI,390,0,3,9,6,6,,24,7,0,6,0,,13,11,2016-09-24,5,0.0555555556,0.2916666667,0.0555555556,0.2916666667
2016,2016-09-24 17:00:00,BOW,2075,SHA,2551,0,0,7,0,6,,13,7,28,10,10,,55,-42,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 17:00:00,CLA,2134,MER,2385,0,7,14,7,6,,34,0,7,14,14,,35,-1,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 17:00:00,ALB,2015,DV,2808,0,10,0,0,7,,17,7,0,3,10,,20,-3,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 17:00:00,LIN,2339,STA,395,0,,,,,,35,,,,,,31,4,2016-09-24,5,0.0740740741,0.0555555556,0.0740740741,0.0555555556
2016,2016-09-24 17:00:00,FDU,2221,STU,471,0,7,21,23,3,,54,8,7,0,0,,15,39,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 17:00:00,CUR,40,WES,2702,0,21,14,14,10,,59,0,21,7,0,,28,31,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 17:00:00,UNH,160,URI,227,0,7,0,3,7,,17,7,8,7,17,,39,-22,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 17:00:00,BLO,2071,CHE,2129,0,0,7,7,0,,14,0,23,14,17,,54,-40,2016-09-24,5,0.2407407407,0.2638888889,0.2407407407,0.2638888889
2016,2016-09-24 17:00:00,GRO,146,STV,2614,0,7,17,26,7,,57,0,16,9,7,,32,25,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 17:00:00,CCSU,2115,BRY,2803,0,7,21,10,7,,45,3,0,8,14,,25,20,2016-09-24,5,0.2592592593,0.2777777778,0.2592592593,0.2777777778
2016,2016-09-24 17:00:00,EAS,2188,SHI,2559,0,0,17,7,7,,31,7,7,0,0,,14,17,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 17:00:00,IND,2292,KYW,2316,0,7,0,0,0,,7,7,13,17,0,,37,-30,2016-09-24,5,0.1111111111,0.0833333333,0.1111111111,0.0833333333
2016,2016-09-24 17:00:00,WOO,2748,DEN,2171,0,3,7,28,7,,45,0,7,0,0,,7,38,2016-09-24,5,0.0555555556,0.2916666667,0.0555555556,0.2916666667
2016,2016-09-24 17:00:00,COL,33,WIL,2731,0,0,0,0,7,,7,6,0,0,3,,9,-2,2016-09-24,5,0,0,0,0
2016,2016-09-24 17:00:00,BEN,2060,LIU,2089,0,0,7,9,11,,27,0,7,7,10,,24,3,2016-09-24,5,0.037037037,0.2777777778,0.037037037,0.2777777778
2016,2016-09-24 17:05:00,DART,159,HC,107,0,7,0,3,0,,10,14,7,7,7,,35,-25,2016-09-24,5,0.2345679012,0.2592592593,0.2345679012,0.2592592593
2016,2016-09-24 17:05:00,KENN,338,DUQ,2184,0,7,10,3,8,,28,6,10,6,14,,36,-8,2016-09-24,5,0.1728395062,0.2962962963,0.1728395062,0.2962962963
2016,2016-09-24 17:30:00,CSR,2963,WAY,2845,0,0,7,0,0,,7,7,14,0,14,,35,-28,2016-09-24,5,0.1111111111,0.0833333333,0.1111111111,0.0833333333
2016,2016-09-24 17:30:00,MAN,2362,MTS,2419,0,7,7,17,7,,38,7,6,0,6,,19,19,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 17:30:00,CAT,2107,WIN,351,0,3,0,10,13,,26,7,14,14,13,,48,-22,2016-09-24,5,0.037037037,0.2777777778,0.037037037,0.2777777778
2016,2016-09-24 17:30:00,ON,427,OTT,359,0,0,10,0,0,,10,10,3,3,0,,16,-6,2016-09-24,5,0.0416666667,0.15625,0.0416666667,0.15625
2016,2016-09-24 17:30:00,HAN,2262,AND,2023,0,7,10,0,8,,25,14,14,7,14,,49,-24,2016-09-24,5,0.012345679,0.0925925926,0.012345679,0.0925925926
2016,2016-09-24 17:30:00,ROS,86,DEF,190,0,0,3,0,12,,15,14,9,0,0,,23,-8,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 17:30:00,HEI,191,JOH,2302,0,7,14,7,14,,42,0,0,7,7,,14,28,2016-09-24,5,0.2083333333,0.28125,0.2083333333,0.28125
2016,2016-09-24 17:30:00,ETSU,2193,WOF,2747,0,14,0,7,10,,31,0,0,0,0,,0,31,2016-09-24,5,0.024691358,0.1851851852,0.024691358,0.1851851852
2016,2016-09-24 17:30:00,CHI,80,CEN,2121,0,21,14,14,0,,49,0,13,14,0,,27,22,2016-09-24,5,0.1666666667,0.375,0.1666666667,0.375
2016,2016-09-24 17:30:00,BLU,2074,FRA,2233,0,7,7,20,10,,44,10,7,7,14,,38,6,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 17:30:00,NBY,2444,TUS,2839,0,0,7,3,0,,10,14,9,7,7,,37,-27,2016-09-24,5,0.0740740741,0.0555555556,0.0740740741,0.0555555556
2016,2016-09-24 18:00:00,GRE,2257,WMN,433,0,14,14,7,0,,35,0,7,7,0,,14,21,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 18:00:00,SAM,2535,CHAT,236,0,7,14,10,10,,41,0,7,7,7,,21,20,2016-09-24,5,0.037037037,0.2777777778,0.037037037,0.2777777778
2016,2016-09-24 18:00:00,STC,2594,WAY,2844,0,10,0,0,13,,23,7,0,7,8,,22,1,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 18:00:00,LAN,2323,TUS,2657,0,14,10,7,7,,38,0,7,0,0,,7,31,2016-09-24,5,0.037037037,0.2777777778,0.037037037,0.2777777778
2016,2016-09-24 18:00:00,MORE,2413,DRKE,2181,0,6,10,14,0,,30,8,0,0,20,,28,2,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 18:00:00,FHSU,2231,NEO,196,0,0,0,7,0,,7,0,17,7,10,,34,-27,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 18:00:00,DUB,49,LUT,67,0,10,0,0,7,,17,14,7,7,2,,30,-13,2016-09-24,5,0.1666666667,0.25,0.1666666667,0.25
2016,2016-09-24 18:00:00,CAR,2101,AUG,124,0,21,0,21,7,,49,0,3,7,7,,17,32,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 18:00:00,TEX,2639,HAR,2810,0,14,7,21,6,,48,0,17,7,14,,38,10,2016-09-24,5,0.1666666667,0.375,0.1666666667,0.375
2016,2016-09-24 18:00:00,ILL,306,NOR,75,0,3,0,7,0,,10,14,14,14,3,,45,-35,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 18:00:00,ELM,72,WHE,396,0,0,3,0,7,,10,3,3,0,0,,6,4,2016-09-24,5,0.1851851852,0.3888888889,0.1851851852,0.3888888889
2016,2016-09-24 18:00:00,CON,3066,NOR,425,0,14,7,10,0,,31,0,0,7,0,,7,24,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 18:00:00,WIS,271,MORTH,110263,0,0,0,0,0,,0,35,28,14,0,,77,-77,2016-09-24,5,0,0,0,0
2016,2016-09-24 18:00:00,HARV,108,BRWN,225,0,3,7,6,6,,22,0,25,7,0,,32,-10,2016-09-24,5,0.3333333333,0.5,0.3333333333,0.5
2016,2016-09-24 18:00:00,WEBB,2241,OHIO,195,0,14,16,7,0,,37,7,0,7,7,,21,16,2016-09-24,5,0.2345679012,0.2592592593,0.2345679012,0.2592592593
2016,2016-09-24 18:00:00,WJC,2911,MAN,2816,0,14,7,7,0,,28,7,0,0,7,,14,14,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 18:00:00,WAS,143,BIR,3,0,14,7,0,0,,21,7,0,16,13,,36,-15,2016-09-24,5,0.012345679,0.0925925926,0.012345679,0.0925925926
2016,2016-09-24 18:00:00,AUG,2042,CAR,2106,0,14,6,0,7,,27,0,14,7,3,,24,3,2016-09-24,5,0.2469135802,0.3518518519,0.2469135802,0.3518518519
2016,2016-09-24 18:00:00,NCCU,2428,NSU,2450,0,0,10,0,21,,31,10,7,10,7,,34,-3,2016-09-24,5,0.1604938272,0.2037037037,0.1604938272,0.2037037037
2016,2016-09-24 18:00:00,GUS,2968,HAM,162,0,0,21,0,21,,42,3,14,14,9,,40,2,2016-09-24,5,0.2407407407,0.4305555556,0.2407407407,0.4305555556
2016,2016-09-24 18:00:00,ROC,184,MER,2383,0,27,14,14,0,,55,0,0,0,7,,7,48,2016-09-24,5,0.25,0.3125,0.25,0.3125
2016,2016-09-24 18:00:00,GRI,65,MAC,2359,0,7,14,7,6,,34,0,0,0,0,,0,34,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 18:00:00,STMN,2900,STJ,2600,0,7,0,7,7,,21,7,13,7,6,,33,-12,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 18:00:00,MON,2919,LAK,262,0,0,6,0,0,,6,10,21,21,0,,52,-46,2016-09-24,5,0.1111111111,0.3333333333,0.1111111111,0.3333333333
2016,2016-09-24 18:00:00,SIM,2564,BUE,63,0,0,3,3,3,,9,7,10,0,0,,17,-8,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 18:00:00,CON,2151,MAR,421,0,7,0,0,3,,10,14,14,14,0,,42,-32,2016-09-24,5,0.2407407407,0.2638888889,0.2407407407,0.2638888889
2016,2016-09-24 18:00:00,GLE,2249,VAW,2842,0,0,14,6,6,,26,10,0,7,0,,17,9,2016-09-24,5,0.2345679012,0.2592592593,0.2345679012,0.2592592593
2016,2016-09-24 18:00:00,WIN,2851,MAR,559,0,0,0,0,0,,0,21,10,14,6,,51,-51,2016-09-24,5,0.1481481481,0.1111111111,0.1481481481,0.1111111111
2016,2016-09-24 18:00:00,JOH,118,MUH,2422,0,14,10,0,0,,24,14,6,7,3,,30,-6,2016-09-24,5,0.037037037,0.2777777778,0.037037037,0.2777777778
2016,2016-09-24 18:00:00,KNO,255,RIP,2891,0,0,14,13,6,,33,6,7,0,6,,19,14,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 18:00:00,COR,2155,BEL,266,0,14,14,0,13,,41,0,7,20,19,,46,-5,2016-09-24,5,0.024691358,0.1851851852,0.024691358,0.1851851852
2016,2016-09-24 18:00:00,HEND,418,MIL,2398,0,0,6,0,8,,14,7,14,7,14,,42,-28,2016-09-24,5,0.1296296296,0.1805555556,0.1296296296,0.1805555556
2016,2016-09-24 18:00:00,WIS,272,LAKE,6353,0,0,0,0,0,,0,7,21,28,0,,56,-56,2016-09-24,5,0.0555555556,0.2916666667,0.0555555556,0.2916666667
2016,2016-09-24 18:00:00,MESA,11,FOR,2237,0,7,7,7,7,,28,3,7,7,17,,34,-6,2016-09-24,5,0.012345679,0.0925925926,0.012345679,0.0925925926
2016,2016-09-24 18:00:00,BET,2802,STO,133,0,0,0,0,7,,7,20,7,7,10,,44,-37,2016-09-24,5,0.2345679012,0.2592592593,0.2345679012,0.2592592593
2016,2016-09-24 18:00:00,MAC,273,EUR,101,0,6,0,12,10,,28,13,0,0,0,,13,15,2016-09-24,5,0.1728395062,0.2962962963,0.1728395062,0.2962962963
2016,2016-09-24 18:00:00,DAV,2166,VALP,2674,0,7,10,7,0,,24,6,7,0,7,,20,4,2016-09-24,5,0.1296296296,0.1805555556,0.1296296296,0.1805555556
2016,2016-09-24 18:00:00,CLMB,171,GTWN,46,0,10,7,0,0,,17,0,0,7,7,,14,3,2016-09-24,5,0.0555555556,0.2916666667,0.0555555556,0.2916666667
2016,2016-09-24 18:00:00,MAO,2416,WISW,2745,0,14,7,7,7,,35,0,13,8,0,,21,14,2016-09-24,5,0.1666666667,0.375,0.1666666667,0.375
2016,2016-09-24 18:00:00,SWB,2586,QUI,2825,0,0,6,7,7,,20,14,7,6,10,,37,-17,2016-09-24,5,0.037037037,0.2777777778,0.037037037,0.2777777778
2016,2016-09-24 18:00:00,FINL,109418,WAR,2685,0,7,35,7,7,,56,0,0,0,0,,0,56,2016-09-24,5,0.1388888889,0.2291666667,0.1388888889,0.2291666667
2016,2016-09-24 18:00:00,SWM,2587,MIN,2772,0,0,7,0,6,,13,7,14,19,7,,47,-34,2016-09-24,5,0.2222222222,0.1666666667,0.2222222222,0.1666666667
2016,2016-09-24 18:00:00,MAR,446,NWM,583,0,10,0,21,7,,38,0,7,7,6,,20,18,2016-09-24,5,0.1666666667,0.375,0.1666666667,0.375
2016,2016-09-24 18:00:00,MOO,2817,MNST,2364,0,7,7,0,14,,28,7,0,0,7,,14,14,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 18:00:00,MIL,2396,MOR,60,0,0,7,0,0,,7,3,14,7,7,,31,-24,2016-09-24,5,0.0987654321,0.2407407407,0.0987654321,0.2407407407
2016,2016-09-24 18:00:00,EMP,2214,CEN,2118,0,0,7,0,17,7,31,7,3,7,7,7,37,-6,2016-09-24,5,0.1851851852,0.3888888889,0.1851851852,0.3888888889
2016,2016-09-24 18:00:00,SW,2588,WIS,2723,0,0,7,14,21,,42,6,3,7,6,,22,20,2016-09-24,5,0.3333333333,0.25,0.3333333333,0.25
2016,2016-09-24 18:00:00,CRO,509,SS,375,0,14,7,21,7,,49,0,0,0,13,,13,36,2016-09-24,5,0.1728395062,0.2962962963,0.1728395062,0.2962962963
