user,item,rating
2013.0-11.0-2.0-8.0|2.0,SpreadWestgate,9.5
2013.0-11.0-2.0-84.0|135.0,SpreadMirage,-7.5
2013.0-11.0-2.0-84.0|135.0,SpreadPinnacle,-7.5
2013.0-11.0-2.0-84.0|135.0,SpreadSBG,-7.5
2013.0-11.0-2.0-84.0|135.0,SpreadSIA,-8
2013.0-11.0-2.0-84.0|135.0,SpreadSportsbet,-7.5
2013.0-11.0-2.0-84.0|135.0,SpreadStation,-8
2013.0-11.0-2.0-84.0|135.0,SpreadWag,-7.5
2013.0-11.0-2.0-84.0|135.0,SpreadWestgate,-7.5
2013.0-11.0-2.0-87.0|2426.0,SpreadMirage,-16.264153740892997
2013.0-11.0-2.0-87.0|2426.0,SpreadPinnacle,-16.5
2013.0-11.0-2.0-87.0|2426.0,SpreadSBG,-16.252571222485457
2013.0-11.0-2.0-87.0|2426.0,SpreadSIA,-17
2013.0-11.0-2.0-87.0|2426.0,SpreadSportsbet,-16.5
2013.0-11.0-2.0-87.0|2426.0,SpreadStation,-16.66598450985895
2013.0-11.0-2.0-87.0|2426.0,SpreadWag,-15
2013.0-11.0-2.0-87.0|2426.0,SpreadWestgate,-17
2013.0-11.0-2.0-96.0|2011.0,SpreadMirage,-27.5
2013.0-11.0-2.0-96.0|2011.0,SpreadPinnacle,-27.5
2013.0-11.0-2.0-96.0|2011.0,SpreadSBG,-27.5
2013.0-11.0-2.0-96.0|2011.0,SpreadSIA,-27.5
2013.0-11.0-2.0-96.0|2011.0,SpreadSportsbet,-27.5
2013.0-11.0-2.0-96.0|2011.0,SpreadStation,-27.500000000000004
2013.0-11.0-2.0-96.0|2011.0,SpreadWestgate,-27.5
2013.0-11.0-20.0-193.0|2084.0,SpreadMirage,24.25018887552102
2013.0-11.0-20.0-193.0|2084.0,SpreadPinnacle,24
2013.0-11.0-20.0-193.0|2084.0,SpreadSBG,24.25009158436155
2013.0-11.0-20.0-193.0|2084.0,SpreadSIA,24.333120182904544
2013.0-11.0-20.0-193.0|2084.0,SpreadSportsbet,24.5
2013.0-11.0-20.0-193.0|2084.0,SpreadStation,24.251722098928028
2013.0-11.0-20.0-193.0|2084.0,SpreadWag,24.5
2013.0-11.0-20.0-193.0|2084.0,SpreadWestgate,24.5
2013.0-11.0-20.0-195.0|2309.0,SpreadMirage,-6.5
2013.0-11.0-20.0-195.0|2309.0,SpreadPinnacle,-6.5
2013.0-11.0-20.0-195.0|2309.0,SpreadSBG,-7
2013.0-11.0-20.0-195.0|2309.0,SpreadSIA,-6.5
2013.0-11.0-20.0-195.0|2309.0,SpreadSportsbet,-7
2013.0-11.0-20.0-195.0|2309.0,SpreadStation,-6.5
2013.0-11.0-20.0-195.0|2309.0,SpreadWag,-6.616746697035659
2013.0-11.0-20.0-195.0|2309.0,SpreadWestgate,-6.5
2013.0-11.0-21.0-2649.0|2459.0,SpreadMirage,2
2013.0-11.0-21.0-2649.0|2459.0,SpreadPinnacle,1
2013.0-11.0-21.0-2649.0|2459.0,SpreadSBG,1.5
2013.0-11.0-21.0-2649.0|2459.0,SpreadSIA,2.5
2013.0-11.0-21.0-2649.0|2459.0,SpreadSportsbet,1
2013.0-11.0-21.0-2649.0|2459.0,SpreadStation,2.5
2013.0-11.0-21.0-2649.0|2459.0,SpreadWag,2.0433319529406533
2013.0-11.0-21.0-2649.0|2459.0,SpreadWestgate,2
2013.0-11.0-22.0-2005.0|2439.0,SpreadMirage,-2
2013.0-11.0-22.0-2005.0|2439.0,SpreadPinnacle,-2
2013.0-11.0-22.0-2005.0|2439.0,SpreadSBG,-1.5
2013.0-11.0-22.0-2005.0|2439.0,SpreadSIA,-1.5
2013.0-11.0-22.0-2005.0|2439.0,SpreadSportsbet,-2
2013.0-11.0-22.0-2005.0|2439.0,SpreadStation,-1.5
2013.0-11.0-22.0-2005.0|2439.0,SpreadWag,-1.7231746529880283
2013.0-11.0-22.0-2005.0|2439.0,SpreadWestgate,-2
2013.0-11.0-22.0-2116.0|164.0,SpreadMirage,-19.666409840678757
2013.0-11.0-22.0-2116.0|164.0,SpreadPinnacle,-20
2013.0-11.0-22.0-2116.0|164.0,SpreadSBG,-19.666728037628943
2013.0-11.0-22.0-2116.0|164.0,SpreadSIA,-19.5
2013.0-11.0-22.0-2116.0|164.0,SpreadSportsbet,-19.5
2013.0-11.0-22.0-2116.0|164.0,SpreadStation,-19.665857329635493
2013.0-11.0-22.0-2116.0|164.0,SpreadWag,-19.500000000000004
2013.0-11.0-22.0-2116.0|164.0,SpreadWestgate,-19.5
2013.0-11.0-22.0-5.0|242.0,SpreadMirage,17.16692868256803
2013.0-11.0-22.0-5.0|242.0,SpreadPinnacle,17
2013.0-11.0-22.0-5.0|242.0,SpreadSBG,17.166421722527833
2013.0-11.0-22.0-5.0|242.0,SpreadSIA,17.5
2013.0-11.0-22.0-5.0|242.0,SpreadSportsbet,17
2013.0-11.0-22.0-5.0|242.0,SpreadStation,17.165984509858948
2013.0-11.0-22.0-5.0|242.0,SpreadWag,17.5
2013.0-11.0-22.0-5.0|242.0,SpreadWestgate,17.5
2013.0-11.0-23.0-12.0|2483.0,SpreadMirage,20.37360843238011
2013.0-11.0-23.0-12.0|2483.0,SpreadPinnacle,20.5
2013.0-11.0-23.0-12.0|2483.0,SpreadSBG,20.374586483081014
2013.0-11.0-23.0-12.0|2483.0,SpreadSIA,20.5
2013.0-11.0-23.0-12.0|2483.0,SpreadSportsbet,20
2013.0-11.0-23.0-12.0|2483.0,SpreadStation,20.331841839494444
2013.0-11.0-23.0-12.0|2483.0,SpreadWag,20.5
2013.0-11.0-23.0-12.0|2483.0,SpreadWestgate,20
2013.0-11.0-23.0-120.0|103.0,SpreadMirage,-2
2013.0-11.0-23.0-120.0|103.0,SpreadPinnacle,-2
2013.0-11.0-23.0-120.0|103.0,SpreadSBG,-2
2013.0-11.0-23.0-120.0|103.0,SpreadSIA,-1
2013.0-11.0-23.0-120.0|103.0,SpreadSportsbet,-2
2013.0-11.0-23.0-120.0|103.0,SpreadStation,-1
2013.0-11.0-23.0-120.0|103.0,SpreadWag,-1.568543272629211
2013.0-11.0-23.0-120.0|103.0,SpreadWestgate,-1.5
2013.0-11.0-23.0-135.0|275.0,SpreadMirage,17
2013.0-11.0-23.0-135.0|275.0,SpreadPinnacle,15.5
2013.0-11.0-23.0-135.0|275.0,SpreadSBG,16.198568522674577
2013.0-11.0-23.0-135.0|275.0,SpreadSIA,16.5
2013.0-11.0-23.0-135.0|275.0,SpreadSportsbet,15.5
2013.0-11.0-23.0-135.0|275.0,SpreadStation,16.134318492675533
2013.0-11.0-23.0-135.0|275.0,SpreadWag,16.5
2013.0-11.0-23.0-135.0|275.0,SpreadWestgate,16.5
2013.0-11.0-23.0-152.0|151.0,SpreadMirage,5
2013.0-11.0-23.0-152.0|151.0,SpreadPinnacle,4.5
2013.0-11.0-23.0-152.0|151.0,SpreadSBG,4.5
2013.0-11.0-23.0-152.0|151.0,SpreadSIA,5
2013.0-11.0-23.0-152.0|151.0,SpreadSportsbet,4.5
2013.0-11.0-23.0-152.0|151.0,SpreadStation,6
2013.0-11.0-23.0-152.0|151.0,SpreadWag,5.5
2013.0-11.0-23.0-152.0|151.0,SpreadWestgate,4.5
2013.0-11.0-23.0-153.0|295.0,SpreadMirage,-17
2013.0-11.0-23.0-153.0|295.0,SpreadPinnacle,-17
2013.0-11.0-23.0-153.0|295.0,SpreadSBG,-17
2013.0-11.0-23.0-153.0|295.0,SpreadSIA,-17
2013.0-11.0-23.0-153.0|295.0,SpreadSportsbet,-17
2013.0-11.0-23.0-153.0|295.0,SpreadStation,-17
2013.0-11.0-23.0-153.0|295.0,SpreadWestgate,-17
2013.0-11.0-23.0-154.0|150.0,SpreadMirage,6.5
2013.0-11.0-23.0-154.0|150.0,SpreadPinnacle,6.5
2013.0-11.0-23.0-154.0|150.0,SpreadSBG,6.5
2013.0-11.0-23.0-154.0|150.0,SpreadSIA,6.600409124170907
2013.0-11.0-23.0-154.0|150.0,SpreadSportsbet,7
2013.0-11.0-23.0-154.0|150.0,SpreadStation,7
2013.0-11.0-23.0-154.0|150.0,SpreadWag,5.5
2013.0-11.0-23.0-154.0|150.0,SpreadWestgate,6.5
2013.0-11.0-23.0-183.0|221.0,SpreadMirage,1
2013.0-11.0-23.0-183.0|221.0,SpreadPinnacle,1
2013.0-11.0-23.0-183.0|221.0,SpreadSBG,1
2013.0-11.0-23.0-183.0|221.0,SpreadSIA,1.1244826695145052
2013.0-11.0-23.0-183.0|221.0,SpreadSportsbet,1
2013.0-11.0-23.0-183.0|221.0,SpreadStation,1
2013.0-11.0-23.0-183.0|221.0,SpreadWag,1
2013.0-11.0-23.0-183.0|221.0,SpreadWestgate,1.5
2013.0-11.0-23.0-194.0|84.0,SpreadMirage,-33.4774354205522
2013.0-11.0-23.0-194.0|84.0,SpreadPinnacle,-32.5
2013.0-11.0-23.0-194.0|84.0,SpreadSBG,-33.49503131976211
2013.0-11.0-23.0-194.0|84.0,SpreadSIA,-32.5
2013.0-11.0-23.0-194.0|84.0,SpreadSportsbet,-32.5
2013.0-11.0-23.0-194.0|84.0,SpreadStation,-32.5
2013.0-11.0-23.0-194.0|84.0,SpreadWag,-34.5
2013.0-11.0-23.0-194.0|84.0,SpreadWestgate,-33.473466187345224
2013.0-11.0-23.0-2032.0|2247.0,SpreadMirage,-24.379186510530694
2013.0-11.0-23.0-2032.0|2247.0,SpreadPinnacle,-24.5
2013.0-11.0-23.0-2032.0|2247.0,SpreadSBG,-24.37582660065947
2013.0-11.0-23.0-2032.0|2247.0,SpreadSIA,-24.5
2013.0-11.0-23.0-2032.0|2247.0,SpreadSportsbet,-24.5
2013.0-11.0-23.0-2032.0|2247.0,SpreadStation,-24.5
2013.0-11.0-23.0-2032.0|2247.0,SpreadWag,-24
2013.0-11.0-23.0-2032.0|2247.0,SpreadWestgate,-25
2013.0-11.0-23.0-2117.0|113.0,SpreadMirage,-12.913092166640286
2013.0-11.0-23.0-2117.0|113.0,SpreadPinnacle,-13
2013.0-11.0-23.0-2117.0|113.0,SpreadSBG,-13.5
2013.0-11.0-23.0-2117.0|113.0,SpreadSIA,-14
2013.0-11.0-23.0-2117.0|113.0,SpreadSportsbet,-12.5
2013.0-11.0-23.0-2117.0|113.0,SpreadStation,-13.252760702495658
2013.0-11.0-23.0-2117.0|113.0,SpreadWag,-11.5
2013.0-11.0-23.0-2117.0|113.0,SpreadWestgate,-13
2013.0-11.0-23.0-213.0|158.0,SpreadMirage,-1.5
2013.0-11.0-23.0-213.0|158.0,SpreadPinnacle,-1
2013.0-11.0-23.0-213.0|158.0,SpreadSBG,-1.5
2013.0-11.0-23.0-213.0|158.0,SpreadSIA,-1
2013.0-11.0-23.0-213.0|158.0,SpreadSportsbet,-1
2013.0-11.0-23.0-213.0|158.0,SpreadStation,-1
2013.0-11.0-23.0-213.0|158.0,SpreadWag,-1.5
2013.0-11.0-23.0-213.0|158.0,SpreadWestgate,-1
2013.0-11.0-23.0-2199.0|189.0,SpreadMirage,25.895932552653477
2013.0-11.0-23.0-2199.0|189.0,SpreadPinnacle,26.5
2013.0-11.0-23.0-2199.0|189.0,SpreadSBG,25.879133003297337
2013.0-11.0-23.0-2199.0|189.0,SpreadSIA,26.5
2013.0-11.0-23.0-2199.0|189.0,SpreadSportsbet,26.5
2013.0-11.0-23.0-2199.0|189.0,SpreadStation,26.5
2013.0-11.0-23.0-2199.0|189.0,SpreadWag,24
2013.0-11.0-23.0-2199.0|189.0,SpreadWestgate,26
2013.0-11.0-23.0-2226.0|166.0,SpreadMirage,-23.131778811760476
2013.0-11.0-23.0-2226.0|166.0,SpreadPinnacle,-23.5
2013.0-11.0-23.0-2226.0|166.0,SpreadSBG,-23.126561780811873
2013.0-11.0-23.0-2226.0|166.0,SpreadSIA,-23
2013.0-11.0-23.0-2226.0|166.0,SpreadSportsbet,-23.5
2013.0-11.0-23.0-2226.0|166.0,SpreadStation,-23.334015490141052
2013.0-11.0-23.0-2226.0|166.0,SpreadWag,-22.5
2013.0-11.0-23.0-2226.0|166.0,SpreadWestgate,-23
2013.0-11.0-23.0-2229.0|276.0,SpreadMirage,31.988717710276102
2013.0-11.0-23.0-2229.0|276.0,SpreadPinnacle,31.5
2013.0-11.0-23.0-2229.0|276.0,SpreadSBG,31.997515659881053
2013.0-11.0-23.0-2229.0|276.0,SpreadSIA,31.5
2013.0-11.0-23.0-2229.0|276.0,SpreadSportsbet,31.5
2013.0-11.0-23.0-2229.0|276.0,SpreadStation,31.5
2013.0-11.0-23.0-2229.0|276.0,SpreadWag,32.5
2013.0-11.0-23.0-2229.0|276.0,SpreadWestgate,31.986733093672612
2013.0-11.0-23.0-228.0|2643.0,SpreadMirage,-40.5
2013.0-11.0-23.0-228.0|2643.0,SpreadPinnacle,-40.5
2013.0-11.0-23.0-228.0|2643.0,SpreadSBG,-40.5
2013.0-11.0-23.0-228.0|2643.0,SpreadSIA,-40.5
2013.0-11.0-23.0-228.0|2643.0,SpreadSportsbet,-40.5
2013.0-11.0-23.0-228.0|2643.0,SpreadStation,-40.5
2013.0-11.0-23.0-228.0|2643.0,SpreadWestgate,-40.5
2013.0-11.0-23.0-2294.0|130.0,SpreadMirage,-5.5
2013.0-11.0-23.0-2294.0|130.0,SpreadPinnacle,-6
2013.0-11.0-23.0-2294.0|130.0,SpreadSBG,-6
2013.0-11.0-23.0-2294.0|130.0,SpreadSIA,-6
2013.0-11.0-23.0-2294.0|130.0,SpreadSportsbet,-6
2013.0-11.0-23.0-2294.0|130.0,SpreadStation,-6
2013.0-11.0-23.0-2294.0|130.0,SpreadWag,-5.5
2013.0-11.0-23.0-2294.0|130.0,SpreadWestgate,-5.5
2013.0-11.0-23.0-23.0|2426.0,SpreadMirage,-1
2013.0-11.0-23.0-23.0|2426.0,SpreadPinnacle,-1
2013.0-11.0-23.0-23.0|2426.0,SpreadSBG,-1
2013.0-11.0-23.0-23.0|2426.0,SpreadSIA,-1
2013.0-11.0-23.0-23.0|2426.0,SpreadSportsbet,-1
2013.0-11.0-23.0-23.0|2426.0,SpreadStation,-1
2013.0-11.0-23.0-23.0|2426.0,SpreadWag,-1.3298111676516406
2013.0-11.0-23.0-23.0|2426.0,SpreadWestgate,-1.5
2013.0-11.0-23.0-2306.0|201.0,SpreadMirage,-4.5
2013.0-11.0-23.0-2306.0|201.0,SpreadPinnacle,-5.5
2013.0-11.0-23.0-2306.0|201.0,SpreadSBG,-5
2013.0-11.0-23.0-2306.0|201.0,SpreadSIA,-4.5
2013.0-11.0-23.0-2306.0|201.0,SpreadSportsbet,-5.5
2013.0-11.0-23.0-2306.0|201.0,SpreadStation,-5
2013.0-11.0-23.0-2306.0|201.0,SpreadWag,-5
2013.0-11.0-23.0-2306.0|201.0,SpreadWestgate,-4
2013.0-11.0-23.0-2390.0|258.0,SpreadMirage,-20.62620073360989
2013.0-11.0-23.0-2390.0|258.0,SpreadPinnacle,-21
2013.0-11.0-23.0-2390.0|258.0,SpreadSBG,-20.625321663233418
2013.0-11.0-23.0-2390.0|258.0,SpreadSIA,-20.5
2013.0-11.0-23.0-2390.0|258.0,SpreadSportsbet,-20.5
2013.0-11.0-23.0-2390.0|258.0,SpreadStation,-20.665857329635493
2013.0-11.0-23.0-2390.0|258.0,SpreadWag,-20.5
2013.0-11.0-23.0-2390.0|258.0,SpreadWestgate,-20.5
2013.0-11.0-23.0-24.0|25.0,SpreadMirage,-31.500000000000004
2013.0-11.0-23.0-24.0|25.0,SpreadPinnacle,-31.5
2013.0-11.0-23.0-24.0|25.0,SpreadSBG,-31.500000000000004
2013.0-11.0-23.0-24.0|25.0,SpreadSIA,-31.5
2013.0-11.0-23.0-24.0|25.0,SpreadSportsbet,-31.5
2013.0-11.0-23.0-24.0|25.0,SpreadStation,-31.5
2013.0-11.0-23.0-24.0|25.0,SpreadWag,-31.5
2013.0-11.0-23.0-24.0|25.0,SpreadWestgate,-31.5
2013.0-11.0-23.0-248.0|2132.0,SpreadMirage,-2.5
2013.0-11.0-23.0-248.0|2132.0,SpreadPinnacle,-2.5
2013.0-11.0-23.0-248.0|2132.0,SpreadSBG,-2.5
2013.0-11.0-23.0-248.0|2132.0,SpreadSIA,-2.5
2013.0-11.0-23.0-248.0|2132.0,SpreadSportsbet,-2.5
2013.0-11.0-23.0-248.0|2132.0,SpreadStation,-3
2013.0-11.0-23.0-248.0|2132.0,SpreadWag,-3
2013.0-11.0-23.0-248.0|2132.0,SpreadWestgate,-2
2013.0-11.0-23.0-249.0|2636.0,SpreadMirage,-9.5
2013.0-11.0-23.0-249.0|2636.0,SpreadPinnacle,-10
2013.0-11.0-23.0-249.0|2636.0,SpreadSBG,-9.5
2013.0-11.0-23.0-249.0|2636.0,SpreadSIA,-9.5
2013.0-11.0-23.0-249.0|2636.0,SpreadSportsbet,-9.5
2013.0-11.0-23.0-249.0|2636.0,SpreadStation,-9.597047410292664
2013.0-11.0-23.0-249.0|2636.0,SpreadWag,-7.5
2013.0-11.0-23.0-249.0|2636.0,SpreadWestgate,-9.5
2013.0-11.0-23.0-2509.0|356.0,SpreadMirage,7
2013.0-11.0-23.0-2509.0|356.0,SpreadPinnacle,6.5
2013.0-11.0-23.0-2509.0|356.0,SpreadSBG,6.5
2013.0-11.0-23.0-2509.0|356.0,SpreadSIA,6.5
2013.0-11.0-23.0-2509.0|356.0,SpreadSportsbet,7
2013.0-11.0-23.0-2509.0|356.0,SpreadStation,7
2013.0-11.0-23.0-2509.0|356.0,SpreadWag,7
2013.0-11.0-23.0-2509.0|356.0,SpreadWestgate,6.795808674969874
2013.0-11.0-23.0-2572.0|2393.0,SpreadMirage,23.505387244140586
2013.0-11.0-23.0-2572.0|2393.0,SpreadPinnacle,24
2013.0-11.0-23.0-2572.0|2393.0,SpreadSBG,23.501148263892887
2013.0-11.0-23.0-2572.0|2393.0,SpreadSIA,23.5
2013.0-11.0-23.0-2572.0|2393.0,SpreadSportsbet,23.5
2013.0-11.0-23.0-2572.0|2393.0,SpreadStation,23.665857329635493
2013.0-11.0-23.0-2572.0|2393.0,SpreadWag,23
2013.0-11.0-23.0-2572.0|2393.0,SpreadWestgate,23.5
2013.0-11.0-23.0-2579.0|324.0,SpreadMirage,-34.5
2013.0-11.0-23.0-2579.0|324.0,SpreadPinnacle,-34.5
2013.0-11.0-23.0-2579.0|324.0,SpreadSBG,-34.5
2013.0-11.0-23.0-2579.0|324.0,SpreadSIA,-34.5
2013.0-11.0-23.0-2579.0|324.0,SpreadSportsbet,-34.5
2013.0-11.0-23.0-2579.0|324.0,SpreadStation,-34.5
2013.0-11.0-23.0-2579.0|324.0,SpreadWestgate,-34.5
2013.0-11.0-23.0-265.0|254.0,SpreadMirage,-1.8025208512152877
2013.0-11.0-23.0-265.0|254.0,SpreadPinnacle,-2
2013.0-11.0-23.0-265.0|254.0,SpreadSBG,-1.5
2013.0-11.0-23.0-265.0|254.0,SpreadSIA,-2
2013.0-11.0-23.0-265.0|254.0,SpreadSportsbet,-2
2013.0-11.0-23.0-265.0|254.0,SpreadStation,-1.8677086311073094
2013.0-11.0-23.0-265.0|254.0,SpreadWag,-1.5
2013.0-11.0-23.0-265.0|254.0,SpreadWestgate,-2.5
2013.0-11.0-23.0-2655.0|2638.0,SpreadMirage,-16
2013.0-11.0-23.0-2655.0|2638.0,SpreadPinnacle,-16
2013.0-11.0-23.0-2655.0|2638.0,SpreadSBG,-16
2013.0-11.0-23.0-2655.0|2638.0,SpreadSIA,-16
2013.0-11.0-23.0-2655.0|2638.0,SpreadSportsbet,-16
2013.0-11.0-23.0-2655.0|2638.0,SpreadStation,-16
2013.0-11.0-23.0-2655.0|2638.0,SpreadWag,-16
2013.0-11.0-23.0-2655.0|2638.0,SpreadWestgate,-16
2013.0-11.0-23.0-2751.0|62.0,SpreadMirage,-6.5
2013.0-11.0-23.0-2751.0|62.0,SpreadPinnacle,-5.5
2013.0-11.0-23.0-2751.0|62.0,SpreadSBG,-5.5
2013.0-11.0-23.0-2751.0|62.0,SpreadSIA,-5.5
2013.0-11.0-23.0-2751.0|62.0,SpreadSportsbet,-5.5
2013.0-11.0-23.0-2751.0|62.0,SpreadStation,-6.5
2013.0-11.0-23.0-2751.0|62.0,SpreadWag,-6.5
2013.0-11.0-23.0-2751.0|62.0,SpreadWestgate,-5.5
2013.0-11.0-23.0-278.0|167.0,SpreadMirage,-33.033846869171704
2013.0-11.0-23.0-278.0|167.0,SpreadPinnacle,-34.5
2013.0-11.0-23.0-278.0|167.0,SpreadSBG,-33.00745302035684
2013.0-11.0-23.0-278.0|167.0,SpreadSIA,-34.5
2013.0-11.0-23.0-278.0|167.0,SpreadSportsbet,-34.5
2013.0-11.0-23.0-278.0|167.0,SpreadStation,-34.5
2013.0-11.0-23.0-278.0|167.0,SpreadWag,-31.5
2013.0-11.0-23.0-278.0|167.0,SpreadWestgate,-33.03980071898217
2013.0-11.0-23.0-328.0|36.0,SpreadMirage,-11
2013.0-11.0-23.0-328.0|36.0,SpreadPinnacle,-10.5
2013.0-11.0-23.0-328.0|36.0,SpreadSBG,-11
2013.0-11.0-23.0-328.0|36.0,SpreadSIA,-11
2013.0-11.0-23.0-328.0|36.0,SpreadSportsbet,-11
2013.0-11.0-23.0-328.0|36.0,SpreadStation,-12
2013.0-11.0-23.0-328.0|36.0,SpreadWag,-10
2013.0-11.0-23.0-328.0|36.0,SpreadWestgate,-11
2013.0-11.0-23.0-333.0|236.0,SpreadMirage,-47.99999999999999
2013.0-11.0-23.0-333.0|236.0,SpreadPinnacle,-48
2013.0-11.0-23.0-333.0|236.0,SpreadSBG,-48
2013.0-11.0-23.0-333.0|236.0,SpreadSIA,-48
2013.0-11.0-23.0-333.0|236.0,SpreadSportsbet,-48
2013.0-11.0-23.0-333.0|236.0,SpreadStation,-48
2013.0-11.0-23.0-333.0|236.0,SpreadWestgate,-48
2013.0-11.0-23.0-52.0|70.0,SpreadMirage,-57.766923434585856
2013.0-11.0-23.0-52.0|70.0,SpreadPinnacle,-58.5
2013.0-11.0-23.0-52.0|70.0,SpreadSBG,-57.75372651017842
2013.0-11.0-23.0-52.0|70.0,SpreadSIA,-58.5
2013.0-11.0-23.0-52.0|70.0,SpreadSportsbet,-58.5
2013.0-11.0-23.0-52.0|70.0,SpreadStation,-58.5
2013.0-11.0-23.0-52.0|70.0,SpreadWag,-57
2013.0-11.0-23.0-52.0|70.0,SpreadWestgate,-57.76990035949108
2013.0-11.0-23.0-57.0|290.0,SpreadMirage,-28.5
2013.0-11.0-23.0-57.0|290.0,SpreadPinnacle,-28.5
2013.0-11.0-23.0-57.0|290.0,SpreadSBG,-28.5
2013.0-11.0-23.0-57.0|290.0,SpreadSIA,-28.5
2013.0-11.0-23.0-57.0|290.0,SpreadSportsbet,-28.5
2013.0-11.0-23.0-57.0|290.0,SpreadStation,-28.5
2013.0-11.0-23.0-57.0|290.0,SpreadWestgate,-28.5
2013.0-11.0-23.0-59.0|2010.0,SpreadMirage,-52.5
2013.0-11.0-23.0-59.0|2010.0,SpreadPinnacle,-52.5
2013.0-11.0-23.0-59.0|2010.0,SpreadSBG,-52.5
2013.0-11.0-23.0-59.0|2010.0,SpreadSIA,-52.5
2013.0-11.0-23.0-59.0|2010.0,SpreadSportsbet,-52.5
2013.0-11.0-23.0-59.0|2010.0,SpreadStation,-52.5
2013.0-11.0-23.0-59.0|2010.0,SpreadWestgate,-52.5
2013.0-11.0-23.0-77.0|127.0,SpreadMirage,6.5
2013.0-11.0-23.0-77.0|127.0,SpreadPinnacle,6.5
2013.0-11.0-23.0-77.0|127.0,SpreadSBG,6.5
2013.0-11.0-23.0-77.0|127.0,SpreadSIA,6.5
2013.0-11.0-23.0-77.0|127.0,SpreadSportsbet,7
2013.0-11.0-23.0-77.0|127.0,SpreadStation,7
2013.0-11.0-23.0-77.0|127.0,SpreadWag,7
2013.0-11.0-23.0-77.0|127.0,SpreadWestgate,6.5
2013.0-11.0-23.0-8.0|344.0,SpreadMirage,2.2062274521690624
2013.0-11.0-23.0-8.0|344.0,SpreadPinnacle,2.5
2013.0-11.0-23.0-8.0|344.0,SpreadSBG,2.5
2013.0-11.0-23.0-8.0|344.0,SpreadSIA,2
2013.0-11.0-23.0-8.0|344.0,SpreadSportsbet,2.5
2013.0-11.0-23.0-8.0|344.0,SpreadStation,2.3779321261894952
2013.0-11.0-23.0-8.0|344.0,SpreadWag,1.5
2013.0-11.0-23.0-8.0|344.0,SpreadWestgate,3
2013.0-11.0-23.0-87.0|252.0,SpreadMirage,1.5
2013.0-11.0-23.0-87.0|252.0,SpreadPinnacle,3
2013.0-11.0-23.0-87.0|252.0,SpreadSBG,2
2013.0-11.0-23.0-87.0|252.0,SpreadSIA,1
2013.0-11.0-23.0-87.0|252.0,SpreadSportsbet,2.5
2013.0-11.0-23.0-87.0|252.0,SpreadStation,1.5
2013.0-11.0-23.0-87.0|252.0,SpreadWag,1
2013.0-11.0-23.0-87.0|252.0,SpreadWestgate,1
2013.0-11.0-23.0-97.0|235.0,SpreadMirage,-22.99461275585941
2013.0-11.0-23.0-97.0|235.0,SpreadPinnacle,-22.5
2013.0-11.0-23.0-97.0|235.0,SpreadSBG,-22.998851736107113
2013.0-11.0-23.0-97.0|235.0,SpreadSIA,-23
2013.0-11.0-23.0-97.0|235.0,SpreadSportsbet,-23
2013.0-11.0-23.0-97.0|235.0,SpreadStation,-22.834142670364507
2013.0-11.0-23.0-97.0|235.0,SpreadWag,-23.5
2013.0-11.0-23.0-97.0|235.0,SpreadWestgate,-22.5
2013.0-11.0-23.0-99.0|245.0,SpreadMirage,-4
2013.0-11.0-23.0-99.0|245.0,SpreadPinnacle,-3.5
2013.0-11.0-23.0-99.0|245.0,SpreadSBG,-3.5
2013.0-11.0-23.0-99.0|245.0,SpreadSIA,-3.5
2013.0-11.0-23.0-99.0|245.0,SpreadSportsbet,-3.5
2013.0-11.0-23.0-99.0|245.0,SpreadStation,-4
2013.0-11.0-23.0-99.0|245.0,SpreadWag,-4.5
2013.0-11.0-23.0-99.0|245.0,SpreadWestgate,-3.5
2013.0-11.0-24.0-145.0|142.0,SpreadMirage,1.7508571554458074
2013.0-11.0-24.0-145.0|142.0,SpreadPinnacle,1
2013.0-11.0-24.0-145.0|142.0,SpreadSBG,2.5
2013.0-11.0-24.0-145.0|142.0,SpreadSIA,2
2013.0-11.0-24.0-145.0|142.0,SpreadSportsbet,1.5
2013.0-11.0-24.0-145.0|142.0,SpreadStation,2.5
2013.0-11.0-24.0-145.0|142.0,SpreadWag,2.4260126843512873
2013.0-11.0-24.0-145.0|142.0,SpreadWestgate,2.5
2013.0-11.0-24.0-197.0|239.0,SpreadMirage,7
2013.0-11.0-24.0-197.0|239.0,SpreadPinnacle,7.5
2013.0-11.0-24.0-197.0|239.0,SpreadSBG,7.5
2013.0-11.0-24.0-197.0|239.0,SpreadSIA,7.5
2013.0-11.0-24.0-197.0|239.0,SpreadSportsbet,7.5
2013.0-11.0-24.0-197.0|239.0,SpreadStation,7.5
2013.0-11.0-24.0-197.0|239.0,SpreadWag,7.388124774430136
2013.0-11.0-24.0-197.0|239.0,SpreadWestgate,7.5
2013.0-11.0-24.0-204.0|264.0,SpreadMirage,-2.2500364102326778
2013.0-11.0-24.0-204.0|264.0,SpreadPinnacle,-2
2013.0-11.0-24.0-204.0|264.0,SpreadSBG,-2
2013.0-11.0-24.0-204.0|264.0,SpreadSIA,-2.5
2013.0-11.0-24.0-204.0|264.0,SpreadSportsbet,-2.5
2013.0-11.0-24.0-204.0|264.0,SpreadStation,-2.245734287828548
2013.0-11.0-24.0-204.0|264.0,SpreadWag,-2.1005900113936193
2013.0-11.0-24.0-204.0|264.0,SpreadWestgate,-2
