Visiter,VisRushY,VisRushA,VisPassY,VisPassA,VisPassC,VisPnl,VisPnlY,VisFmb,VisInt,VisFrstD,VisThrdDA,VisThrdDC,VisFrthDA,VisFrthDC,VisTm,Home,HomeRushY,HomeRushA,HomePassY,HomePassA,HomePassC,HomePnl,HomePnlY,HomeFmb,HomeInt,HomeFrstD,HomeThrdDA,HomeThrdDC,HomeFrthDA,HomeFrthDC,HomeTm,Year,Month,Day,HomeID,VisID
W Michigan,329,64,83,13,6,4,24,1,0,26,17,11,0,0,2123,Kent State,220,34,73,21,9,5,50,0,1,17,11,5,2,0,1477,2016,11,9,2309,2711.0
Bowling Green,218,46,105,23,11,4,43,1,1,18,14,2,2,2,1726,Akron,177,50,197,24,11,8,85,3,3,14,17,6,1,1,1874,2016,11,10,2006,189.0
Toledo,134,40,286,33,23,6,35,0,1,22,13,6,0,0,1713,N Illinois,214,43,227,43,24,8,85,0,1,23,21,10,0,0,1887,2016,11,10,2459,2649.0
Utah,201,22,296,37,21,7,60,2,0,22,10,5,1,0,1434,Arizona State,41,47,355,32,20,8,75,0,2,18,18,7,1,1,2166,2016,11,11,9,254.0
UNC,106,27,297,33,24,7,65,0,2,23,10,4,0,0,1341,Duke,227,55,240,34,22,5,60,0,0,28,17,10,1,0,2259,2016,11,11,150,153.0
LA-Lafayette,224,42,258,27,18,8,64,1,0,26,11,4,1,1,1884,Ga Southern,52,28,254,37,22,6,61,0,0,16,16,6,2,2,1716,2016,11,11,290,309.0
West Virginia,114,38,269,35,21,5,55,1,3,22,15,8,0,0,1578,Texas,218,50,318,50,31,5,50,2,1,33,17,5,3,2,2022,2016,11,12,251,277.0
Rutgers,109,36,40,18,6,6,50,0,2,8,12,3,0,0,1463,Michigan State,277,50,163,19,12,5,40,0,0,20,14,7,1,1,2137,2016,11,12,127,164.0
Vanderbilt,159,43,252,30,17,7,80,0,2,18,14,3,2,0,2187,Missouri,187,37,294,37,22,7,62,1,0,20,19,10,1,0,1413,2016,11,12,142,238.0
Pitt,156,33,308,38,22,3,40,1,0,23,11,3,1,1,1558,Clemson,50,25,580,70,52,9,101,0,3,33,18,12,2,1,2042,2016,11,12,228,221.0
Iowa State,238,46,220,30,21,5,59,0,1,24,14,7,1,1,2039,Kansas,244,40,171,38,26,1,15,1,1,25,16,9,2,1,1561,2016,11,12,2305,66.0
Idaho,154,41,336,33,26,14,103,0,0,23,13,6,1,1,2308,Texas State,-18,28,193,19,15,5,25,2,0,13,8,0,0,0,1292,2016,11,12,326,70.0
Baylor,212,45,292,46,21,9,55,1,2,24,22,10,6,4,1452,Oklahoma,253,50,300,25,20,3,43,0,1,23,17,12,0,0,2148,2016,11,12,201,239.0
Miami (OH),204,39,105,14,7,6,42,1,0,11,13,6,0,0,1732,Buffalo,187,46,193,40,21,5,36,1,1,27,16,6,2,1,1868,2016,11,12,2084,193.0
Rice,141,42,292,52,36,6,57,0,2,28,19,9,3,2,2170,Charlotte,158,36,105,27,13,5,45,1,0,17,13,4,2,1,1430,2016,11,12,2429,242.0
Tulsa,207,38,369,27,16,3,35,0,1,23,14,8,3,3,1355,Navy,390,64,111,8,6,5,35,0,0,24,14,9,4,3,2245,2016,11,12,2426,202.0
UTSA,131,42,179,42,22,9,92,0,1,20,20,9,6,4,2025,LA Tech,180,30,293,27,17,6,80,0,0,23,7,3,0,0,1575,2016,11,12,2348,2636.0
North Texas,115,20,117,33,17,8,66,1,1,7,14,3,2,0,1433,W Kentucky,214,41,329,33,17,9,55,0,0,25,13,7,2,0,2167,2016,11,12,98,249.0
Boston College,96,35,50,13,4,6,50,0,0,8,12,1,1,0,1631,FSU,180,39,236,31,21,4,33,0,0,24,13,5,0,0,1969,2016,11,12,52,103.0
SMU,240,47,237,32,19,6,60,0,0,25,18,12,1,1,2088,ECU,152,32,314,49,29,9,84,2,3,27,14,5,4,3,1512,2016,11,12,151,2567.0
Texas Tech,159,44,359,52,35,3,15,1,0,34,17,8,3,3,2202,Oklahoma State,210,38,395,28,20,7,80,1,0,27,9,4,0,0,1398,2016,11,12,197,2641.0
Southern Miss,222,55,230,24,12,4,34,4,1,21,15,5,4,3,2079,Old Dominion,170,31,150,19,13,2,20,0,0,10,12,3,0,0,1521,2016,11,12,295,2572.0
Penn State,77,45,332,30,16,5,40,0,2,18,14,4,2,0,2019,Indiana,110,41,344,41,24,8,80,5,0,20,17,8,2,0,1581,2016,11,12,84,213.0
Illinois,99,21,101,24,7,5,46,0,4,11,9,0,0,0,1077,Wisconsin,363,64,92,14,8,4,34,0,0,23,13,7,1,1,2523,2016,11,12,275,356.0
Kentucky,443,55,192,29,12,6,59,1,1,29,17,6,0,0,2121,Tennessee,376,41,223,18,11,9,64,2,1,29,5,1,0,0,1479,2016,11,12,2633,96.0
Miami (FL),222,42,228,29,14,7,45,1,1,20,15,6,2,1,1810,UVA,82,33,207,34,19,10,110,4,0,14,17,9,2,0,1790,2016,11,12,258,2390.0
Miss St,94,35,180,43,16,4,31,0,1,17,20,7,4,0,1958,Alabama,218,31,397,41,31,3,35,1,1,26,13,7,1,0,1642,2016,11,12,333,344.0
UL Monroe,264,54,193,31,17,3,25,0,0,31,16,8,3,3,2117,Georgia State,42,26,422,30,19,6,47,0,0,16,13,5,2,1,1483,2016,11,12,2247,2433.0
South Carolina,43,30,213,33,18,2,10,1,1,15,13,3,2,1,1735,Florida,171,37,201,21,17,10,80,2,1,18,10,4,0,0,1865,2016,11,12,57,2579.0
Cincinnati,107,36,220,42,19,2,15,1,2,18,19,5,1,0,1865,UCF,155,43,150,34,22,4,36,0,0,19,18,7,1,0,1735,2016,11,12,2116,2132.0
Auburn,127,32,37,22,8,3,36,0,1,10,12,2,1,0,1251,Georgia,135,43,208,33,20,5,30,0,1,21,17,7,1,0,2349,2016,11,12,61,2.0
Appalachian St,167,38,167,28,14,6,61,1,1,18,15,6,2,1,1760,Troy,187,38,229,36,21,8,70,1,0,22,17,8,1,1,1840,2016,11,12,2653,2026.0
Southern Utah,21,18,144,33,19,2,20,0,1,7,14,3,2,1,1206,BYU,155,40,441,42,33,6,65,2,1,33,16,8,2,2,2394,2016,11,12,252,
Wyoming,151,32,334,34,14,2,12,2,2,20,14,6,0,0,1301,UNLV,401,64,252,33,20,4,35,1,0,31,19,8,1,1,2299,2016,11,12,2439,2751.0
Georgia Tech,309,58,34,7,2,7,35,1,0,15,14,4,1,1,2155,VT,121,33,316,47,32,4,35,2,2,25,14,6,2,1,1445,2016,11,12,259,59.0
OSU,253,43,328,36,24,6,55,0,0,32,13,7,1,0,1905,Maryland,43,40,133,27,15,7,74,1,1,10,15,1,5,2,1695,2016,11,12,120,194.0
Army,229,42,13,8,2,7,68,0,1,10,11,3,3,1,1538,Notre Dame,261,43,215,29,18,7,35,0,1,31,13,10,1,1,2062,2016,11,12,87,349.0
UTEP,237,40,118,19,13,7,59,0,1,21,10,5,0,0,1990,FAU,243,36,233,27,20,5,45,1,2,26,10,5,0,0,1610,2016,11,12,2226,2638.0
Tulane,100,36,241,42,21,5,33,1,0,17,19,5,4,1,1888,Houston,66,35,221,37,21,7,55,1,1,14,17,7,0,0,1712,2016,11,12,248,2655.0
North Carolina St,184,48,360,34,23,6,66,0,2,27,18,10,2,1,2478,Syracuse,28,28,190,24,13,5,45,0,1,10,13,4,2,1,1122,2016,11,12,183,152.0
New Mexico St,182,40,256,45,26,9,86,1,1,25,15,2,3,1,1816,Arkansas State,216,38,293,29,22,6,107,0,1,18,12,4,1,0,1784,2016,11,12,2032,166.0
Northwestern,253,46,352,37,23,0,0,0,2,28,16,10,2,0,1846,Purdue,130,32,264,51,29,2,15,0,4,22,16,6,4,2,1754,2016,11,12,2509,77.0
Stanford,282,42,258,27,19,8,85,0,0,26,12,6,1,0,2058,Oregon,226,45,274,30,21,8,77,2,2,24,13,2,5,4,1542,2016,11,12,2483,24.0
New Mexico,249,57,154,17,8,6,64,0,0,22,14,5,3,1,2196,Utah State,128,28,263,27,21,7,75,0,1,21,11,4,2,1,1404,2016,11,13,328,167.0
USF,416,50,263,29,24,7,75,0,0,30,13,7,2,2,1969,Memphis,277,35,331,46,29,6,60,0,1,29,12,4,2,1,1631,2016,11,13,235,58.0
USC,113,36,287,33,23,6,40,0,2,21,13,7,1,0,1957,Washington,17,27,259,37,17,3,35,0,2,13,17,6,2,2,1643,2016,11,13,264,30.0
Michigan,98,35,103,26,11,5,48,1,1,14,15,5,0,0,1635,Iowa,164,49,66,19,8,3,24,0,1,17,16,4,3,2,1965,2016,11,13,2294,130.0
Colorado State,185,35,374,29,22,3,35,1,1,11,13,9,1,0,1615,Air Force,485,68,49,8,3,3,36,1,1,26,16,13,1,1,1985,2016,11,13,2005,36.0
Oregon State,75,34,232,34,22,12,119,2,1,16,15,3,1,0,1993,UCLA,163,29,281,48,25,9,82,2,1,25,15,6,0,0,1607,2016,11,13,26,204.0
Cal,100,30,425,53,34,10,120,0,1,30,14,4,3,1,1574,Washington St,254,31,400,55,39,12,120,0,1,34,11,8,0,0,2026,2016,11,13,265,25.0
Colorado,175,46,213,27,19,7,62,0,1,25,14,7,0,0,1813,Arizona,257,52,155,26,12,13,138,0,0,23,15,5,0,0,1787,2016,11,13,12,38.0
Boise State,246,44,357,24,20,6,55,0,0,25,13,9,0,0,1916,Hawaii,234,32,125,32,16,10,79,1,1,15,14,6,1,0,1684,2016,11,13,62,68.0
San Diego State,474,44,146,17,11,6,49,1,0,25,9,7,0,0,1680,Nevada,90,34,276,37,21,2,20,0,3,19,16,10,1,0,1920,2016,11,13,2440,21.0
Mid Tennessee,63,25,220,37,25,5,42,2,2,15,14,5,1,1,1638,Marshall,207,41,246,37,21,3,35,0,0,29,14,6,3,2,1962,2016,11,13,276,2393.0
Wake Forest,73,49,141,24,13,4,25,1,1,16,18,5,2,1,2296,Louisville,346,37,145,26,14,4,55,3,0,20,12,5,1,1,1304,2016,11,13,97,154.0
LSU,390,51,157,16,10,5,44,2,0,23,12,6,0,0,2111,Arkansas,81,24,210,31,15,7,56,1,2,13,13,5,0,0,1489,2016,11,13,8,99.0
Ole Miss,152,47,338,42,25,4,20,1,1,30,17,8,0,0,1983,Texas A&M,129,34,213,28,16,8,67,0,1,13,14,6,2,0,1617,2016,11,13,245,145.0
Minnesota,85,34,180,28,18,2,15,0,1,15,16,8,1,1,1854,Nebraska,157,32,217,28,19,8,81,0,0,19,15,7,2,2,1746,2016,11,13,158,135.0
Kent State,9,22,245,28,15,8,58,0,0,10,12,3,0,0,1170,Bowling Green,420,66,177,24,12,4,40,1,2,35,17,11,0,0,2430,2016,11,16,189,2309.0
Ohio,149,36,208,36,16,2,20,3,1,19,18,7,3,0,1650,Cent Michigan,18,31,268,32,25,5,48,1,0,16,15,6,0,0,1950,2016,11,16,2117,195.0
N Illinois,324,52,161,25,11,9,95,0,1,20,20,10,0,0,1562,E Michigan,291,56,184,38,17,7,68,0,2,32,18,9,1,0,2038,2016,11,17,2199,2459.0
Ball State,133,32,260,49,33,4,45,1,0,23,19,11,1,0,1947,Toledo,179,32,325,39,25,4,34,0,1,23,15,8,1,0,1653,2016,11,17,2649,2050.0
Arkansas State,208,51,180,26,14,9,57,0,0,19,18,8,2,2,2177,Troy,56,24,207,39,20,3,16,3,2,17,13,3,2,0,1423,2016,11,18,2653,2032.0
Louisville,101,40,211,43,20,15,114,3,0,18,21,8,4,2,1891,Houston,64,33,298,46,27,1,5,0,0,21,17,5,2,1,1709,2016,11,18,248,97.0
Duke,25,22,243,46,28,6,45,2,0,18,14,4,3,2,1837,Pitt,224,40,237,18,11,7,55,0,1,18,13,9,0,0,1763,2016,11,19,221,150.0
Texas Tech,84,30,222,39,19,2,7,1,2,17,14,4,2,0,1626,Iowa State,272,43,336,22,17,2,25,0,0,25,13,10,0,0,1974,2016,11,19,66,2641.0
UTEP,63,18,169,34,19,5,51,0,1,13,12,3,1,0,1558,Rice,236,44,246,28,21,3,17,1,1,27,10,4,0,0,2042,2016,11,19,242,2638.0
UMass,40,20,288,40,27,9,94,2,2,14,11,3,2,0,1482,BYU,247,49,184,34,20,5,64,1,0,27,18,10,1,1,2118,2016,11,19,252,113.0
Miami (FL),129,32,286,38,22,6,45,0,0,24,14,5,0,0,1713,North Carolina St,119,29,210,44,20,4,51,1,1,18,17,5,4,3,1887,2016,11,19,152,2390.0
LA-Lafayette,276,46,189,24,14,5,35,1,3,21,13,7,3,0,1882,Georgia,235,39,165,20,13,2,15,1,1,16,13,7,0,0,1718,2016,11,19,61,309.0
Austin Peay,257,53,27,18,9,7,55,0,2,17,18,8,2,1,2264,Kentucky,281,35,129,14,8,10,85,0,1,14,11,5,2,2,1336,2016,11,19,96,
FSU,334,45,320,31,19,9,85,3,1,33,10,5,0,0,2083,Syracuse,37,35,196,37,16,10,77,0,2,13,17,4,2,0,1517,2016,11,19,183,52.0
Missouri,420,67,320,43,21,7,51,2,2,42,20,11,5,2,1869,Tennessee,386,45,223,22,15,5,45,0,0,24,15,9,0,0,1731,2016,11,19,2633,142.0
Northwestern,63,33,276,45,28,3,20,2,0,21,15,2,4,1,1835,Minnesota,131,40,197,25,14,6,50,1,1,15,13,4,0,0,1765,2016,11,19,135,77.0
UTSA,48,37,204,31,18,3,35,1,0,15,17,6,3,2,1874,Texas A&M,183,38,248,32,19,2,15,1,0,23,15,7,1,1,1726,2016,11,19,245,2636.0
The Citadel,344,72,27,8,3,4,34,3,1,21,17,8,2,1,2545,UNC,163,26,193,21,12,6,61,0,0,15,8,1,0,0,1055,2016,11,19,153,
San Diego State,178,31,211,27,15,7,53,1,0,17,12,5,0,0,1397,Wyoming,205,53,282,31,16,2,20,0,1,29,17,9,2,2,2203,2016,11,19,2751,21.0
VT,152,47,267,29,22,5,35,1,1,25,14,6,1,1,1965,Notre Dame,200,36,249,34,17,10,78,0,0,22,14,4,2,2,1635,2016,11,19,87,259.0
UL Monroe,225,44,136,32,13,5,50,0,1,22,18,10,2,0,1664,Appalachian St,429,47,208,22,14,6,65,0,0,27,11,5,3,1,1936,2016,11,19,2026,2433.0
Maryland,11,25,196,31,15,5,65,0,0,9,15,4,3,1,1260,Nebraska,181,45,220,37,23,2,20,0,0,28,17,8,3,2,2340,2016,11,19,158,120.0
UNLV,189,44,113,20,10,6,54,0,0,17,15,6,2,2,1893,Boise State,271,47,109,21,10,1,10,1,0,22,12,7,1,1,1707,2016,11,19,68,2439.0
Stanford,357,50,198,23,13,7,50,0,0,24,14,8,0,0,2146,Cal,90,24,393,57,34,4,45,0,0,27,17,9,0,0,1454,2016,11,19,25,24.0
Ga Southern,241,46,122,26,14,11,78,2,0,19,14,6,2,1,1964,Georgia State,73,27,318,39,21,5,49,0,0,20,16,7,0,0,1636,2016,11,19,2247,290.0
Texas,238,63,165,27,17,7,65,3,3,22,17,3,3,2,1982,Kansas,112,39,220,42,21,9,85,1,1,15,17,3,2,0,1618,2016,11,19,2305,251.0
Oklahoma State,334,45,207,35,17,6,42,1,0,28,16,9,1,0,1831,TCU,145,39,198,33,20,4,49,0,2,18,16,6,4,1,1769,2016,11,19,2628,197.0
Navy,480,68,113,5,3,4,40,0,0,28,10,7,0,0,2140,ECU,176,25,238,25,16,1,5,1,0,12,12,6,1,0,1460,2016,11,19,151,2426.0
Oregon,251,43,324,43,30,5,37,1,0,27,18,9,2,1,1817,Utah,218,37,235,30,20,3,30,1,0,24,12,5,1,0,1783,2016,11,19,254,2483.0
Temple,196,48,337,33,18,7,55,0,0,26,20,13,2,0,2406,Tulane,118,33,24,13,4,6,50,2,0,8,10,1,0,0,1194,2016,11,19,2655,218.0
Old Dominion,207,43,416,36,26,3,15,0,0,31,13,5,3,3,2108,FAU,144,34,219,28,15,8,62,0,0,16,14,6,3,1,1492,2016,11,19,2226,295.0
Mid Tennessee,221,30,250,44,26,8,90,0,2,21,14,4,1,0,1588,Charlotte,164,45,239,50,22,8,85,0,0,22,20,4,6,2,2012,2016,11,19,2429,2393.0
Buffalo,128,30,140,22,12,4,32,1,0,13,12,2,0,0,1524,W Michigan,181,34,445,37,29,3,20,1,0,29,12,6,1,0,2076,2016,11,19,2711,2084.0
Indiana,64,36,191,30,14,4,35,0,0,15,15,5,0,0,1539,Michigan,225,50,59,16,7,5,40,0,0,15,15,3,4,3,2061,2016,11,19,130,84.0
Southern Miss,198,44,182,27,11,9,79,1,3,19,13,3,3,1,2005,North Texas,111,29,267,29,14,12,95,2,1,18,11,2,0,0,1595,2016,11,19,249,2572.0
W Carolina,236,43,131,18,7,3,22,1,0,17,12,5,3,1,1431,South Carolina,422,56,166,24,15,3,25,1,0,28,15,10,1,0,2169,2016,11,19,2579,
UConn,-6,17,127,30,13,6,46,1,3,8,12,4,1,0,1194,Boston College,154,52,183,19,14,9,73,0,0,16,16,7,3,2,2406,2016,11,19,103,41.0
Florida,126,35,144,17,7,1,5,0,0,14,13,4,1,1,1558,LSU,219,45,204,26,14,2,20,2,0,23,14,7,3,1,2042,2016,11,19,99,57.0
Memphis,172,53,159,20,16,5,45,1,0,20,16,8,2,1,1995,Cincinnati,100,35,144,34,23,5,52,1,2,17,14,5,2,1,1605,2016,11,19,2132,235.0
Kansas State,237,51,177,25,16,8,85,2,0,25,14,7,1,1,2161,Baylor,110,33,258,46,27,9,84,1,3,22,17,7,1,1,1439,2016,11,19,239,2306.0
UVA,189,42,220,46,27,4,30,0,3,25,17,7,2,1,2317,Georgia Tech,199,31,122,10,5,4,50,0,0,8,10,2,2,0,1283,2016,11,19,59,258.0
Utah State,396,50,127,18,10,9,74,1,1,21,13,5,0,0,1642,Nevada,214,50,127,27,13,1,10,1,0,22,16,5,4,3,1958,2016,11,19,2440,328.0
Morgan State,28,34,96,26,11,4,36,0,0,8,16,3,2,0,1710,Army,504,60,57,8,3,4,25,2,0,28,12,8,0,0,1890,2016,11,19,349,
Wisconsin,221,56,191,15,12,8,67,1,0,23,15,9,2,2,2307,Purdue,71,22,222,31,15,4,20,1,3,16,10,3,1,1,1293,2016,11,19,2509,275.0
Texas State,153,41,189,34,18,4,34,2,3,17,17,5,5,2,1813,New Mexico St,252,44,231,38,23,10,69,1,0,26,15,7,0,0,1787,2016,11,19,166,326.0
OSU,224,45,86,22,10,4,40,1,0,16,17,7,0,0,1853,Michigan State,207,35,127,21,8,6,60,0,2,13,12,3,1,1,1747,2016,11,19,127,194.0
Washington St,137,22,325,53,26,5,35,1,1,21,15,4,4,2,1579,Colorado,258,59,345,41,27,9,75,1,0,31,21,13,3,0,2021,2016,11,19,38,265.0
Iowa,262,49,80,17,9,5,40,1,1,16,13,4,2,0,1941,Illinois,61,24,137,41,19,2,10,1,1,10,19,6,3,1,1659,2016,11,19,356,2294.0
USF,278,43,195,15,7,7,55,1,1,16,12,2,1,1,1429,SMU,155,47,423,42,26,4,24,1,2,28,17,8,1,0,2171,2016,11,20,2567,58.0
Penn State,339,49,210,33,17,3,15,1,0,25,19,10,2,1,2022,Rutgers,39,33,48,17,7,6,50,0,0,5,14,1,0,0,1578,2016,11,20,164,213.0
New Mexico,285,48,81,16,6,8,68,0,0,19,12,4,2,2,2039,Colorado State,412,42,164,10,9,8,70,0,0,23,4,1,0,0,1561,2016,11,20,36,167.0
Presbyterian,197,46,78,24,11,6,60,1,1,18,16,4,2,1,2143,South Alabama,251,35,167,28,15,4,58,1,0,17,11,3,1,1,1457,2016,11,20,6,
Arizona State,15,27,230,33,21,9,66,1,1,14,14,1,2,2,1670,Washington,201,33,338,44,27,7,70,0,2,26,12,4,1,0,1930,2016,11,20,264,9.0
Arkansas,357,41,304,26,19,1,10,0,0,27,11,7,2,2,1993,Miss St,205,35,328,33,23,3,22,0,0,25,13,5,4,4,1607,2016,11,20,344,8.0
Air Force,458,63,33,7,3,7,85,1,1,27,10,5,1,1,1804,San Jose State,117,41,340,37,25,7,41,1,2,28,12,7,2,2,1796,2016,11,20,23,2005.0
Oklahoma,316,64,169,15,9,6,72,0,1,27,16,8,1,1,2394,West Virginia,388,38,191,27,12,7,91,3,1,22,13,5,2,0,1206,2016,11,20,277,201.0
Tulsa,348,56,126,25,12,3,26,0,1,21,17,3,3,2,1963,UCF,88,33,233,52,25,5,30,2,0,16,23,8,4,2,1637,2016,11,20,2116,202.0
Ole Miss,90,27,273,51,26,6,51,1,0,18,18,5,3,0,1511,Vanderbilt,208,46,273,30,17,5,40,1,0,22,15,5,1,1,2089,2016,11,20,238,145.0
Chattanooga,70,30,114,24,17,2,10,2,0,10,13,2,0,0,2046,Alabama,196,37,136,21,15,1,10,1,0,14,13,4,1,1,1554,2016,11,20,333,
Hawaii,49,23,227,31,20,11,89,0,1,11,11,1,1,1,1568,Fresno State,214,52,108,23,13,7,64,0,0,20,21,11,0,0,2032,2016,11,20,278,62.0
Alabama A&M,27,24,103,39,15,6,35,0,2,9,19,4,0,0,1649,Auburn,451,59,147,20,14,5,50,1,0,27,15,6,2,1,1951,2016,11,20,2,
Marshall,78,26,301,42,29,5,55,0,2,24,13,6,1,1,1728,FIU,259,41,257,25,18,5,45,0,2,26,10,4,2,1,1872,2016,11,20,2229,276.0
Clemson,254,42,202,33,23,6,33,1,0,21,15,7,4,2,1901,Wake Forest,71,36,126,18,7,5,44,0,0,9,15,2,0,0,1699,2016,11,20,154,228.0
Arizona,162,40,188,31,16,3,29,0,1,23,15,10,2,1,1464,Oregon State,210,46,265,19,16,5,49,1,0,26,12,9,2,1,2136,2016,11,20,204,12.0
USC,260,58,267,37,25,7,39,0,2,31,21,12,2,2,2627,UCLA,55,19,211,32,16,3,44,0,0,10,11,2,1,0,973,2016,11,20,26,30.0
Ball State,247,40,188,34,22,4,34,0,1,26,15,8,0,0,1741,Miami (OH),62,25,380,35,26,4,25,0,0,20,14,8,1,0,1859,2016,11,23,193,2050.0
Cent Michigan,127,26,256,35,21,2,10,0,1,19,14,6,1,1,1649,E Michigan,183,32,355,37,26,7,75,0,1,23,14,4,2,2,1951,2016,11,23,2199,2117.0
Akron,95,32,131,27,12,7,67,0,0,14,15,5,2,1,1647,Ohio,130,36,169,25,14,8,66,1,0,17,14,6,2,0,1953,2016,11,23,195,2006.0
TCU,309,46,178,30,16,7,68,0,1,25,11,1,0,0,1786,Texas,189,46,218,39,16,6,42,0,1,19,19,4,3,0,1814,2016,11,25,251,2628.0
North Carolina St,259,53,233,24,14,5,59,1,0,24,16,8,1,1,2101,UNC,133,26,280,39,23,7,50,1,0,20,14,6,3,1,1499,2016,11,25,153,152.0
N Illinois,215,71,258,23,13,4,45,1,1,27,17,7,1,1,2122,Kent State,188,29,203,37,14,6,57,0,1,15,16,4,0,0,1478,2016,11,25,2309,2459.0
Baylor,257,53,377,47,30,11,78,3,1,33,17,5,9,4,1797,Texas Tech,80,32,586,47,30,15,107,0,0,24,17,8,1,0,1803,2016,11,25,2641,239.0
LA Tech,0,16,246,39,22,6,45,0,3,16,8,2,1,0,1298,Southern Miss,84,44,342,33,29,10,90,1,0,26,14,6,3,2,2302,2016,11,25,2572,2348.0
LSU,298,46,324,28,20,5,29,0,0,28,13,7,0,0,2126,Texas A&M,188,33,284,38,17,6,55,1,0,19,16,7,2,1,1474,2016,11,25,245,99.0
Washington,168,35,342,31,22,9,75,1,0,22,11,6,0,0,1932,Washington St,65,24,269,50,33,5,44,1,3,18,15,7,4,1,1668,2016,11,25,265,264.0
Arkansas,155,46,348,39,24,8,55,0,2,27,17,9,3,1,2422,Missouri,131,30,268,26,16,2,10,1,0,15,13,6,1,1,1178,2016,11,25,142,8.0
Buffalo,67,32,334,36,20,2,15,2,0,20,14,7,1,0,1443,Bowling Green,346,67,146,21,12,0,0,2,0,27,15,8,4,1,2157,2016,11,25,189,2084.0
Toledo,227,30,229,24,13,9,71,1,2,20,9,3,1,0,1233,W Michigan,249,48,196,25,19,7,80,0,0,25,15,10,0,0,2367,2016,11,25,2711,2649.0
Boise State,84,25,316,26,9,3,27,1,0,12,12,1,2,1,1113,Air Force,314,77,45,6,3,3,30,0,1,25,18,8,1,1,2487,2016,11,25,2005,68.0
Nebraska,90,31,127,37,14,8,57,0,0,17,18,5,2,2,1612,Iowa,264,47,144,15,10,7,70,0,0,13,13,3,3,3,1988,2016,11,25,2294,158.0
Houston,137,32,487,69,47,9,69,1,1,33,21,11,3,3,1981,Memphis,146,34,409,45,30,10,94,0,0,28,16,8,2,2,1619,2016,11,25,235,248.0
Michigan State,109,42,234,46,25,4,23,1,0,26,20,9,2,0,2064,Penn State,77,33,386,24,18,1,15,0,0,18,10,4,0,0,1536,2016,11,26,213,127.0
Boston College,93,39,74,23,10,8,55,1,0,10,17,4,1,1,1845,Wake Forest,150,35,137,33,16,3,35,1,2,15,15,2,4,1,1755,2016,11,26,154,103.0
Kansas,101,27,302,44,24,9,85,1,2,18,14,4,2,1,1417,Kansas State,342,58,99,11,6,5,60,1,0,25,14,6,1,0,2183,2016,11,26,2306,2305.0
Oregon,171,30,213,29,17,6,75,1,0,21,10,3,2,1,1205,Oregon State,310,53,101,20,13,7,65,1,0,25,12,7,0,0,2395,2016,11,26,204,2483.0
FIU,97,36,135,23,11,3,42,0,1,16,13,3,2,2,1768,Old Dominion,312,51,209,25,15,3,24,2,1,27,13,7,3,3,1832,2016,11,26,295,2229.0
North Texas,107,27,197,42,23,3,35,0,0,21,15,4,3,2,1677,UTEP,384,40,171,18,12,3,36,0,0,19,13,10,0,0,1923,2016,11,26,2638,249.0
FAU,299,53,290,35,26,1,10,0,4,35,14,8,2,2,1997,Mid Tennessee,495,57,262,16,11,3,22,0,0,28,10,6,1,0,1603,2016,11,26,2393,2226.0
Minnesota,128,38,158,26,9,3,26,0,4,18,14,3,0,0,1621,Wisconsin,210,47,152,22,13,3,35,1,0,19,12,4,0,0,1979,2016,11,26,275,135.0
Illinois,57,26,377,54,28,6,60,3,1,25,15,4,3,2,1828,Northwestern,278,49,121,20,13,5,50,1,0,22,14,6,1,0,1772,2016,11,26,77,356.0
Georgia Tech,226,42,164,10,6,4,45,1,1,15,8,3,1,0,1527,Georgia,263,42,139,28,14,2,15,0,2,22,15,8,1,1,2073,2016,11,26,61,59.0
UVA,108,31,139,36,13,4,31,1,2,14,16,3,1,1,1638,VT,289,51,290,30,18,3,35,2,0,29,15,8,1,1,1962,2016,11,26,259,258.0
West Virginia,272,51,341,23,13,8,70,0,0,25,10,3,1,1,1696,Iowa State,190,34,371,44,23,7,85,3,1,21,15,4,2,1,1904,2016,11,26,66,277.0
Notre Dame,154,37,254,39,21,6,54,1,1,23,17,5,2,2,1737,USC,207,38,205,30,19,7,65,1,0,23,12,5,0,0,1863,2016,11,26,30,87.0
Troy,154,42,237,37,24,2,15,0,0,25,16,5,3,3,1964,Texas State,109,39,147,29,12,8,82,0,2,15,16,6,2,0,1636,2016,11,26,326,2653.0
Miss St,457,47,109,17,8,6,55,1,0,23,13,8,1,1,1717,Ole Miss,208,38,320,48,27,3,20,0,2,31,15,5,4,1,1883,2016,11,26,145,344.0
South Alabama,143,35,326,46,25,10,73,0,2,25,17,8,2,1,1742,Idaho,176,35,231,34,17,4,45,0,3,27,10,6,0,0,1858,2016,11,26,70,6.0
Arkansas State,128,33,393,57,35,6,58,0,1,28,17,6,4,1,2003,LA-Lafayette,50,33,242,24,13,5,50,0,0,15,11,2,1,0,1597,2016,11,26,309,2032.0
UCF,64,35,338,47,28,5,30,1,2,22,17,5,3,1,1663,USF,351,48,152,26,17,6,50,1,0,20,16,4,1,1,1937,2016,11,26,58,2116.0
Michigan,91,43,219,36,23,7,59,1,2,17,19,9,1,1,1873,OSU,206,50,124,32,15,2,6,0,1,24,16,3,3,2,1727,2016,11,26,194,130.0
Appalachian St,384,48,220,28,20,6,53,1,0,22,16,6,5,3,2262,New Mexico St,148,28,92,27,12,2,15,0,2,10,12,2,2,0,1338,2016,11,26,166,2026.0
