Visiter,VisRushY,VisRushA,VisPassY,VisPassA,VisPassC,VisPnl,VisPnlY,VisFmb,VisInt,VisFrstD,VisThrdDA,VisThrdDC,VisFrthDA,VisFrthDC,VisTm,Home,HomeRushY,HomeRushA,HomePassY,HomePassA,HomePassC,HomePnl,HomePnlY,HomeFmb,HomeInt,HomeFrstD,HomeThrdDA,HomeThrdDC,HomeFrthDA,HomeFrthDC,HomeTm,Year,Month,Day,HomeID,VisID
Notre Dame,41,38,446,41,22,5,43,1,4,24,13,5,3,1,1808,Arizona State,188,45,224,28,17,3,19,0,1,22,15,5,1,1,1760,2014,11,8,9.0,87.0
LA Tech,228,46,200,34,19,2,15,2,1,24,15,8,0,0,2295,UAB,128,38,198,37,23,8,85,2,1,19,17,7,3,2,1942,2014,11,8,5.0,2348.0
Tulane,124,36,237,35,24,5,64,1,1,22,16,10,0,0,1882,Houston,90,32,336,49,30,6,51,0,4,25,15,8,1,0,1716,2014,11,8,248.0,2655.0
OSU,268,41,300,26,16,7,50,2,0,25,14,10,1,1,1777,Michigan State,178,34,358,45,25,11,105,0,0,29,15,8,1,0,1823,2014,11,8,127.0,194.0
Ga Southern,227,40,41,9,6,7,74,0,0,9,13,4,1,0,1636,Texas State,137,42,302,51,30,4,41,0,2,26,18,7,3,0,1964,2014,11,8,326.0,290.0
Marshall,335,38,186,19,13,7,80,0,0,25,6,4,0,0,1499,Southern Miss,186,54,114,20,11,7,68,2,1,23,13,3,2,0,2101,2014,11,8,2572.0,276.0
Georgia State,101,34,293,37,23,3,25,1,2,21,16,10,1,1,1681,Troy,324,45,116,22,18,3,23,0,0,21,13,6,3,3,1919,2014,11,8,2653.0,2247.0
UTEP,236,46,158,22,9,5,37,0,1,19,16,8,1,0,2153,W Kentucky,34,21,324,34,23,3,24,0,0,16,13,6,0,0,1389,2014,11,8,98.0,2638.0
Iowa,84,30,121,26,13,1,15,2,1,13,13,5,1,1,1398,Minnesota,291,59,138,14,10,2,17,0,0,23,15,10,1,1,2202,2014,11,8,135.0,2294.0
Washington St,35,22,471,61,44,5,51,0,0,33,14,8,1,0,1878,Oregon State,37,24,419,41,31,10,100,0,0,23,12,4,0,0,1722,2014,11,8,204.0,265.0
Kansas State,34,19,376,40,22,5,68,0,1,16,14,5,0,0,1456,TCU,334,48,219,34,23,4,35,0,0,28,17,8,0,0,2090,2014,11,8,2628.0,2306.0
West Virginia,200,41,248,49,36,8,57,1,1,24,17,3,5,3,1906,Texas,227,39,124,29,11,5,60,0,1,19,15,4,1,0,1694,2014,11,8,251.0,277.0
UT Martin,151,38,216,43,22,3,25,0,0,22,18,8,3,2,2167,Miss St,254,32,266,27,17,3,20,1,0,21,14,8,1,1,1433,2014,11,8,344.0,
SMU,252,43,212,32,21,9,58,1,2,21,16,8,1,1,1780,Tulsa,215,47,286,25,16,5,40,1,0,26,14,8,1,0,1783,2014,11,8,202.0,2567.0
Michigan,147,35,109,24,11,5,50,1,2,13,12,1,1,0,1761,Northwestern,-9,35,273,49,32,3,10,1,2,18,21,10,2,0,2354,2014,11,8,77.0,130.0
Hawaii,141,36,211,49,17,2,20,1,2,22,21,10,1,1,1757,Colorado State,293,43,287,28,16,7,46,1,0,26,13,8,1,0,1843,2014,11,8,36.0,62.0
Iowa State,98,25,275,50,25,4,26,1,1,22,16,7,3,1,1336,Kansas,228,48,286,43,26,4,32,0,0,29,20,11,3,1,2248,2014,11,8,2305.0,66.0
Idaho,193,49,186,33,17,4,30,1,0,26,16,8,3,0,1894,San Diego State,156,39,249,22,14,4,51,0,0,18,14,9,0,0,1706,2014,11,8,21.0,70.0
UVA,37,32,220,35,20,6,49,2,1,17,16,7,2,1,1758,FSU,115,39,261,35,22,6,46,1,2,20,13,5,0,0,1842,2014,11,8,52.0,258.0
Colorado,94,36,259,39,25,10,103,2,2,19,16,5,1,0,1800,Arizona,288,47,211,38,21,8,75,0,0,28,17,7,4,1,1790,2014,11,8,12.0,38.0
San Jose State,86,23,350,44,26,7,30,1,2,16,15,7,3,1,1537,Fresno State,232,53,207,26,20,2,20,1,1,23,21,11,2,2,2012,2014,11,8,278.0,23.0
LA-Lafayette,244,54,158,23,12,1,5,0,0,22,16,9,0,0,2177,New Mexico St,103,33,204,34,19,1,5,1,3,14,17,6,2,1,1423,2014,11,8,166.0,309.0
Georgia,305,39,254,21,18,4,33,1,0,28,8,8,0,0,1582,Kentucky,214,47,139,31,16,3,25,0,1,22,18,9,3,3,2018,2014,11,8,96.0,61.0
Akron,68,30,161,35,19,9,98,2,0,15,15,6,3,2,1411,Buffalo,310,54,226,23,17,7,75,1,1,29,12,9,2,1,2148,2014,11,11,2084.0,2006.0
Toledo,263,49,209,23,12,3,20,0,0,20,15,4,2,0,1823,N Illinois,226,46,190,22,14,5,34,0,0,17,15,3,2,1,1777,2014,11,11,2459.0,2649.0
Ball State,69,30,217,38,24,4,46,2,2,14,17,4,2,2,1709,UMass,145,40,424,44,28,7,49,0,2,27,16,6,4,1,1891,2014,11,12,113.0,2050.0
Kent State,22,14,306,47,27,6,62,1,4,21,11,3,1,1,2239,Bowling Green,207,60,315,36,22,10,66,1,1,27,22,12,0,0,2043,2014,11,12,189.0,2309.0
Southern Miss,57,25,257,34,21,7,62,2,1,17,11,3,1,0,1474,UTSA,169,37,175,44,27,8,58,0,1,23,19,6,3,3,2124,2014,11,13,2636.0,2572.0
Cal,105,31,279,47,29,11,117,1,0,27,15,3,6,5,1682,USC,79,35,371,42,31,14,159,0,1,29,16,9,2,2,1851,2014,11,13,30.0,25.0
ECU,154,32,425,62,35,5,38,2,0,30,19,10,0,0,1842,Cincinnati,150,33,436,45,29,8,64,1,3,29,14,5,2,1,1758,2014,11,13,2132.0,151.0
Tulsa,129,27,72,29,10,6,64,0,3,11,12,3,1,0,1378,UCF,215,53,291,29,16,1,5,1,1,26,18,8,3,2,2222,2014,11,14,2116.0,202.0
Arizona State,103,31,264,44,22,5,54,0,2,20,17,7,1,0,1577,Oregon State,247,37,251,33,19,9,76,1,1,19,12,1,2,1,1969,2014,11,15,204.0,9.0
Temple,61,20,187,38,17,10,69,1,4,8,16,3,1,0,1431,Penn State,254,47,112,26,12,5,45,1,2,19,13,4,1,1,2130,2014,11,15,213.0,218.0
Texas State,106,40,300,44,25,7,72,0,0,22,18,6,3,2,1816,South Alabama,174,35,210,29,21,6,46,3,1,18,13,5,1,1,1791,2014,11,15,6.0,326.0
Ga Southern,375,47,73,16,10,7,65,1,2,19,12,6,2,0,1854,Navy,394,50,71,8,5,0,0,0,0,23,7,3,1,1,1746,2014,11,15,2426.0,290.0
TCU,133,36,330,36,26,5,40,2,1,24,16,8,2,1,1702,Kansas,76,36,342,38,20,7,55,0,1,19,18,7,1,1,1849,2014,11,15,2305.0,2628.0
Indiana,294,53,179,31,15,9,82,2,1,22,15,1,4,1,2217,Rutgers,212,40,217,27,16,5,41,1,0,19,14,4,1,0,1703,2014,11,15,164.0,84.0
Rice,81,35,99,23,11,2,19,0,0,15,12,3,1,0,1575,Marshall,284,44,297,37,23,7,70,1,1,30,16,12,0,0,2025,2014,11,15,276.0,242.0
UNLV,199,45,204,45,20,5,28,0,1,18,22,6,3,2,2040,BYU,267,41,325,32,18,5,50,2,0,23,14,6,1,0,1686,2014,11,15,252.0,2439.0
Army,293,57,40,6,3,3,20,0,0,18,13,6,2,0,1845,W Kentucky,383,41,178,25,16,7,80,0,0,22,14,8,1,1,1672,2014,11,15,98.0,349.0
South Carolina,95,38,206,42,22,6,67,1,0,19,18,8,3,0,1890,Florida,218,49,60,11,5,10,75,1,0,15,14,3,0,0,1710,2014,11,15,57.0,2579.0
Clemson,131,33,59,21,11,3,21,0,3,10,13,3,0,0,1477,Georgia Tech,251,50,102,11,8,2,10,2,0,16,14,7,1,0,2095,2014,11,15,59.0,228.0
Nevada,223,45,275,36,24,4,42,0,1,27,17,9,5,3,1845,Air Force,342,65,129,15,11,5,48,0,0,28,15,9,2,2,1755,2014,11,15,2005.0,2440.0
Missouri,335,49,252,40,23,12,81,0,1,32,21,13,2,1,2250,Texas A&M,104,27,237,36,24,4,44,0,1,18,14,4,3,2,1350,2014,11,15,245.0,142.0
Northwestern,263,48,284,48,30,5,62,2,2,28,20,8,3,1,1908,Notre Dame,211,40,287,40,21,4,47,3,1,28,15,7,1,1,1692,2014,11,15,87.0,77.0
Kentucky,94,34,168,29,13,5,35,0,2,15,14,3,0,0,1518,Tennessee,214,51,297,29,19,3,40,0,0,28,17,7,2,2,2021,2014,11,15,2633.0,96.0
Miss St,138,40,290,48,27,4,33,0,3,26,16,5,3,3,1915,Alabama,124,32,211,31,19,7,61,0,0,17,14,5,0,0,1685,2014,11,15,333.0,344.0
Nebraska,118,46,62,18,6,7,55,4,1,12,14,3,1,1,1677,Wisconsin,581,53,46,11,7,6,55,4,0,20,8,3,0,0,1868,2014,11,15,275.0,158.0
USF,167,40,211,31,15,8,96,2,0,18,16,6,4,3,1939,SMU,68,22,189,31,22,3,17,0,0,13,11,3,0,0,1641,2014,11,15,2567.0,58.0
Oklahoma,384,51,133,20,10,9,67,0,3,25,15,10,1,1,1960,Texas Tech,93,24,393,50,27,9,85,0,0,23,18,10,2,1,1640,2014,11,15,2641.0,201.0
VT,145,49,148,24,13,7,75,0,1,16,15,2,2,0,1782,Duke,141,41,185,41,19,8,50,1,2,23,18,5,2,1,1807,2014,11,15,150.0,259.0
Troy,293,57,231,26,19,8,69,1,0,23,21,9,3,2,2299,Idaho,127,30,277,36,14,5,40,0,3,21,11,1,5,2,1232,2014,11,15,70.0,2653.0
North Texas,100,30,107,28,16,5,25,0,1,13,15,6,0,0,1610,UTEP,351,46,87,11,8,6,61,1,0,18,12,7,1,0,1974,2014,11,15,2638.0,249.0
Auburn,150,35,142,28,15,7,78,2,1,17,14,8,2,0,1658,Georgia,289,52,123,19,10,6,51,0,0,27,13,5,1,1,1942,2014,11,15,61.0,2.0
San Diego State,169,36,188,30,18,8,75,0,1,16,16,6,2,1,1750,Boise State,212,47,187,28,19,5,37,0,2,22,17,9,1,1,1850,2014,11,15,68.0,21.0
Wake Forest,58,35,161,32,15,2,21,1,0,12,19,7,1,1,2246,North Carolina St,362,46,83,19,8,2,10,0,0,20,13,7,0,0,1700,2014,11,15,152.0,154.0
Appalachian St,294,63,255,22,14,10,87,2,0,29,15,7,2,2,2506,Arkansas State,167,30,147,29,14,5,54,1,0,14,11,0,4,2,1094,2014,11,15,2032.0,2026.0
LA-Lafayette,282,47,174,14,11,5,32,0,1,20,10,3,1,0,1838,UL Monroe,-39,21,483,56,39,0,0,3,0,21,15,5,5,2,1762,2014,11,15,2433.0,309.0
New Mexico,246,49,154,18,8,3,16,0,1,18,15,8,2,0,1960,Utah State,272,36,150,21,13,3,25,0,1,19,12,6,0,0,1602,2014,11,15,328.0,167.0
Miami (OH),102,27,369,41,24,5,37,1,0,28,11,5,1,0,1760,Cent Michigan,209,40,218,23,16,5,38,1,1,23,8,4,0,0,1840,2014,11,15,2117.0,193.0
Texas,125,43,305,33,24,6,49,0,0,24,19,11,0,0,2317,Oklahoma State,34,23,158,29,17,5,70,1,1,9,13,2,1,1,1283,2014,11,15,197.0,251.0
LSU,36,32,87,22,12,3,20,1,0,12,14,6,1,0,1686,Arkansas,95,38,169,27,16,4,43,0,0,17,17,10,0,0,1914,2014,11,15,8.0,99.0
Memphis,156,40,178,25,14,4,51,2,0,13,14,2,0,0,1580,Tulane,155,39,196,48,26,3,30,2,3,21,18,6,1,0,2006,2014,11,15,2655.0,235.0
Iowa,304,55,283,24,17,1,10,1,0,26,15,10,3,0,2146,Illinois,88,25,147,31,17,8,59,0,0,12,16,6,1,1,1454,2014,11,15,356.0,2294.0
E Michigan,87,37,283,22,14,8,70,1,2,15,13,5,1,0,1616,W Michigan,137,42,360,20,18,1,10,0,0,22,14,10,0,0,1984,2014,11,15,2711.0,2199.0
Mid Tennessee,142,45,286,33,21,7,70,2,3,22,14,7,2,1,1780,FIU,144,40,231,24,17,3,25,1,0,17,14,5,1,1,1820,2014,11,15,2229.0,2393.0
OSU,289,38,200,25,15,4,49,2,1,22,13,9,0,0,2178,Minnesota,218,44,85,20,7,7,54,0,2,17,14,5,1,1,1846,2014,11,15,135.0,194.0
FSU,114,19,304,42,25,2,15,2,1,20,11,5,0,0,1463,Miami (FL),176,40,316,34,16,5,51,2,1,19,18,10,2,1,2137,2014,11,15,2390.0,52.0
Michigan State,242,47,240,31,14,10,75,0,0,23,18,6,2,2,2245,Maryland,6,17,246,43,20,5,30,1,3,11,14,2,3,1,1793,2014,11,15,120.0,127.0
Washington,245,60,259,30,21,13,111,3,0,25,22,13,0,0,2145,Arizona,133,40,242,40,17,2,14,1,2,22,15,3,2,1,1419,2014,11,15,12.0,264.0
Hawaii,88,39,152,16,9,6,45,0,1,11,15,5,1,1,1755,San Jose State,157,41,305,45,25,3,20,2,1,24,19,12,4,1,2010,2014,11,15,23.0,62.0
Utah,70,32,177,28,21,5,55,0,0,14,16,7,0,0,1640,Stanford,190,38,104,28,17,6,60,1,0,18,14,4,1,1,1938,2014,11,15,24.0,254.0
Pitt,305,53,218,16,11,5,47,1,0,23,12,6,1,1,2130,UNC,226,43,276,40,23,6,41,0,0,30,16,9,2,2,1470,2014,11,15,153.0,221.0
N Illinois,141,41,184,24,16,6,85,1,0,19,13,6,0,0,1592,Ohio,203,39,141,28,19,4,30,1,1,24,14,7,2,1,2008,2014,11,18,195.0,2459.0
UMass,67,30,168,21,13,5,45,1,3,11,10,2,2,0,1478,Akron,134,37,277,39,26,4,40,2,0,26,12,4,0,0,2056,2014,11,18,2006.0,113.0
Bowling Green,104,38,167,37,12,9,61,0,0,16,18,6,3,0,1539,Toledo,325,53,63,20,9,8,59,1,2,19,14,6,1,0,2061,2014,11,19,2649.0,189.0
Arkansas State,132,40,366,57,31,8,80,0,1,25,22,7,6,3,1826,Texas State,370,57,192,22,14,5,55,1,0,28,14,6,0,0,1774,2014,11,20,326.0,2032.0
UNC,316,57,276,27,18,9,85,3,0,28,12,4,2,2,1837,Duke,116,37,262,40,22,5,35,2,1,21,19,10,3,2,1714,2014,11,20,150.0,153.0
Kansas State,1,29,400,34,22,10,102,1,1,18,14,4,1,0,1888,West Virginia,123,37,310,48,27,8,77,2,2,27,16,6,3,2,2247,2014,11,20,277.0,2306.0
UTEP,53,25,209,30,17,3,20,2,0,12,12,3,1,0,2046,Rice,165,42,227,22,10,12,95,0,1,17,15,7,0,0,1911,2014,11,21,242.0,2638.0
Air Force,140,41,189,27,12,3,20,3,1,16,16,7,3,1,1443,San Diego State,176,44,326,31,17,5,39,0,1,23,16,6,1,1,2157,2014,11,21,21.0,2005.0
San Jose State,191,51,61,21,13,7,43,0,0,14,17,4,5,2,1837,Utah State,313,42,108,23,15,5,40,0,1,20,13,8,1,0,1710,2014,11,21,328.0,23.0
UNLV,51,26,423,44,24,7,80,0,1,22,15,4,1,1,1494,Hawaii,348,56,230,23,14,7,50,2,1,23,17,7,1,1,2894,2014,11,22,62.0,2439.0
Fresno State,238,52,313,47,25,2,20,1,1,29,19,6,4,1,2140,Nevada,227,38,126,24,11,7,90,3,1,13,14,4,2,0,1762,2014,11,22,2440.0,278.0
Vanderbilt,49,27,179,36,17,5,57,1,2,15,15,4,4,2,1714,Miss St,283,51,219,25,19,11,87,0,0,32,15,11,0,0,1886,2014,11,22,344.0,238.0
W Carolina,-8,13,221,39,23,5,68,0,0,12,12,3,1,0,1319,Alabama,275,45,337,43,29,5,50,1,1,36,14,9,2,2,2281,2014,11,22,333.0,
W Michigan,129,37,233,21,16,6,67,1,2,17,11,4,0,0,1752,Cent Michigan,70,23,248,44,24,3,30,1,3,19,15,6,2,0,1848,2014,11,22,2117.0,2711.0
Samford,113,38,125,29,15,2,16,0,2,18,16,6,1,0,1803,Auburn,200,47,186,22,13,8,76,0,1,22,14,7,0,0,1797,2014,11,22,2.0,
Stanford,204,47,214,21,15,4,21,0,1,25,10,5,0,0,1970,Cal,179,36,231,40,21,12,113,1,4,23,14,6,1,0,1619,2014,11,22,25.0,24.0
Boston College,240,51,73,11,6,3,20,0,0,19,14,8,0,0,2027,FSU,110,29,281,32,22,5,40,0,1,22,11,6,0,0,1573,2014,11,22,52.0,103.0
Minnesota,281,53,135,18,8,1,15,0,0,23,12,5,1,1,2079,Nebraska,174,38,223,20,12,3,25,2,0,18,13,6,0,0,1493,2014,11,22,158.0,135.0
Rutgers,95,29,139,31,14,3,25,0,3,15,14,4,1,1,1700,Michigan State,242,44,278,26,17,3,35,2,0,26,13,8,2,2,1900,2014,11,22,127.0,164.0
New Mexico,301,40,55,11,3,5,49,2,2,15,10,3,0,0,1603,Colorado State,292,45,406,36,26,7,76,2,0,32,15,9,4,2,1956,2014,11,22,36.0,167.0
VT,111,39,143,29,16,4,25,2,1,17,15,3,0,0,1586,Wake Forest,74,42,160,32,18,4,43,0,1,15,20,5,1,1,2014,2014,11,22,154.0,259.0
E Michigan,94,36,409,49,36,6,46,3,0,30,17,9,0,0,1905,Ball State,223,38,217,24,15,5,55,0,0,18,14,6,1,1,1695,2014,11,22,2050.0,2199.0
Indiana,281,36,114,27,11,2,10,0,1,13,16,4,0,0,1578,OSU,225,39,302,35,25,3,25,1,2,24,14,7,1,1,2022,2014,11,22,194.0,84.0
Marshall,231,39,284,39,20,11,90,1,1,24,18,6,3,2,1739,UAB,205,56,141,26,15,8,70,1,0,23,16,4,4,2,1861,2014,11,22,5.0,276.0
Kansas,19,36,84,23,8,2,20,1,1,7,16,2,2,0,1723,Oklahoma,510,55,39,13,3,4,25,2,0,19,14,4,2,2,1877,2014,11,22,201.0,2305.0
LA Tech,109,34,217,31,19,4,25,1,1,19,13,5,1,1,1565,Old Dominion,93,32,302,40,29,3,35,0,4,23,13,5,2,2,1999,2014,11,22,295.0,2348.0
Appalachian St,232,47,195,22,11,3,30,1,1,20,15,9,1,1,1902,LA-Lafayette,99,35,160,34,21,3,27,0,0,17,15,3,3,1,1698,2014,11,22,309.0,2026.0
Tulsa,158,35,258,41,28,4,35,0,3,25,12,5,4,2,1991,Houston,244,43,227,21,16,5,47,0,0,21,12,5,2,2,1609,2014,11,22,248.0,202.0
Tulane,24,27,301,43,25,7,79,0,1,15,18,5,3,2,1755,ECU,139,33,358,44,31,5,40,0,0,30,11,2,3,1,1845,2014,11,22,151.0,2655.0
Ole Miss,63,33,253,38,18,4,20,3,3,19,11,3,2,0,1559,Arkansas,159,50,152,17,8,6,44,1,0,17,15,4,1,1,2041,2014,11,22,8.0,145.0
Syracuse,106,29,149,25,10,6,67,1,2,12,13,6,0,0,1278,Pitt,256,52,189,20,14,9,58,0,1,27,14,5,1,1,2322,2014,11,22,221.0,183.0
UTSA,115,39,119,23,11,12,124,1,1,12,13,2,3,1,1759,W Kentucky,120,28,346,35,26,4,40,0,0,25,14,7,1,0,1774,2014,11,22,98.0,2636.0
Savannah State,23,23,40,28,10,8,29,2,1,6,14,2,3,0,1444,BYU,264,62,234,20,15,7,75,1,0,27,14,7,2,2,2155,2014,11,22,252.0,
Washington St,21,24,601,76,45,7,49,1,4,30,18,8,5,3,2130,Arizona State,98,36,232,25,15,5,25,0,0,16,14,6,0,0,1431,2014,11,22,9.0,265.0
Louisville,229,50,180,21,8,8,57,0,1,23,14,6,0,0,2131,Notre Dame,99,29,236,24,16,3,36,0,1,16,11,4,0,0,1469,2014,11,22,87.0,97.0
Cincinnati,249,48,176,36,20,2,25,0,1,24,17,8,2,2,2145,UConn,48,27,81,27,14,2,20,2,1,10,13,3,2,0,1506,2014,11,22,41.0,2132.0
Wisconsin,266,42,139,14,11,7,60,0,0,18,13,7,0,0,2004,Iowa,101,28,311,30,20,3,22,1,0,19,12,5,2,2,1596,2014,11,22,2294.0,275.0
USF,95,35,301,46,27,2,29,1,0,20,21,9,3,3,2201,Memphis,238,39,232,23,18,6,58,0,0,19,12,5,0,0,1386,2014,11,22,235.0,58.0
Charleston So,190,45,21,17,6,5,54,1,1,13,17,7,1,0,1942,Georgia,270,37,310,26,20,3,30,1,1,28,9,6,0,0,1658,2014,11,22,61.0,
Northwestern,233,56,181,24,13,3,20,1,1,20,16,6,3,1,1836,Purdue,61,32,251,48,26,5,56,3,2,19,18,7,3,1,1764,2014,11,22,2509.0,77.0
Georgia State,40,33,115,33,13,5,40,0,3,10,18,7,1,0,1782,Clemson,209,43,148,33,21,4,40,1,1,22,13,5,2,0,2202,2014,11,22,228.0,2247.0
Penn State,172,47,93,16,8,5,34,1,0,15,15,6,2,1,1971,Illinois,68,27,215,42,26,3,30,0,0,16,16,2,0,0,1629,2014,11,22,356.0,213.0
USC,62,33,214,34,22,5,49,1,1,16,17,8,1,0,1764,UCLA,135,43,326,31,22,7,63,1,1,24,16,9,0,0,1836,2014,11,22,26.0,30.0
Arizona,298,47,222,22,11,6,57,1,0,21,12,4,0,0,1652,Utah,213,43,171,35,18,3,26,1,3,20,19,6,0,0,1936,2014,11,22,254.0,12.0
Fordham,90,18,381,39,28,3,30,0,1,20,11,3,3,3,1491,Army,382,64,48,4,2,1,5,0,0,22,14,7,4,4,2084,2014,11,22,349.0,2230.0
Boise State,312,49,246,19,13,2,20,1,0,24,11,4,1,0,1756,Wyoming,80,38,147,29,16,3,20,2,1,12,16,2,2,1,1844,2014,11,22,2751.0,68.0
South Alabama,119,44,170,34,17,5,30,1,4,20,17,7,0,0,2148,South Carolina,210,37,244,20,11,6,57,4,1,20,10,4,0,0,1452,2014,11,22,2579.0,6.0
Colorado,121,30,105,32,16,4,36,0,0,14,15,4,1,0,1900,Oregon,265,41,332,36,26,8,98,0,0,30,15,9,2,1,1700,2014,11,22,2483.0,38.0
Maryland,147,35,165,24,13,4,30,0,0,17,12,3,0,0,1560,Michigan,292,45,106,24,13,3,24,0,1,23,13,5,3,1,2040,2014,11,22,130.0,120.0
Oregon State,47,23,314,46,30,5,55,0,1,17,18,9,2,0,1942,Washington,226,35,255,24,19,6,60,1,0,16,13,7,0,0,1658,2014,11,22,264.0,204.0
Oklahoma State,116,43,281,25,13,4,45,0,2,17,16,6,1,0,1802,Baylor,317,58,262,29,18,12,68,0,2,29,14,7,2,2,1798,2014,11,22,239.0,197.0
FIU,91,30,56,25,11,7,80,0,3,12,13,2,0,0,1705,North Texas,161,44,105,20,9,2,30,0,2,16,15,5,0,0,1891,2014,11,22,249.0,2229.0
UL Monroe,70,27,350,50,35,4,40,1,1,19,16,5,0,0,1743,New Mexico St,276,51,102,32,15,3,21,1,1,19,19,5,5,2,1857,2014,11,22,166.0,2433.0
E Kentucky,79,43,63,29,14,8,71,1,0,12,21,6,4,1,1939,Florida,104,38,326,23,13,5,45,1,0,17,13,6,2,1,1661,2014,11,22,57.0,
FAU,230,41,310,35,22,2,19,0,2,20,17,8,3,1,1974,Mid Tennessee,310,46,160,27,20,3,20,1,1,22,14,8,2,1,1626,2014,11,22,2393.0,2226.0
SMU,66,20,50,22,9,8,39,3,2,4,11,3,0,0,1584,UCF,236,59,254,26,17,6,66,0,2,27,17,9,2,1,2416,2014,11,22,2116.0,2567.0
Missouri,180,45,230,25,12,12,82,0,0,19,17,8,0,0,1950,Tennessee,53,29,226,38,25,5,40,1,1,18,15,5,2,2,1650,2014,11,22,2633.0,142.0
Miami (FL),64,23,263,33,20,9,59,1,1,15,12,5,2,0,1444,UVA,195,43,146,25,17,3,30,0,1,18,17,7,1,1,2156,2014,11,22,258.0,2390.0
Texas Tech,272,40,328,35,23,9,73,1,1,27,11,4,3,2,1557,Iowa State,265,46,304,38,24,3,35,1,0,27,17,9,1,0,2011,2014,11,22,66.0,2641.0
Ohio,179,40,174,26,14,3,24,0,3,22,11,4,0,0,1967,Miami (OH),99,25,218,38,15,7,46,1,1,18,13,4,0,0,1582,2014,11,25,193.0,195.0
TCU,135,31,233,34,20,6,45,1,1,16,15,5,0,0,1732,Texas,90,36,200,34,20,3,17,2,4,12,18,5,0,0,1855,2014,11,27,251.0,2628.0
LSU,384,57,107,21,12,9,85,0,1,25,15,6,2,2,2473,Texas A&M,84,21,144,27,17,3,25,1,1,12,11,4,0,0,1127,2014,11,27,245.0,99.0
Colorado State,106,32,366,46,23,2,14,0,1,24,15,6,1,0,1745,Air Force,242,63,135,15,6,1,15,1,0,22,18,9,1,1,1855,2014,11,28,2005.0,36.0
UCF,145,45,150,29,20,5,42,2,1,23,18,11,1,1,2457,USF,5,22,195,39,18,5,75,0,0,15,15,5,4,1,1680,2014,11,28,58.0,2116.0
Ball State,199,39,286,29,20,3,25,0,0,24,15,8,1,1,2207,Bowling Green,314,39,140,27,18,6,36,0,0,18,15,7,4,1,1393,2014,11,28,189.0,2050.0
Arizona State,113,43,267,44,27,3,15,1,1,27,17,6,3,1,2143,Arizona,125,37,208,21,15,9,123,2,0,13,14,5,1,1,2257,2014,11,28,12.0,9.0
ECU,172,37,338,42,28,8,42,0,1,26,17,9,4,2,1719,Tulsa,189,45,199,32,15,5,55,0,2,21,16,5,4,1,1844,2014,11,28,202.0,151.0
Navy,388,54,42,4,1,1,15,3,0,17,10,4,3,1,1508,South Alabama,238,47,177,32,21,5,51,0,2,22,18,10,1,1,2092,2014,11,28,6.0,2426.0
Toledo,172,47,341,20,16,7,63,0,0,23,11,4,1,1,1923,E Michigan,96,34,119,23,8,2,14,0,2,12,15,4,0,0,1620,2014,11,28,2199.0,2649.0
Houston,282,48,151,29,18,4,28,0,1,25,14,4,3,1,1856,SMU,78,31,145,28,13,8,94,1,0,10,15,4,1,0,1711,2014,11,28,2567.0,248.0
Stanford,202,45,234,19,16,7,65,0,0,22,14,9,0,0,2269,UCLA,100,26,162,41,20,4,38,0,1,17,14,5,4,1,1322,2014,11,28,26.0,24.0
Akron,188,30,191,42,17,6,59,0,2,17,19,9,0,0,1772,Kent State,112,23,298,45,28,6,50,0,1,20,14,6,1,0,1828,2014,11,28,2309.0,2006.0
Arkansas,155,30,133,30,13,12,93,2,0,18,14,5,3,2,1629,Missouri,158,41,265,42,25,7,75,1,1,26,19,9,2,2,1956,2014,11,28,142.0,8.0
Nebraska,161,31,202,28,12,5,49,0,2,13,15,5,0,0,1336,Iowa,142,50,230,38,19,3,21,3,1,24,20,10,1,1,2264,2014,11,28,2294.0,158.0
UVA,38,35,276,38,18,9,75,0,1,15,18,4,2,0,1760,VT,198,40,235,35,15,8,71,2,1,21,18,8,0,0,1840,2014,11,28,259.0,258.0
N Illinois,196,34,159,20,9,3,22,2,0,15,12,5,0,0,1173,W Michigan,91,43,256,33,23,4,30,4,2,21,17,9,1,0,2658,2014,11,28,2711.0,2459.0
W Kentucky,222,35,516,51,35,4,38,0,2,37,12,6,0,0,1983,Marshall,291,36,417,46,29,6,59,0,4,37,11,7,0,0,1617,2014,11,28,276.0,98.0
Buffalo,293,49,255,27,20,5,55,0,0,23,14,7,2,2,2105,UMass,162,35,168,29,13,5,50,0,0,19,15,6,1,1,1572,2014,11,28,113.0,2084.0
Nevada,408,53,46,13,5,11,87,0,1,21,11,3,1,1,1991,UNLV,205,36,171,39,21,3,35,1,3,25,13,2,2,2,1682,2014,11,29,2439.0,2440.0
Michigan State,118,41,180,26,13,5,30,0,1,18,16,9,0,0,2095,Penn State,38,22,195,45,21,4,35,1,1,16,16,6,3,1,1505,2014,11,29,213.0,127.0
LA-Lafayette,344,49,142,19,14,6,57,0,0,25,13,9,1,1,1939,Troy,122,32,272,34,29,4,40,2,0,24,11,3,2,1,1661,2014,11,29,2653.0,309.0
Auburn,174,47,456,43,27,7,55,1,1,28,19,9,3,2,2034,Alabama,227,34,312,27,20,3,30,0,3,24,9,5,2,2,1566,2014,11,29,333.0,2.0
