Visiter,VisRushY,VisRushA,VisPassY,VisPassA,VisPassC,VisPnl,VisPnlY,VisFmb,VisInt,VisFrstD,VisThrdDA,VisThrdDC,VisFrthDA,VisFrthDC,VisTm,Home,HomeRushY,HomeRushA,HomePassY,HomePassA,HomePassC,HomePnl,HomePnlY,HomeFmb,HomeInt,HomeFrstD,HomeThrdDA,HomeThrdDC,HomeFrthDA,HomeFrthDC,HomeTm,Year,Month,Day,HomeID,VisID
VT,165,39,178,29,15,8,58,1,1,17,15,6,0,0,1807,Georgia Tech,161,47,97,13,4,3,26,3,0,15,12,5,1,0,1793,2015,11,13,59,259.0
Michigan,141,28,440,46,33,13,72,0,1,28,12,6,1,1,1953,Indiana,307,55,220,34,20,9,79,0,0,32,17,6,5,3,1647,2015,11,14,84,130.0
Texas,277,54,162,19,11,7,55,3,2,19,18,9,2,1,1952,West Virginia,257,51,122,12,10,5,48,0,1,18,13,4,0,0,1648,2015,11,14,277,251.0
Southern Miss,181,35,501,37,28,6,59,1,0,26,16,8,4,4,1872,Rice,107,35,107,36,13,7,67,1,0,15,18,4,3,1,1728,2015,11,14,242,2572.0
Pitt,268,58,180,23,13,5,40,1,0,26,15,8,0,0,2385,Duke,113,22,248,43,23,4,44,2,1,18,15,8,1,0,1215,2015,11,14,150,221.0
Utah State,75,23,364,47,25,2,21,0,1,19,18,8,2,1,1372,Air Force,309,64,271,17,11,4,20,0,0,27,17,9,1,0,2228,2015,11,14,2005,328.0
San Jose State,247,45,186,23,15,4,40,0,0,21,15,10,0,0,1855,Nevada,235,49,174,26,16,2,5,0,0,23,17,7,5,5,1745,2015,11,14,2440,23.0
Washington,142,34,405,52,28,7,60,1,3,27,14,3,3,1,1848,Arizona State,144,43,253,34,22,3,39,0,0,19,17,4,0,0,1752,2015,11,14,9,264.0
Florida,148,43,256,33,19,8,55,0,2,20,19,11,2,1,2396,South Carolina,21,23,180,25,14,4,45,0,2,13,10,3,0,0,1204,2015,11,14,2579,57.0
USC,129,37,204,27,17,8,40,0,1,19,13,5,1,1,1730,Colorado,59,36,222,31,24,5,39,1,0,21,13,5,2,1,1870,2015,11,14,38,30.0
Kentucky,225,37,127,34,15,4,31,1,2,12,16,4,3,1,1743,Vanderbilt,135,42,166,26,13,3,25,2,0,13,17,6,2,0,1857,2015,11,14,238,96.0
UTEP,112,30,193,38,21,3,27,0,2,19,16,6,1,1,1867,Old Dominion,150,31,291,42,26,5,41,0,0,22,14,4,0,0,1733,2015,11,14,295,2638.0
Kansas State,123,34,289,42,19,7,55,1,1,19,17,7,2,1,1844,Texas Tech,274,40,384,43,33,7,73,1,0,32,12,7,0,0,1756,2015,11,14,2641,2306.0
Georgia,146,45,97,17,12,5,48,0,0,15,14,5,2,1,2149,Auburn,213,37,62,27,15,2,16,2,1,16,14,4,1,1,1451,2015,11,14,2,61.0
Miami (FL),99,32,326,43,24,12,103,2,1,25,15,5,3,3,1844,UNC,298,46,189,22,16,5,56,0,0,30,11,7,0,0,1756,2015,11,14,153,2390.0
UTSA,218,47,133,33,18,6,80,0,3,23,18,6,0,0,1707,Charlotte,134,54,243,29,15,9,110,0,2,22,18,4,5,4,1893,2015,11,14,2429,2636.0
Wake Forest,121,44,219,30,19,5,58,0,1,23,16,7,3,0,2148,Notre Dame,171,30,111,19,13,4,45,0,0,15,11,6,0,0,1452,2015,11,14,87,154.0
North Texas,92,32,107,26,13,5,35,0,0,14,12,2,2,0,1859,Tennessee,237,48,172,28,18,2,10,0,1,24,16,7,3,3,1741,2015,11,14,2633,249.0
Clemson,210,37,360,47,34,8,69,2,1,29,15,5,1,1,1938,Syracuse,242,34,80,21,8,9,83,1,0,15,13,3,0,0,1662,2015,11,14,183,228.0
UMass,330,57,109,20,10,6,56,0,1,24,16,8,2,2,2075,E Michigan,59,26,256,43,27,6,47,1,0,23,12,3,1,1,1525,2015,11,14,2199,113.0
Kansas,121,30,203,41,20,8,53,0,1,13,17,3,2,1,1571,TCU,279,58,208,34,19,3,27,0,1,25,19,7,2,0,2029,2015,11,14,2628,2305.0
Tulane,115,28,252,29,14,2,10,0,1,18,14,7,0,0,1342,Army,216,55,146,13,7,5,35,1,0,16,17,9,4,1,2258,2015,11,14,349,2655.0
Arkansas State,148,50,300,32,15,11,105,1,0,19,19,3,2,2,1921,UL Monroe,152,44,100,31,10,6,43,1,4,10,18,1,3,1,1679,2015,11,14,2433,2032.0
UVA,94,31,260,41,25,8,69,1,0,23,17,6,3,3,2009,Louisville,266,37,159,22,11,5,53,2,0,24,9,4,0,0,1591,2015,11,14,97,258.0
OSU,283,50,157,25,17,7,40,1,1,23,13,4,3,2,1984,Illinois,20,25,241,47,23,2,10,2,0,15,17,5,3,0,1616,2015,11,14,356,194.0
Purdue,73,30,287,45,26,6,60,0,1,18,19,8,3,1,1703,Northwestern,250,48,132,24,11,4,23,1,2,21,17,8,1,0,1897,2015,11,14,77,2509.0
Mid Tennessee,178,45,301,32,18,5,45,1,1,22,15,5,2,2,1980,FAU,75,34,222,27,13,6,63,0,1,14,13,2,3,1,1620,2015,11,14,2226,2393.0
Akron,193,45,221,28,13,9,80,0,2,20,12,2,2,1,1870,Miami (OH),68,31,316,42,20,10,70,2,2,18,16,6,3,0,1730,2015,11,14,193,2006.0
SMU,144,31,124,24,9,3,40,0,2,15,10,3,3,1,1464,Navy,403,65,81,9,2,1,5,0,0,28,16,11,4,4,2136,2015,11,14,2426,2567.0
Nebraska,174,38,188,21,14,2,15,0,3,16,11,5,0,0,1801,Rutgers,89,39,170,28,14,4,23,0,2,15,14,3,4,0,1799,2015,11,14,164,158.0
Georgia State,172,37,471,35,23,5,35,0,2,27,11,5,0,0,1881,Texas State,186,32,267,52,29,4,29,0,2,29,15,4,3,1,1719,2015,11,14,326,2247.0
FIU,111,36,98,27,11,5,55,0,1,13,15,5,1,0,1820,Marshall,289,39,174,26,17,3,14,1,1,25,9,5,0,0,1780,2015,11,14,276,2229.0
Appalachian St,401,56,110,17,10,5,36,0,0,29,13,8,1,1,2204,Idaho,56,28,243,32,20,5,44,0,0,17,13,4,3,2,1396,2015,11,14,70,2026.0
Alabama,235,30,144,25,15,4,40,0,1,13,14,5,1,0,1590,Miss St,89,42,304,45,23,4,40,1,1,20,20,7,4,1,2010,2015,11,14,344,333.0
Maryland,107,37,182,36,17,1,8,2,3,16,16,4,3,1,1669,Michigan State,141,41,121,32,12,7,50,1,2,16,16,6,1,0,1931,2015,11,14,127,120.0
North Carolina St,79,31,218,49,28,9,59,1,0,21,18,7,2,2,1695,FSU,196,38,283,37,23,6,38,2,3,28,14,6,2,1,1905,2015,11,14,52,152.0
Oklahoma State,154,48,343,38,26,6,48,1,0,28,17,11,1,1,2127,Iowa State,249,38,162,22,11,3,30,0,1,19,13,6,2,1,1473,2015,11,14,66,197.0
Ga Southern,326,66,85,7,4,7,70,1,0,25,16,7,4,4,2575,Troy,68,18,144,29,14,4,41,1,2,11,10,3,1,0,1025,2015,11,14,2653,290.0
Utah,223,55,219,31,20,10,112,1,1,24,17,8,2,1,2244,Arizona,158,34,302,32,18,8,71,0,2,24,11,3,1,0,1356,2015,11,15,12,254.0
Oregon State,204,34,194,36,15,7,70,0,0,21,15,4,2,1,1617,Cal,307,46,453,37,26,9,85,0,1,36,13,9,1,0,1983,2015,11,15,25,204.0
Tulsa,213,39,375,50,30,7,53,1,0,26,20,10,3,2,1740,Cincinnati,266,41,386,42,29,10,68,2,1,33,17,13,0,0,1860,2015,11,15,2132,202.0
UNLV,172,36,330,44,22,5,60,0,0,24,15,7,3,1,1724,Colorado State,325,46,209,19,13,3,35,1,1,24,9,6,0,0,1876,2015,11,15,36,2439.0
Oklahoma,241,53,270,34,24,8,83,0,1,28,17,9,1,0,2094,Baylor,159,44,257,27,16,6,66,1,2,18,16,8,1,1,1506,2015,11,15,239,201.0
Memphis,212,54,278,32,20,7,45,1,1,26,19,12,0,0,2072,Houston,96,31,296,44,26,4,40,0,0,20,15,6,2,1,1528,2015,11,15,248,235.0
Wyoming,62,32,129,21,9,7,63,1,2,12,13,1,2,2,1544,San Diego State,293,53,138,19,12,3,40,2,0,25,12,7,0,0,2056,2015,11,15,21,2751.0
Washington St,38,22,388,58,40,9,45,0,1,26,17,9,2,2,1955,UCLA,214,32,340,57,33,13,75,2,0,30,19,12,0,0,1645,2015,11,15,26,265.0
Oregon,231,36,205,12,10,4,45,1,0,18,7,2,0,0,1074,Stanford,202,47,304,39,28,7,55,2,1,32,17,12,0,0,2526,2015,11,15,24,2483.0
Temple,121,31,259,48,20,5,48,0,1,22,16,4,4,2,1936,USF,326,48,230,22,15,8,86,1,0,22,13,5,0,0,1664,2015,11,15,58,218.0
W Carolina,137,27,165,31,17,5,45,0,1,13,16,5,0,0,1517,Texas A&M,304,52,279,45,28,4,45,1,2,36,18,10,3,2,2083,2015,11,15,245,
Minnesota,133,29,301,28,20,12,87,0,0,24,10,5,0,0,1468,Iowa,272,48,234,27,19,4,50,0,0,27,15,10,0,0,2132,2015,11,15,2294,135.0
Arkansas,299,40,141,16,9,2,20,1,1,17,10,3,3,1,1783,LSU,59,30,271,35,21,7,46,1,1,20,14,6,2,1,1817,2015,11,15,99,8.0
Fresno State,170,51,285,35,20,6,50,0,0,29,18,10,3,0,2233,Hawaii,192,39,245,49,20,11,132,1,3,25,17,7,2,1,1367,2015,11,15,62,278.0
BYU,46,15,244,41,23,6,42,2,0,18,11,3,0,0,1256,Missouri,190,55,244,28,19,8,91,1,1,23,20,13,1,1,2344,2015,11,15,142,252.0
New Mexico,195,39,218,13,9,16,132,1,1,11,10,0,0,0,1611,Boise State,135,40,506,75,41,4,39,1,3,40,24,9,5,2,1989,2015,11,15,68,167.0
Toledo,198,50,208,24,16,8,84,0,1,20,16,7,1,0,2071,Bowling Green,94,30,274,46,28,8,85,3,2,28,14,8,2,1,1529,2015,11,17,189,2649.0
Ball State,174,30,247,34,16,5,45,1,0,18,14,4,3,1,1336,Ohio,332,56,275,22,15,6,75,0,0,30,14,7,2,2,2264,2015,11,18,195,2050.0
W Michigan,139,44,353,39,22,8,81,1,1,24,21,12,4,1,2375,N Illinois,289,43,158,23,11,5,39,0,1,19,15,8,2,1,1225,2015,11,19,2459,2711.0
Cent Michigan,105,44,337,34,20,2,20,0,0,21,18,8,3,2,2302,Kent State,180,32,98,26,9,2,20,2,0,15,15,8,1,0,1298,2015,11,19,2309,2117.0
ECU,149,33,473,53,36,11,93,0,0,31,17,6,1,1,1960,UCF,101,29,131,32,11,5,36,2,1,12,15,4,1,0,1640,2015,11,20,2116,151.0
UL Monroe,98,24,83,33,16,3,28,1,1,10,13,1,1,0,1460,Texas State,158,55,176,25,14,9,78,0,0,20,18,6,1,0,2140,2015,11,20,326,2433.0
North Texas,191,39,133,28,17,6,52,2,1,18,12,4,2,0,1728,Mid Tennessee,165,39,329,41,30,1,5,1,1,30,15,10,1,1,1872,2015,11,21,2393,249.0
Iowa State,238,44,210,20,15,2,15,5,0,21,11,5,3,1,1704,Kansas State,165,41,220,33,19,5,35,1,0,22,14,7,4,1,1896,2015,11,21,2306,66.0
Buffalo,130,28,262,51,32,6,64,1,2,23,14,6,0,0,1475,Akron,217,45,258,30,17,6,70,0,0,25,14,4,2,1,2125,2015,11,21,2006,2084.0
The Citadel,350,61,37,3,2,7,55,0,0,17,14,6,2,1,1952,South Carolina,72,25,367,43,28,7,51,0,0,18,16,6,4,2,1648,2015,11,21,2579,
LA Tech,119,28,188,22,13,6,55,1,0,12,10,2,0,0,1331,UTEP,226,42,166,38,17,4,36,0,1,21,21,8,2,2,2269,2015,11,21,2638,2348.0
Fresno State,85,30,190,48,18,4,35,0,3,17,19,7,2,0,1922,BYU,158,34,362,39,26,7,70,2,0,22,11,4,2,0,1678,2015,11,21,252,278.0
Illinois,154,35,279,48,34,3,30,2,1,28,17,8,2,1,2140,Minnesota,255,32,88,26,15,5,30,1,0,16,13,7,0,0,1460,2015,11,21,135,356.0
Wake Forest,39,32,113,28,16,6,55,1,1,11,17,6,1,0,1737,Clemson,171,42,381,40,28,6,56,1,3,24,16,9,2,0,1863,2015,11,21,228,154.0
UCLA,105,38,220,30,15,6,59,0,0,18,16,8,0,0,1521,Utah,197,49,110,26,13,4,45,2,0,23,19,8,1,1,2079,2015,11,21,254,26.0
FAU,140,45,159,39,20,7,55,2,1,18,19,5,2,1,1798,Florida,124,43,129,18,9,5,43,1,1,13,13,2,0,0,1802,2015,11,21,57,2226.0
Idaho,123,37,356,48,29,4,38,1,2,26,18,8,4,2,1968,Auburn,297,51,163,19,13,11,107,0,0,25,13,7,1,1,1632,2015,11,21,2,70.0
Northwestern,149,50,60,20,9,7,46,0,0,12,20,7,1,0,1923,Wisconsin,-26,26,229,36,20,2,25,3,2,14,13,2,1,0,1677,2015,11,21,275,77.0
UNC,240,47,205,26,13,9,60,3,0,22,14,4,1,1,1594,VT,130,47,273,35,20,6,54,1,2,22,17,6,2,2,2006,2015,11,21,259,153.0
Memphis,76,35,156,34,25,8,79,0,0,13,19,7,2,1,1528,Temple,200,46,261,26,14,1,10,1,1,25,16,10,3,0,2072,2015,11,21,218,235.0
Nevada,210,46,55,18,8,3,32,2,0,15,15,7,2,0,1839,Utah State,204,42,109,29,14,3,30,1,2,19,16,6,1,1,1761,2015,11,21,328,2440.0
Colorado State,221,45,264,23,16,4,29,0,0,26,14,9,1,0,1766,New Mexico,268,50,58,10,4,3,15,0,3,20,11,6,3,3,1834,2015,11,21,167,36.0
Louisville,-1,24,355,38,20,8,50,0,1,17,13,3,1,0,1342,Pitt,244,45,232,34,22,5,54,0,0,25,16,8,0,0,2258,2015,11,21,221,97.0
Chattanooga,165,39,108,23,14,11,83,1,1,15,13,6,0,0,1930,FSU,193,37,235,23,17,3,30,1,0,25,9,6,0,0,1670,2015,11,21,52,
Syracuse,140,32,152,21,10,9,77,1,1,15,11,2,1,1,1485,North Carolina St,276,47,235,34,21,10,98,1,1,27,15,6,3,3,2115,2015,11,21,152,183.0
Georgia Tech,314,57,59,9,4,1,5,2,2,19,12,7,1,0,1958,Miami (FL),86,28,300,26,16,9,76,0,0,15,9,3,0,0,1642,2015,11,21,2390,59.0
USC,186,38,238,41,30,12,124,1,0,24,15,6,3,1,2094,Oregon,171,38,407,25,20,4,42,0,1,28,8,2,0,0,1506,2015,11,21,2483,30.0
Arizona,109,34,340,43,20,7,58,1,2,19,17,4,2,1,1656,Arizona State,250,48,315,32,21,4,45,1,1,24,13,2,2,1,1944,2015,11,21,9,12.0
West Virginia,426,55,204,32,16,5,52,0,2,30,12,5,1,0,1980,Kansas,82,30,127,37,13,5,46,1,3,10,15,2,1,0,1620,2015,11,21,2305,277.0
W Kentucky,253,37,224,21,16,5,70,3,0,23,6,4,0,0,1664,FIU,73,29,95,33,17,4,33,1,2,10,15,2,3,1,1633,2015,11,21,2229,98.0
Charleston So,85,36,49,10,5,3,10,1,1,8,10,1,1,1,1878,Alabama,195,35,208,25,19,2,30,0,0,23,9,5,3,2,1722,2015,11,21,333,
Old Dominion,114,23,224,45,23,4,50,1,1,18,15,5,4,2,1540,Southern Miss,310,48,302,37,21,4,40,1,1,33,14,8,3,2,2060,2015,11,21,2572,295.0
Miami (OH),139,46,160,23,12,4,30,1,0,18,17,7,0,0,2019,UMass,69,30,181,34,17,4,25,0,1,13,16,4,2,0,1581,2015,11,21,113,193.0
Cincinnati,97,35,333,51,28,4,42,2,4,25,19,9,0,0,1862,USF,361,53,200,20,13,1,11,1,2,25,14,11,1,1,1738,2015,11,21,58,2132.0
Michigan,87,30,256,38,25,13,117,1,1,19,14,7,0,0,2002,Penn State,70,22,137,32,13,3,30,1,0,14,14,3,2,1,1598,2015,11,21,213,130.0
Washington,271,59,211,21,18,5,40,0,0,28,13,5,6,3,2482,Oregon State,146,23,109,23,8,3,30,1,1,8,12,3,0,0,1118,2015,11,21,204,264.0
Air Force,328,54,279,16,9,4,58,1,3,23,11,4,0,0,1923,Boise State,141,32,237,48,23,4,45,0,0,20,21,6,3,2,1677,2015,11,21,68,2005.0
Purdue,137,38,268,46,26,5,43,1,0,21,18,4,8,5,1974,Iowa,174,39,213,20,12,2,20,1,0,21,10,5,0,0,1626,2015,11,21,2294,2509.0
New Mexico St,237,46,261,42,16,3,30,0,0,27,19,7,3,2,1711,LA-Lafayette,190,36,285,38,25,6,79,0,1,23,15,5,1,0,1889,2015,11,21,309,166.0
South Alabama,159,34,125,34,14,8,70,0,1,19,17,7,2,1,1490,Georgia State,73,34,311,44,27,10,112,0,0,20,20,13,0,0,2110,2015,11,21,2247,6.0
LSU,184,38,324,51,26,13,95,1,2,25,18,5,4,1,2175,Ole Miss,152,31,280,34,19,7,39,1,0,21,12,3,0,0,1425,2015,11,21,145,99.0
Indiana,170,45,385,35,23,7,55,1,0,24,14,4,1,0,1854,Maryland,319,47,175,40,20,8,57,0,0,23,16,3,6,2,1746,2015,11,21,120,84.0
Michigan State,203,51,91,16,8,4,30,2,0,17,15,7,1,1,2290,OSU,86,29,46,16,9,4,20,0,0,5,14,4,1,1,1310,2015,11,21,194,127.0
Houston,110,33,208,31,17,7,69,2,2,13,15,6,2,0,1501,UConn,156,43,159,24,14,10,63,0,0,13,17,5,0,0,2099,2015,11,21,41,248.0
Rutgers,254,39,105,21,13,4,35,0,0,18,10,3,2,2,1597,Army,261,52,140,6,4,3,35,1,1,18,13,9,2,1,2003,2015,11,21,349,164.0
Duke,100,31,385,53,30,9,80,2,1,29,17,7,5,3,1564,UVA,143,39,359,34,25,8,105,1,1,25,12,6,2,1,2036,2015,11,21,258,150.0
Texas A&M,150,38,336,36,18,10,70,0,0,22,17,6,1,0,1731,Vanderbilt,125,44,23,16,5,7,68,0,1,10,16,3,2,0,1869,2015,11,22,238,245.0
Miss St,123,35,508,51,38,3,30,2,1,32,13,8,2,1,1671,Arkansas,73,29,406,43,30,1,9,0,0,24,14,8,1,0,1929,2015,11,22,8,344.0
Charlotte,146,48,87,25,11,2,15,1,2,14,17,3,3,1,1668,Kentucky,415,44,129,29,16,2,30,1,0,22,16,7,2,2,1932,2015,11,22,96,2429.0
Ga Southern,233,53,44,7,4,3,25,1,0,11,16,6,1,0,1952,Georgia,130,30,183,25,16,2,15,2,0,17,10,2,1,1,1648,2015,11,22,61,290.0
Tennessee,248,51,89,25,16,4,27,0,0,19,20,8,0,0,2178,Missouri,88,29,135,30,13,7,50,1,1,10,15,2,2,2,1422,2015,11,22,142,2633.0
San Diego State,286,48,107,18,11,6,70,0,0,20,10,5,1,1,1976,UNLV,80,32,190,35,18,3,14,2,2,18,14,5,4,1,1624,2015,11,22,2439,21.0
TCU,161,36,229,29,13,2,19,1,3,16,17,6,0,0,1403,Oklahoma,333,59,203,37,14,8,90,0,1,28,20,4,2,1,2197,2015,11,22,201,2628.0
Colorado,85,30,238,41,26,7,61,0,2,17,16,5,5,1,1745,Washington St,149,21,332,57,40,6,40,0,1,30,12,3,4,2,1855,2015,11,22,265,38.0
Boston College,214,36,88,22,12,9,75,1,0,13,13,2,1,0,1732,Notre Dame,127,34,320,38,20,4,31,2,3,22,15,4,0,0,1868,2015,11,22,87,103.0
San Jose State,195,40,314,33,24,7,50,0,0,23,15,10,1,1,2209,Hawaii,213,38,202,25,13,9,61,1,1,18,13,4,3,2,1391,2015,11,22,62,23.0
Tulane,200,33,128,33,13,4,40,0,0,17,14,4,1,0,1535,SMU,323,44,195,25,18,14,123,0,0,21,15,10,0,0,2065,2015,11,22,2567,2655.0
Navy,469,61,55,3,2,4,27,1,0,24,9,4,0,0,1946,Tulsa,78,34,278,37,32,5,50,2,0,20,13,5,2,1,1654,2015,11,22,202,2426.0
Cal,98,23,397,55,38,8,63,0,0,23,18,10,2,1,1876,Stanford,260,40,96,12,7,2,30,0,0,16,10,5,1,1,1724,2015,11,22,24,25.0
Rice,161,46,359,41,23,7,70,1,2,28,16,8,3,1,2081,UTSA,242,45,189,13,9,7,50,0,0,18,13,7,0,0,1519,2015,11,22,2636,242.0
Baylor,304,73,396,31,17,8,55,2,1,32,22,14,3,2,2129,Oklahoma State,8,23,433,51,28,4,25,0,0,19,16,5,1,1,1471,2015,11,22,197,239.0
Bowling Green,337,37,239,35,26,6,45,0,0,22,12,6,1,0,1346,Ball State,110,38,154,40,24,1,10,0,3,15,20,7,2,1,2254,2015,11,25,2050,189.0
Ohio,230,50,168,29,14,2,20,1,1,19,18,5,2,2,2137,N Illinois,73,38,255,34,20,6,50,1,0,17,17,4,4,3,1463,2015,11,25,2459,195.0
Boise State,300,35,197,34,25,6,50,0,0,26,12,6,1,1,1753,San Jose State,138,33,336,41,28,6,56,0,2,24,17,7,4,4,1847,2015,11,27,23,68.0
Kent State,10,20,125,24,13,7,65,3,0,7,11,2,2,1,1141,Akron,229,51,140,19,11,7,60,1,0,26,13,6,1,1,2459,2015,11,27,2006,2309.0
Missouri,88,25,83,27,9,2,18,0,1,8,13,1,3,1,1185,Arkansas,208,52,102,17,11,1,5,0,1,19,15,6,1,1,2415,2015,11,27,8,142.0
Miami (FL),116,40,261,35,21,7,64,0,0,20,16,5,2,2,2068,Pitt,189,31,142,27,13,10,73,1,1,15,13,5,1,1,1532,2015,11,27,221,2390.0
Iowa,153,28,97,16,9,6,54,1,0,10,9,0,0,0,1434,Nebraska,137,38,296,45,25,8,95,0,4,22,16,7,3,1,2166,2015,11,27,158,2294.0
Troy,81,25,293,46,21,12,117,1,1,20,14,5,1,0,1314,Georgia State,151,43,368,41,29,7,56,2,0,23,18,10,1,0,2286,2015,11,27,2247,2653.0
Washington St,31,12,288,58,36,4,28,5,2,19,12,5,1,0,1352,Washington,240,55,203,20,14,10,80,0,1,22,15,7,0,0,2248,2015,11,27,264,265.0
Marshall,31,25,242,41,20,6,65,2,2,16,12,3,2,2,1489,W Kentucky,176,43,370,40,27,8,102,2,0,31,16,8,1,1,2111,2015,11,27,98,276.0
Navy,147,38,312,18,13,2,15,0,1,17,11,4,4,4,1576,Houston,218,44,337,36,27,3,29,0,0,27,19,16,2,2,2024,2015,11,27,248,2426.0
Texas Tech,293,51,372,39,22,6,70,3,1,28,13,4,1,0,1810,Texas,403,48,64,23,11,8,64,1,1,19,14,4,1,0,1790,2015,11,27,251,2641.0
UMass,295,49,163,22,9,4,21,1,2,18,15,5,3,2,1651,Buffalo,160,43,287,40,19,5,46,0,2,21,20,8,3,2,1949,2015,11,27,2084,113.0
USF,281,54,174,23,15,4,20,0,0,25,16,11,1,1,1986,UCF,87,27,116,27,10,5,42,0,2,10,12,2,3,1,1614,2015,11,27,2116,58.0
E Michigan,113,32,217,36,19,9,55,2,0,14,16,3,2,1,1568,Cent Michigan,175,35,408,40,26,11,105,1,1,26,12,4,1,0,2032,2015,11,27,2117,2199.0
Oregon State,228,38,199,25,13,7,80,0,1,23,9,4,1,0,1665,Oregon,308,51,366,38,28,9,93,1,0,37,16,10,2,1,1935,2015,11,27,2483,204.0
W Michigan,148,40,268,21,13,6,65,1,0,16,12,3,1,1,1954,Toledo,201,39,280,33,16,5,35,1,0,22,14,5,3,1,2354,2015,11,27,2649,2711.0
UNC,374,41,179,31,20,3,30,2,1,25,11,7,0,0,1440,North Carolina St,308,52,206,37,17,7,72,0,1,28,21,12,3,2,2160,2015,11,28,152,153.0
Georgia,178,34,224,25,18,5,35,0,0,16,14,4,2,1,1878,Georgia Tech,194,41,82,18,6,2,13,1,2,17,13,2,2,1,1722,2015,11,28,59,61.0
Penn State,122,25,296,47,27,6,45,2,2,20,15,5,5,4,1812,Michigan State,188,38,248,27,19,4,19,1,0,24,11,8,0,0,1788,2015,11,28,127,213.0
Southern Miss,169,36,386,37,24,6,65,1,1,25,15,9,0,0,1804,LA Tech,-2,23,407,51,32,2,6,2,4,27,13,7,0,0,1796,2015,11,28,2348,2572.0
VT,67,30,237,29,15,3,35,0,1,12,14,3,0,0,1523,UVA,262,40,171,38,18,9,65,0,2,21,18,8,1,0,2077,2015,11,28,258,259.0
SMU,35,47,64,22,5,4,60,4,1,10,18,2,1,0,1916,Memphis,195,42,288,22,13,5,60,1,1,21,13,6,3,1,1684,2015,11,28,235,2567.0
Boston College,230,40,9,13,1,11,119,0,2,9,12,1,1,1,1536,Syracuse,153,44,88,27,12,6,55,1,0,17,14,4,0,0,2064,2015,11,28,183,103.0
Duke,151,48,280,41,27,4,34,0,0,30,17,7,1,1,2232,Wake Forest,112,23,338,35,23,5,51,1,2,21,11,5,0,0,1368,2015,11,28,154,150.0
UNLV,183,34,273,34,19,1,13,0,1,23,11,4,1,0,1698,Wyoming,290,46,248,25,14,5,57,0,1,23,14,5,2,2,1902,2015,11,28,2751,2439.0
Arkansas State,238,46,367,43,23,10,82,0,1,30,16,7,3,1,2117,New Mexico St,119,25,315,41,26,8,45,1,3,20,15,7,0,0,1483,2015,11,28,166,2032.0
Louisville,314,40,175,26,10,7,46,0,3,20,12,6,0,0,1716,Kentucky,92,37,199,26,9,9,95,1,1,14,17,7,0,0,1884,2015,11,28,96,97.0
Texas State,191,40,289,43,24,6,34,1,1,23,16,7,3,2,1877,Idaho,199,43,309,31,21,2,15,2,0,24,12,7,0,0,1723,2015,11,28,70,326.0
Cincinnati,157,43,270,47,30,5,50,0,1,30,22,15,0,0,2166,ECU,68,18,317,51,34,6,64,0,0,23,13,5,1,1,1434,2015,11,28,151,2132.0
Baylor,273,71,62,24,7,6,50,4,1,21,22,6,4,3,1671,TCU,154,46,148,33,18,8,65,1,1,15,17,2,1,0,1929,2015,11,28,2628,239.0
Iowa State,93,41,191,39,19,4,30,1,2,17,19,6,4,2,1977,West Virginia,213,45,202,26,12,5,45,0,1,19,16,7,1,0,1623,2015,11,28,277,66.0
Mid Tennessee,199,43,257,30,24,1,5,2,0,28,10,6,2,2,1970,UTSA,152,43,140,23,14,5,59,1,2,18,12,4,2,0,1630,2015,11,28,2636,2393.0
OSU,369,54,113,15,9,5,39,0,0,25,13,7,2,1,1806,Michigan,57,25,307,47,25,7,72,0,1,20,18,9,3,1,1794,2015,11,28,130,194.0
Northwestern,204,54,146,25,12,1,10,1,1,18,19,6,0,0,2006,Illinois,78,31,241,41,20,5,55,0,1,16,18,6,2,1,1594,2015,11,28,356,77.0
Charlotte,127,32,158,26,14,5,42,0,0,15,14,3,1,0,1182,Rice,307,61,126,26,15,5,55,0,1,28,19,12,0,0,2418,2015,11,28,242,2429.0
UCLA,140,29,227,37,19,6,30,1,2,23,14,4,1,1,1199,USC,235,59,175,26,15,7,56,1,0,24,19,8,2,2,2401,2015,11,28,30,26.0
Colorado,49,33,258,38,19,3,31,1,3,19,16,5,3,2,1712,Utah,216,50,108,26,10,9,92,2,1,18,17,7,0,0,1888,2015,11,28,254,38.0
BYU,74,31,284,30,16,9,76,0,0,15,14,4,2,1,1622,Utah State,206,43,243,45,20,8,70,2,0,23,19,8,4,2,1978,2015,11,28,328,252.0
FAU,244,55,188,34,17,6,60,0,2,23,19,5,4,3,2058,Old Dominion,38,24,287,42,24,4,40,1,0,15,16,5,3,0,1542,2015,11,28,295,2226.0
Clemson,236,47,279,27,20,1,5,3,0,25,13,9,0,0,1845,South Carolina,181,38,221,30,14,4,30,0,1,17,15,6,2,1,1755,2015,11,28,2579,228.0
Maryland,401,42,255,38,19,3,31,0,1,27,15,5,2,1,1390,Rutgers,186,47,344,33,21,9,92,0,1,23,11,3,1,0,2210,2015,11,28,164,120.0
UTEP,187,48,69,16,8,2,20,5,0,15,16,4,1,1,2027,North Texas,129,31,76,29,10,10,120,1,1,10,16,4,2,0,1573,2015,11,28,249,2638.0
Vanderbilt,202,36,209,34,15,9,84,0,1,21,14,5,0,0,1738,Tennessee,331,52,192,25,15,6,47,0,0,27,13,7,1,0,1862,2015,11,28,2633,238.0
