Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2001-10-20, Ball State, 44, 34, 222, 35, 20, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 24, Toledo, 70, 29, 270, 44, 27, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 20
2001-10-20, ECU, 205, 57, 268, 26, 20, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 32, Memphis, 72, 31, 159, 27, 16, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 11
2001-10-20, Michigan State, 121, 37, 351, 47, 27, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 19, Minnesota, 322, 42, 124, 24, 11, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 28
2001-10-20, Nevada, 169, 45, 431, 45, 27, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 30, Rice, 404, 61, 77, 11, 4, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 33
2001-10-20, South Carolina, 356, 63, 300, 27, 17, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 46, Vanderbilt, 68, 28, 126, 20, 7, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 14
2001-10-20, Iowa State, 285, 58, 150, 19, 16, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 28, Oklahoma State, 42, 18, 234, 39, 24, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 14
2001-10-20, Cincinnati, 142, 36, 340, 28, 20, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 29, Houston, 157, 47, 186, 24, 16, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 28
2001-10-20, Colorado, 124, 32, 165, 28, 15, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 7, Texas, 161, 40, 264, 33, 21, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 41
2001-10-20, Buffalo, 80, 38, 193, 34, 16, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 13, Kent State, 238, 41, 194, 19, 15, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 35
2001-10-20, UCF, 50, 21, 335, 39, 28, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 38, UL Monroe, 68, 26, 176, 32, 17, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 6
2001-10-20, Utah State, 156, 37, 222, 36, 20, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 28, Idaho State, 116, 43, 249, 34, 17, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 27
2001-10-20, Oregon, 145, 25, 270, 42, 22, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 42, Stanford, 140, 46, 330, 38, 19, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 49
2001-10-20, Georgia Tech, 124, 43, 256, 39, 24, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 27, North Carolina St, 41, 26, 223, 32, 20, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 17
2001-10-20, FSU, 303, 58, 230, 25, 14, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 43, UVA, 34, 19, 167, 39, 19, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 7
2001-10-20, Indiana, 308, 56, 160, 28, 14, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 28, Iowa, 226, 33, 228, 17, 13, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 42
2001-10-20, Idaho, 117, 34, 410, 42, 27, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 37, LA-Lafayette, 234, 50, 407, 35, 27, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 54
2001-10-20, Cent Michigan, 261, 53, 222, 34, 16, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 21, Marshall, 163, 33, 484, 46, 31, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 42
2001-10-20, Cal, 127, 33, 201, 46, 19, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 17, UCLA, 228, 38, 303, 19, 15, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 56
2001-10-20, Navy, 254, 52, 125, 22, 9, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 17, Rutgers, 206, 45, 327, 20, 13, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 23
2001-10-20, Nebraska, 335, 56, 196, 22, 10, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 41, Texas Tech, 67, 17, 373, 64, 34, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 31
2001-10-20, Mid Tennessee, 199, 30, 129, 29, 13, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 17, Ole Miss, 221, 50, 257, 31, 25, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 45
2001-10-20, Kansas State, 258, 61, 100, 24, 12, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 24, Texas A&M, 51, 32, 138, 20, 11, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 31
2001-10-20, San Jose State, 148, 48, 366, 37, 20, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 40, UTEP, 93, 27, 358, 37, 21, -999, -999, 4, 1, -999, -999, -999, -999, -999, -999, 28
2001-10-20, UAB, 307, 68, 76, 18, 6, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 34, Tulane, 8, 22, 197, 40, 23, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 27
2001-10-20, Georgia, 197, 43, 394, 37, 23, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 43, Kentucky, 116, 22, 377, 54, 32, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 29
2001-10-20, Akron, 85, 35, 175, 31, 13, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 11, Bowling Green, 131, 45, 133, 22, 13, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 16
2001-10-20, Arkansas State, 67, 32, 90, 21, 9, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 0, North Texas, 134, 49, 143, 10, 6, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 45
2001-10-20, Kansas, 102, 34, 242, 25, 13, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 34, Missouri, 231, 47, 246, 32, 19, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 38
2001-10-20, Duke, 133, 35, 163, 32, 13, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 17, Maryland, 362, 54, 335, 36, 28, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 59
2001-10-20, Miami (OH), 62, 39, 322, 37, 24, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 36, Ohio, 281, 57, 22, 12, 3, -999, -999, 3, 0, -999, -999, -999, -999, -999, -999, 24
2001-10-20, LSU, 138, 37, 280, 29, 18, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 42, Miss St, 74, 34, 248, 42, 18, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 0
2001-10-20, Northwestern, 229, 45, 298, 40, 23, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 35, Penn State, 213, 44, 288, 47, 25, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 38
2001-10-20, Illinois, 169, 48, 401, 45, 24, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 42, Wisconsin, 126, 27, 205, 29, 14, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 35
2001-10-20, Notre Dame, 208, 53, 138, 14, 10, -999, -999, 3, 0, -999, -999, -999, -999, -999, -999, 27, USC, 60, 33, 230, 30, 19, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 16
2001-10-20, USF, 97, 33, 332, 54, 41, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 42, Southern Utah, 80, 38, 53, 13, 5, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 12
2001-10-20, Boston College, 257, 54, 241, 21, 14, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 45, Pitt, 122, 32, 108, 35, 14, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 7
2001-10-20, Troy, 184, 36, 339, 37, 22, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 44, Northridge State, 81, 32, 378, 47, 27, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 31
2001-10-20, OSU, 136, 40, 198, 32, 15, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 27, San Diego State, 117, 37, 202, 32, 15, -999, -999, 1, 4, -999, -999, -999, -999, -999, -999, 12
2001-10-20, Clemson, 65, 28, 144, 46, 14, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 3, UNC, 219, 54, 206, 18, 14, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 38
2001-10-20, Army, 97, 32, 230, 27, 14, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 20, TCU, 212, 50, 273, 29, 21, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 38
2001-10-20, Utah, 190, 45, 275, 25, 17, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 35, Wyoming, 33, 25, 117, 33, 18, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 0
2001-10-20, Arizona State, 314, 44, 208, 27, 9, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 41, Oregon State, 79, 32, 238, 39, 23, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 24
2001-10-20, Air Force, 334, 52, 168, 22, 12, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 33, BYU, 203, 37, 408, 43, 27, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 63
2001-10-20, Arizona, 199, 44, 195, 28, 16, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 28, Washington, 83, 28, 455, 49, 29, -999, -999, 1, 4, -999, -999, -999, -999, -999, -999, 31
2001-10-20, Syracuse, 163, 47, 308, 21, 12, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 45, Temple, 74, 40, 111, 22, 11, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 3
2001-10-20, Baylor, 106, 35, 138, 30, 11, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 17, Oklahoma, 60, 39, 343, 44, 32, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 33
2001-10-20, Auburn, 173, 40, 381, 48, 28, -999, -999, 0, 4, -999, -999, -999, -999, -999, -999, 48, LA Tech, 152, 25, 381, 52, 27, -999, -999, 1, 5, -999, -999, -999, -999, -999, -999, 41
2001-10-20, Hawaii, 61, 33, 333, 39, 26, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 36, Tulsa, 142, 37, 165, 35, 17, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 15
2001-10-20, Colorado State, 151, 41, 168, 21, 9, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 26, UNLV, 255, 57, 173, 21, 8, -999, -999, 4, 0, -999, -999, -999, -999, -999, -999, 24
2001-10-20, Alabama, 163, 31, 165, 23, 10, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 24, Tennessee, 187, 45, 293, 28, 21, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 35
2001-10-20, N Illinois, 171, 56, 147, 18, 10, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 20, W Michigan, 105, 30, 170, 32, 15, -999, -999, 0, 4, -999, -999, -999, -999, -999, -999, 12
2001-10-25, Miami (FL), 212, 35, 224, 32, 19, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 45, West Virginia, 193, 55, 72, 21, 9, -999, -999, 2, 4, -999, -999, -999, -999, -999, -999, 3
2001-10-26, Fresno State, 68, 33, 400, 45, 28, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 34, Hawaii, 30, 18, 350, 54, 31, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 38
2001-10-27, Minnesota, 300, 48, 265, 19, 16, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 66, Murray State, 154, 43, 217, 39, 20, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 10
2001-10-27, Arizona, 101, 34, 311, 43, 23, -999, -999, 0, 4, -999, -999, -999, -999, -999, -999, 34, USC, 64, 30, 248, 49, 24, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 41
2001-10-27, FSU, 134, 39, 363, 27, 16, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 52, Maryland, 214, 38, 214, 37, 21, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 31
2001-10-27, Arizona State, 121, 37, 320, 29, 17, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 31, Washington, 188, 41, 252, 36, 19, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 33
2001-10-27, Florida, 177, 38, 407, 35, 27, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 24, Georgia, 111, 36, 258, 42, 25, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 10
2001-10-27, South Carolina, 157, 33, 108, 28, 14, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 10, Tennessee, 87, 39, 211, 23, 14, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 17
2001-10-27, OSU, 203, 40, 209, 21, 8, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 27, Penn State, 251, 45, 280, 36, 17, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 29
2001-10-27, San Jose State, 464, 41, 282, 34, 22, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 63, Tulsa, 171, 33, 196, 42, 26, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 27
2001-10-27, Colorado State, 123, 44, 201, 24, 11, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 19, Utah, 228, 37, 214, 41, 18, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 17
2001-10-27, UCF, 109, 33, 284, 49, 23, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 27, Utah State, 117, 31, 264, 34, 21, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 30
2001-10-27, Pitt, 87, 30, 204, 31, 18, -999, -999, 4, 0, -999, -999, -999, -999, -999, -999, 33, Temple, -36, 30, 240, 52, 27, -999, -999, 3, 0, -999, -999, -999, -999, -999, -999, 7
2001-10-27, Northwestern, 123, 44, 235, 43, 22, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 27, Purdue, 172, 48, 190, 31, 14, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 32
2001-10-27, Nebraska, 164, 44, 165, 19, 11, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 20, Oklahoma, 105, 29, 234, 50, 22, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 10
2001-10-27, Duke, 238, 57, 299, 37, 20, -999, -999, 1, 4, -999, -999, -999, -999, -999, -999, 28, Vanderbilt, 338, 40, 175, 19, 9, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 42
2001-10-27, Cincinnati, 78, 29, 295, 46, 19, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 13, Louisville, 222, 51, 154, 28, 12, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 28
2001-10-27, LSU, 188, 39, 183, 23, 9, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 24, Ole Miss, 129, 34, 249, 44, 28, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 35
2001-10-27, Kansas, 47, 31, 165, 36, 16, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 6, Kansas State, 349, 62, 101, 13, 5, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 40
2001-10-27, Iowa State, 97, 34, 348, 48, 30, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 21, Texas A&M, 190, 35, 132, 21, 11, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 24
2001-10-27, Arkansas, 148, 43, 149, 16, 11, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 42, Auburn, 238, 31, 254, 40, 22, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 17
2001-10-27, UAB, 114, 44, 61, 20, 7, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 17, Memphis, 94, 33, 185, 40, 19, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 14
2001-10-27, SMU, 261, 49, 165, 18, 13, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 40, UTEP, 46, 32, 136, 25, 13, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 14
2001-10-27, Kent State, 205, 41, 176, 24, 17, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 24, Ohio, 262, 56, 79, 16, 6, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 14
2001-10-27, UNLV, 439, 53, 129, 17, 8, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 47, Wyoming, 72, 38, 382, 60, 33, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 26
2001-10-27, Akron, 251, 51, 272, 37, 24, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 33, Marshall, 292, 36, 434, 39, 25, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 50
2001-10-27, Buffalo, 110, 34, 242, 46, 20, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 20, E Michigan, 225, 43, 155, 25, 16, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 24
2001-10-27, Houston, 102, 29, 254, 56, 26, -999, -999, 2, 4, -999, -999, -999, -999, -999, -999, 14, Southern Miss, 158, 35, 311, 35, 22, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 58
2001-10-27, Air Force, 112, 30, 166, 16, 8, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 33, New Mexico, 296, 57, 324, 41, 20, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 52
2001-10-27, Cent Michigan, 229, 52, 264, 40, 22, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 24, N Illinois, 205, 40, 207, 33, 16, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 33
2001-10-27, North Carolina St, 196, 45, 217, 30, 21, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 24, UVA, 66, 30, 149, 29, 15, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 0
2001-10-27, Boise State, 319, 46, 169, 17, 11, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 49, Nevada, 85, 29, 297, 53, 30, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 7
2001-10-27, Iowa, 65, 34, 235, 34, 20, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 26, Michigan, 63, 36, 233, 38, 16, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 32
2001-10-27, Mid Tennessee, 173, 37, 383, 42, 31, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 39, New Mexico St, 183, 44, 206, 24, 14, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 35
2001-10-27, LA Tech, 104, 37, 384, 45, 30, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 41, Rice, 199, 57, 273, 32, 17, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 38
2001-10-27, Ball State, 147, 45, 101, 16, 10, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 10, UConn, 52, 27, 189, 39, 22, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 5
2001-10-27, USF, 271, 29, 309, 40, 21, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 68, Liberty, 61, 39, 407, 65, 39, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 37
2001-10-27, Arkansas State, 152, 40, 169, 23, 10, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 34, Idaho, 125, 34, 406, 55, 34, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 31
2001-10-27, Navy, 285, 52, 113, 14, 8, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 20, Toledo, 238, 47, 282, 29, 21, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 21
2001-10-27, LA-Lafayette, 51, 34, 226, 33, 20, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 17, UL Monroe, 130, 45, 112, 28, 13, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 12
2001-10-27, Army, 278, 52, 228, 31, 18, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 42, Tulane, 135, 46, 384, 39, 25, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 35
2001-10-27, Missouri, 147, 26, 97, 28, 9, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 16, Texas, 192, 46, 229, 30, 24, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 35
2001-10-27, Clemson, 177, 41, 211, 27, 16, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 21, Wake Forest, 193, 60, 151, 16, 8, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 14
2001-10-27, Cal, 225, 50, 120, 32, 12, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 10, Oregon State, 113, 32, 251, 29, 16, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 19
2001-10-27, Baylor, 79, 38, 200, 40, 19, -999, -999, 1, 4, -999, -999, -999, -999, -999, -999, 19, Texas Tech, 194, 33, 324, 61, 39, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 63
2001-10-27, Colorado, 170, 48, 295, 29, 20, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 22, Oklahoma State, 98, 29, 248, 34, 18, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 19
2001-10-27, Boston College, 199, 31, 155, 16, 7, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 21, Notre Dame, 233, 59, 116, 23, 12, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 17
2001-10-27, Stanford, 213, 50, 250, 29, 20, -999, -999, 3, 3, -999, -999, -999, -999, -999, -999, 38, UCLA, 57, 25, 326, 44, 20, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 28
2001-10-27, Troy, 24, 35, 135, 23, 13, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 20, Southern Utah, 231, 61, 6, 9, 1, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 17
2001-10-27, Oregon, 446, 48, 119, 26, 14, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 24, Washington St, 82, 29, 312, 41, 18, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 17
2001-10-27, Syracuse, 168, 53, 52, 17, 6, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 22, VT, 90, 34, 162, 32, 15, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 14
2001-10-27, Michigan State, 237, 39, 326, 20, 13, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 42, Wisconsin, 151, 46, 368, 37, 20, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 28
2001-10-27, BYU, 184, 37, 266, 24, 19, -999, -999, 2, 0, -999, -999, -999, -999, -999, -999, 59, San Diego State, 285, 41, 130, 33, 14, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 21
2001-10-27, Miami (OH), 154, 42, 215, 29, 18, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 25, W Michigan, 93, 34, 75, 32, 9, -999, -999, 0, 2, -999, -999, -999, -999, -999, -999, 11
2001-10-30, ECU, 130, 28, 221, 30, 15, -999, -999, 3, 0, -999, -999, -999, -999, -999, -999, 37, TCU, 27, 37, 380, 60, 31, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 30
2001-11-01, Georgia Tech, 237, 52, 187, 27, 18, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 28, UNC, 13, 17, 286, 37, 22, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 21
2001-11-01, BYU, 410, 45, 284, 27, 21, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 56, Colorado State, 440, 58, 158, 26, 12, -999, -999, 1, 3, -999, -999, -999, -999, -999, -999, 34
2001-11-03, South Carolina, 247, 40, 209, 30, 20, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 38, Wofford, 207, 54, 80, 14, 8, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 14
2001-11-03, Cincinnati, 243, 52, 245, 27, 13, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 45, UConn, 28, 25, 382, 51, 27, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 28
2001-11-03, Florida, 168, 37, 403, 40, 25, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 71, Vanderbilt, 63, 38, 209, 30, 15, -999, -999, 3, 2, -999, -999, -999, -999, -999, -999, 13
2001-11-03, Kansas, 124, 42, 79, 17, 8, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 7, Nebraska, 284, 51, 164, 25, 14, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 51
2001-11-03, Arkansas State, 102, 37, 72, 23, 11, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 6, Mid Tennessee, 301, 50, 131, 19, 11, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 54
2001-11-03, New Mexico St, 170, 36, 214, 29, 16, -999, -999, 2, 3, -999, -999, -999, -999, -999, -999, 20, North Texas, 195, 47, 189, 27, 13, -999, -999, 1, 2, -999, -999, -999, -999, -999, -999, 22
2001-11-03, Maryland, 277, 55, 232, 29, 17, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 47, Troy, -1, 26, 272, 36, 19, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 14
2001-11-03, Boise State, 155, 39, 351, 49, 30, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 42, LA Tech, 52, 26, 464, 48, 30, -999, -999, 1, 0, -999, -999, -999, -999, -999, -999, 48
2001-11-03, Indiana, 316, 59, 246, 23, 13, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 56, Northwestern, 204, 43, 309, 57, 34, -999, -999, 2, 2, -999, -999, -999, -999, -999, -999, 21
2001-11-03, Hawaii, 85, 20, 318, 38, 19, -999, -999, 3, 1, -999, -999, -999, -999, -999, -999, 34, San Jose State, 124, 40, 251, 47, 24, -999, -999, 0, 3, -999, -999, -999, -999, -999, -999, 10
2001-11-03, Baylor, 8, 36, 187, 44, 24, -999, -999, 1, 1, -999, -999, -999, -999, -999, -999, 10, Texas, 130, 42, 276, 32, 17, -999, -999, 0, 1, -999, -999, -999, -999, -999, -999, 49
2001-11-03, Iowa, 173, 26, 213, 34, 16, -999, -999, 2, 1, -999, -999, -999, -999, -999, -999, 28, Wisconsin, 172, 56, 262, 21, 14, -999, -999, 0, 0, -999, -999, -999, -999, -999, -999, 34
