User,Item,value
2013.0-9.0-13.0-2884.0|2843.0,SpreadMirage,
2013.0-9.0-14.0-68.0|2005.0,SpreadMirage,
2013.0-9.0-14.0-455.0|2842.0,SpreadMirage,
2013.0-9.0-14.0-96.0|97.0,SpreadMirage,13.0
2013.0-9.0-14.0-18.0|2970.0,SpreadMirage,
2013.0-9.0-14.0-2666.0|587.0,SpreadMirage,
2013.0-9.0-14.0-135.0|2710.0,SpreadMirage,
2013.0-9.0-14.0-158.0|26.0,SpreadMirage,-1.5
2013.0-9.0-14.0-367.0|223.0,SpreadMirage,
2013.0-9.0-14.0-160.0|2142.0,SpreadMirage,
2013.0-9.0-14.0-274.0|15.0,SpreadMirage,
2013.0-9.0-14.0-2523.0|2168.0,SpreadMirage,
2013.0-9.0-14.0-277.0|2247.0,SpreadMirage,
2013.0-9.0-14.0-201.0|202.0,SpreadMirage,
2013.0-9.0-14.0-151.0|259.0,SpreadMirage,8.0
2013.0-9.0-14.0-81.0|2280.0,SpreadMirage,
2013.0-9.0-14.0-2682.0|2886.0,SpreadMirage,
2013.0-9.0-14.0-130.0|2006.0,SpreadMirage,
2013.0-9.0-14.0-231.0|2506.0,SpreadMirage,
2013.0-9.0-14.0-2477.0|2273.0,SpreadMirage,
2013.0-9.0-14.0-84.0|189.0,SpreadMirage,-2.5
2013.0-9.0-14.0-2205.0|2071.0,SpreadMirage,
2013.0-9.0-14.0-2429.0|2428.0,SpreadMirage,
2013.0-9.0-14.0-349.0|24.0,SpreadMirage,
2013.0-9.0-14.0-2818.0|2776.0,SpreadMirage,
2013.0-9.0-14.0-2804.0|2017.0,SpreadMirage,
2013.0-9.0-14.0-8.0|2572.0,SpreadMirage,
2013.0-9.0-14.0-118.0|216.0,SpreadMirage,
2013.0-9.0-14.0-154.0|2433.0,SpreadMirage,-2.5
2013.0-9.0-14.0-221.0|167.0,SpreadMirage,
2013.0-9.0-14.0-291.0|2258.0,SpreadMirage,
2013.0-9.0-14.0-3110.0|173.0,SpreadMirage,
2013.0-9.0-14.0-2175.0|246.0,SpreadMirage,
2013.0-9.0-14.0-2256.0|2079.0,SpreadMirage,
2013.0-9.0-14.0-255.0|2832.0,SpreadMirage,
2013.0-9.0-14.0-471.0|2015.0,SpreadMirage,
2013.0-9.0-14.0-2800.0|306.0,SpreadMirage,
2013.0-9.0-14.0-2985.0|3162.0,SpreadMirage,
2013.0-9.0-14.0-2810.0|203.0,SpreadMirage,
2013.0-9.0-14.0-2986.0|2974.0,SpreadMirage,
2013.0-9.0-14.0-2699.0|2249.0,SpreadMirage,
2013.0-9.0-14.0-2257.0|2399.0,SpreadMirage,
2013.0-9.0-14.0-365.0|2528.0,SpreadMirage,
2013.0-9.0-14.0-2354.0|398.0,SpreadMirage,
2013.0-9.0-14.0-2405.0|2329.0,SpreadMirage,
2013.0-9.0-14.0-2444.0|53.0,SpreadMirage,
2013.0-9.0-14.0-2047.0|2516.0,SpreadMirage,
2013.0-9.0-14.0-2846.0|2532.0,SpreadMirage,
2013.0-9.0-14.0-2601.0|2562.0,SpreadMirage,
2013.0-9.0-14.0-128.0|2224.0,SpreadMirage,
2013.0-9.0-14.0-2148.0|2707.0,SpreadMirage,
2013.0-9.0-14.0-286.0|2896.0,SpreadMirage,
2013.0-9.0-14.0-2871.0|2371.0,SpreadMirage,
2013.0-9.0-14.0-481.0|2972.0,SpreadMirage,
2013.0-9.0-14.0-479.0|109.0,SpreadMirage,
2013.0-9.0-14.0-268.0|262.0,SpreadMirage,
2013.0-9.0-14.0-2700.0|323.0,SpreadMirage,
2013.0-9.0-14.0-2248.0|2667.0,SpreadMirage,
2013.0-9.0-14.0-2969.0|2808.0,SpreadMirage,
2013.0-9.0-14.0-341.0|2845.0,SpreadMirage,
2013.0-9.0-14.0-2658.0|3100.0,SpreadMirage,
2013.0-9.0-14.0-366.0|2828.0,SpreadMirage,
2013.0-9.0-14.0-2366.0|271.0,SpreadMirage,
2013.0-9.0-14.0-2827.0|2967.0,SpreadMirage,
2013.0-9.0-14.0-218.0|2230.0,SpreadMirage,
2013.0-9.0-14.0-2102.0|2018.0,SpreadMirage,
2013.0-9.0-14.0-2651.0|72.0,SpreadMirage,
2013.0-9.0-14.0-2089.0|2583.0,SpreadMirage,
2013.0-9.0-14.0-293.0|452.0,SpreadMirage,
2013.0-9.0-14.0-2385.0|210.0,SpreadMirage,
2013.0-9.0-14.0-2234.0|2422.0,SpreadMirage,
2013.0-9.0-14.0-374.0|2686.0,SpreadMirage,
2013.0-9.0-14.0-164.0|2199.0,SpreadMirage,
2013.0-9.0-14.0-89.0|2262.0,SpreadMirage,
2013.0-9.0-14.0-354.0|2741.0,SpreadMirage,
2013.0-9.0-14.0-294.0|2413.0,SpreadMirage,
2013.0-9.0-14.0-2347.0|2691.0,SpreadMirage,
2013.0-9.0-14.0-2725.0|388.0,SpreadMirage,
2013.0-9.0-14.0-40.0|114.0,SpreadMirage,
2013.0-9.0-14.0-2441.0|2487.0,SpreadMirage,
2013.0-9.0-14.0-417.0|3111.0,SpreadMirage,
2013.0-9.0-14.0-2467.0|2779.0,SpreadMirage,
2013.0-9.0-14.0-351.0|395.0,SpreadMirage,
2013.0-9.0-14.0-2023.0|146.0,SpreadMirage,
2013.0-9.0-14.0-2839.0|2207.0,SpreadMirage,
2013.0-9.0-14.0-2119.0|2310.0,SpreadMirage,
2013.0-9.0-14.0-2812.0|74.0,SpreadMirage,
2013.0-9.0-14.0-2074.0|188.0,SpreadMirage,
2013.0-9.0-14.0-190.0|2003.0,SpreadMirage,
2013.0-9.0-14.0-2362.0|126.0,SpreadMirage,
2013.0-9.0-14.0-2838.0|2392.0,SpreadMirage,
2013.0-9.0-14.0-2678.0|2822.0,SpreadMirage,
2013.0-9.0-14.0-2644.0|184.0,SpreadMirage,
2013.0-9.0-14.0-433.0|509.0,SpreadMirage,
2013.0-9.0-14.0-2919.0|266.0,SpreadMirage,
2013.0-9.0-14.0-143.0|2519.0,SpreadMirage,
2013.0-9.0-14.0-2740.0|3071.0,SpreadMirage,
2013.0-9.0-14.0-2817.0|2587.0,SpreadMirage,
2013.0-9.0-14.0-409.0|2359.0,SpreadMirage,
2013.0-9.0-14.0-50.0|2535.0,SpreadMirage,
2013.0-9.0-14.0-2141.0|2155.0,SpreadMirage,
2013.0-9.0-14.0-2674.0|2911.0,SpreadMirage,
2013.0-9.0-14.0-2844.0|559.0,SpreadMirage,
2013.0-9.0-14.0-2939.0|2744.0,SpreadMirage,
2013.0-9.0-14.0-2286.0|65.0,SpreadMirage,
2013.0-9.0-14.0-2891.0|32.0,SpreadMirage,
2013.0-9.0-14.0-2802.0|2685.0,SpreadMirage,
2013.0-9.0-14.0-446.0|273.0,SpreadMirage,
2013.0-9.0-14.0-267.0|2106.0,SpreadMirage,
2013.0-9.0-14.0-2398.0|548.0,SpreadMirage,
2013.0-9.0-14.0-63.0|2152.0,SpreadMirage,
2013.0-9.0-14.0-67.0|133.0,SpreadMirage,
2013.0-9.0-14.0-2524.0|263.0,SpreadMirage,
2013.0-9.0-14.0-583.0|101.0,SpreadMirage,
2013.0-9.0-14.0-3.0|418.0,SpreadMirage,
2013.0-9.0-14.0-2304.0|2075.0,SpreadMirage,
2013.0-9.0-14.0-2968.0|2564.0,SpreadMirage,
2013.0-9.0-14.0-2600.0|2738.0,SpreadMirage,
2013.0-9.0-14.0-2085.0|2781.0,SpreadMirage,
2013.0-9.0-14.0-2213.0|2373.0,SpreadMirage,
2013.0-9.0-14.0-2151.0|80.0,SpreadMirage,
2013.0-9.0-14.0-127.0|2754.0,SpreadMirage,
2013.0-9.0-14.0-2146.0|2105.0,SpreadMirage,
2013.0-9.0-14.0-2383.0|2557.0,SpreadMirage,
2013.0-9.0-14.0-2323.0|60.0,SpreadMirage,
2013.0-9.0-14.0-2016.0|2400.0,SpreadMirage,
2013.0-9.0-14.0-79.0|2128.0,SpreadMirage,
2013.0-9.0-14.0-30.0|103.0,SpreadMirage,-15.0
2013.0-9.0-14.0-421.0|3214.0,SpreadMirage,
2013.0-9.0-14.0-2534.0|2640.0,SpreadMirage,
2013.0-9.0-14.0-2094.0|2486.0,SpreadMirage,
2013.0-9.0-14.0-330.0|490.0,SpreadMirage,
2013.0-9.0-14.0-2237.0|319.0,SpreadMirage,
2013.0-9.0-14.0-2381.0|2923.0,SpreadMirage,
2013.0-9.0-14.0-2045.0|2194.0,SpreadMirage,
2013.0-9.0-14.0-147.0|11.0,SpreadMirage,
2013.0-9.0-14.0-282.0|2825.0,SpreadMirage,
2013.0-9.0-14.0-2189.0|352.0,SpreadMirage,
2013.0-9.0-14.0-196.0|2403.0,SpreadMirage,
2013.0-9.0-14.0-2426.0|48.0,SpreadMirage,
2013.0-9.0-14.0-2858.0|2315.0,SpreadMirage,
2013.0-9.0-14.0-2483.0|2633.0,SpreadMirage,
2013.0-9.0-14.0-2717.0|2643.0,SpreadMirage,
2013.0-9.0-14.0-36.0|13.0,SpreadMirage,
2013.0-9.0-14.0-245.0|333.0,SpreadMirage,9.5
2013.0-9.0-14.0-311.0|2803.0,SpreadMirage,
2013.0-9.0-14.0-52.0|2440.0,SpreadMirage,
2013.0-9.0-14.0-2084.0|2619.0,SpreadMirage,
2013.0-9.0-14.0-150.0|59.0,SpreadMirage,9.0
2013.0-9.0-14.0-2824.0|2001.0,SpreadMirage,
2013.0-9.0-14.0-2751.0|2458.0,SpreadMirage,
2013.0-9.0-14.0-2508.0|411.0,SpreadMirage,
2013.0-9.0-14.0-2291.0|2129.0,SpreadMirage,
2013.0-9.0-14.0-2333.0|17.0,SpreadMirage,
2013.0-9.0-14.0-183.0|2681.0,SpreadMirage,
2013.0-9.0-14.0-249.0|2050.0,SpreadMirage,3.0
2013.0-9.0-14.0-2120.0|2848.0,SpreadMirage,
2013.0-9.0-14.0-2502.0|2278.0,SpreadMirage,
2013.0-9.0-14.0-2721.0|2850.0,SpreadMirage,
2013.0-9.0-14.0-2930.0|2553.0,SpreadMirage,
2013.0-9.0-14.0-70.0|2459.0,SpreadMirage,
2013.0-9.0-14.0-2627.0|2395.0,SpreadMirage,
2013.0-9.0-14.0-304.0|2714.0,SpreadMirage,
2013.0-9.0-14.0-2029.0|2011.0,SpreadMirage,
2013.0-9.0-14.0-2876.0|2755.0,SpreadMirage,
2013.0-9.0-14.0-375.0|2295.0,SpreadMirage,
2013.0-9.0-14.0-295.0|47.0,SpreadMirage,
2013.0-9.0-14.0-2220.0|2882.0,SpreadMirage,
2013.0-9.0-14.0-236.0|2046.0,SpreadMirage,
2013.0-9.0-14.0-2940.0|2107.0,SpreadMirage,
2013.0-9.0-14.0-2261.0|2635.0,SpreadMirage,
2013.0-9.0-14.0-487.0|2588.0,SpreadMirage,
2013.0-9.0-14.0-2292.0|2615.0,SpreadMirage,
2013.0-9.0-14.0-2198.0|324.0,SpreadMirage,
2013.0-9.0-14.0-46.0|2368.0,SpreadMirage,
2013.0-9.0-14.0-2233.0|2086.0,SpreadMirage,
2013.0-9.0-14.0-2241.0|257.0,SpreadMirage,
2013.0-9.0-14.0-213.0|2116.0,SpreadMirage,-4.5
2013.0-9.0-14.0-2448.0|2210.0,SpreadMirage,
2013.0-9.0-14.0-66.0|2294.0,SpreadMirage,
2013.0-9.0-14.0-2529.0|2339.0,SpreadMirage,
2013.0-9.0-14.0-2097.0|2127.0,SpreadMirage,
2013.0-9.0-14.0-2569.0|2010.0,SpreadMirage,
2013.0-9.0-14.0-215.0|2559.0,SpreadMirage,
2013.0-9.0-14.0-3211.0|2913.0,SpreadMirage,
2013.0-9.0-14.0-2115.0|107.0,SpreadMirage,
2013.0-9.0-14.0-2542.0|2232.0,SpreadMirage,
2013.0-9.0-14.0-2736.0|2355.0,SpreadMirage,
2013.0-9.0-14.0-611.0|2188.0,SpreadMirage,
2013.0-9.0-14.0-2229.0|2065.0,SpreadMirage,
2013.0-9.0-14.0-131.0|308.0,SpreadMirage,
2013.0-9.0-14.0-322.0|2729.0,SpreadMirage,
2013.0-9.0-14.0-2382.0|2683.0,SpreadMirage,
2013.0-9.0-14.0-356.0|264.0,SpreadMirage,10.5
2013.0-9.0-14.0-256.0|2598.0,SpreadMirage,
2013.0-9.0-14.0-2134.0|209.0,SpreadMirage,
2013.0-9.0-14.0-284.0|2830.0,SpreadMirage,
2013.0-9.0-14.0-265.0|253.0,SpreadMirage,
2013.0-9.0-14.0-390.0|237.0,SpreadMirage,
2013.0-9.0-14.0-2271.0|2816.0,SpreadMirage,
2013.0-9.0-14.0-155.0|149.0,SpreadMirage,
2013.0-9.0-14.0-2594.0|2851.0,SpreadMirage,
2013.0-9.0-14.0-2033.0|2927.0,SpreadMirage,
2013.0-9.0-14.0-2568.0|2191.0,SpreadMirage,
2013.0-9.0-14.0-389.0|134.0,SpreadMirage,
2013.0-9.0-14.0-125.0|2654.0,SpreadMirage,
2013.0-9.0-14.0-568.0|2043.0,SpreadMirage,
2013.0-9.0-14.0-2401.0|2938.0,SpreadMirage,
2013.0-9.0-14.0-2364.0|2772.0,SpreadMirage,
2013.0-9.0-14.0-2393.0|235.0,SpreadMirage,-7.5
2013.0-9.0-14.0-2306.0|113.0,SpreadMirage,
2013.0-9.0-14.0-2171.0|2274.0,SpreadMirage,
2013.0-9.0-14.0-86.0|2121.0,SpreadMirage,
2013.0-9.0-14.0-2805.0|2948.0,SpreadMirage,
2013.0-9.0-14.0-132.0|3066.0,SpreadMirage,
2013.0-9.0-14.0-2166.0|2331.0,SpreadMirage,
2013.0-9.0-14.0-630.0|2277.0,SpreadMirage,
2013.0-9.0-14.0-2698.0|2396.0,SpreadMirage,
2013.0-9.0-14.0-2904.0|2758.0,SpreadMirage,
2013.0-9.0-14.0-2042.0|2964.0,SpreadMirage,
2013.0-9.0-14.0-2649.0|331.0,SpreadMirage,
2013.0-9.0-14.0-129.0|556.0,SpreadMirage,
2013.0-9.0-14.0-2028.0|199.0,SpreadMirage,
2013.0-9.0-14.0-2617.0|241.0,SpreadMirage,
2013.0-9.0-14.0-2747.0|290.0,SpreadMirage,
2013.0-9.0-14.0-200.0|2888.0,SpreadMirage,
2013.0-9.0-14.0-2296.0|2634.0,SpreadMirage,
2013.0-9.0-14.0-2222.0|437.0,SpreadMirage,
2013.0-9.0-14.0-25.0|194.0,SpreadMirage,
2013.0-9.0-14.0-2132.0|2466.0,SpreadMirage,
2013.0-9.0-14.0-2013.0|2657.0,SpreadMirage,
2013.0-9.0-14.0-2586.0|2815.0,SpreadMirage,
2013.0-9.0-14.0-386.0|2639.0,SpreadMirage,
2013.0-9.0-14.0-2316.0|2877.0,SpreadMirage,
2013.0-9.0-14.0-2676.0|2551.0,SpreadMirage,
2013.0-9.0-14.0-2579.0|238.0,SpreadMirage,-12.0
2013.0-9.0-14.0-2000.0|2424.0,SpreadMirage,
2013.0-9.0-14.0-309.0|2447.0,SpreadMirage,
2013.0-9.0-14.0-58.0|2226.0,SpreadMirage,
2013.0-9.0-14.0-2582.0|2504.0,SpreadMirage,
2013.0-9.0-14.0-2.0|344.0,SpreadMirage,-5.5
2013.0-9.0-14.0-138.0|2118.0,SpreadMirage,
2013.0-9.0-14.0-3112.0|297.0,SpreadMirage,
2013.0-9.0-14.0-99.0|2309.0,SpreadMirage,
2013.0-9.0-14.0-2122.0|90.0,SpreadMirage,
2013.0-9.0-14.0-2630.0|2110.0,SpreadMirage,
2013.0-9.0-14.0-2916.0|2324.0,SpreadMirage,
2013.0-9.0-14.0-2335.0|2415.0,SpreadMirage,
2013.0-9.0-14.0-49.0|272.0,SpreadMirage,
2013.0-9.0-14.0-93.0|2623.0,SpreadMirage,
2013.0-9.0-14.0-2264.0|2823.0,SpreadMirage,
2013.0-9.0-14.0-2571.0|2545.0,SpreadMirage,
2013.0-9.0-14.0-2687.0|2231.0,SpreadMirage,
2013.0-9.0-14.0-2197.0|2287.0,SpreadMirage,
2013.0-9.0-14.0-399.0|227.0,SpreadMirage,
2013.0-9.0-14.0-137.0|2402.0,SpreadMirage,
2013.0-9.0-14.0-6.0|98.0,SpreadMirage,7.0
2013.0-9.0-14.0-119.0|2169.0,SpreadMirage,
2013.0-9.0-14.0-197.0|2320.0,SpreadMirage,
2013.0-9.0-14.0-2894.0|425.0,SpreadMirage,
2013.0-9.0-14.0-242.0|2305.0,SpreadMirage,-6.0
2013.0-9.0-14.0-41.0|120.0,SpreadMirage,5.5
2013.0-9.0-15.0-2242.0|2062.0,SpreadMirage,
2013.0-9.0-15.0-2509.0|87.0,SpreadMirage,
2013.0-9.0-15.0-613.0|2069.0,SpreadMirage,
2013.0-9.0-15.0-396.0|2790.0,SpreadMirage,
2013.0-9.0-15.0-3101.0|2049.0,SpreadMirage,
2013.0-9.0-15.0-2025.0|2570.0,SpreadMirage,
2013.0-9.0-15.0-2283.0|75.0,SpreadMirage,
2013.0-9.0-15.0-195.0|276.0,SpreadMirage,7.0
2013.0-9.0-15.0-251.0|145.0,SpreadMirage,-2.5
2013.0-9.0-15.0-55.0|2453.0,SpreadMirage,
2013.0-9.0-15.0-328.0|2692.0,SpreadMirage,
2013.0-9.0-15.0-166.0|2638.0,SpreadMirage,3.5
2013.0-9.0-15.0-2377.0|2695.0,SpreadMirage,
2013.0-9.0-15.0-77.0|2711.0,SpreadMirage,
2013.0-9.0-15.0-302.0|2464.0,SpreadMirage,
2013.0-9.0-15.0-16.0|2584.0,SpreadMirage,
2013.0-9.0-15.0-205.0|2475.0,SpreadMirage,
2013.0-9.0-15.0-254.0|204.0,SpreadMirage,-3.5
2013.0-9.0-15.0-2439.0|2117.0,SpreadMirage,-7.0
2013.0-9.0-15.0-12.0|2636.0,SpreadMirage,
2013.0-9.0-15.0-9.0|275.0,SpreadMirage,-7.0
2013.0-9.0-15.0-391.0|2963.0,SpreadMirage,
2013.0-9.0-19.0-2249.0|2986.0,SpreadMirage,
2013.0-9.0-19.0-152.0|228.0,SpreadMirage,13.0
2013.0-9.0-19.0-2296.0|2640.0,SpreadMirage,
2013.0-9.0-20.0-53.0|2695.0,SpreadMirage,
2013.0-9.0-20.0-2038.0|284.0,SpreadMirage,
2013.0-9.0-20.0-2221.0|471.0,SpreadMirage,
2013.0-9.0-20.0-2108.0|2102.0,SpreadMirage,
2013.0-9.0-20.0-2060.0|2089.0,SpreadMirage,
2013.0-9.0-20.0-2587.0|568.0,SpreadMirage,
2013.0-9.0-20.0-18.0|402.0,SpreadMirage,
2013.0-9.0-20.0-2583.0|2771.0,SpreadMirage,
2013.0-9.0-21.0-278.0|68.0,SpreadMirage,-3.5
2013.0-9.0-21.0-349.0|154.0,SpreadMirage,2.5
2013.0-9.0-21.0-2017.0|2601.0,SpreadMirage,
2013.0-9.0-21.0-2117.0|2649.0,SpreadMirage,13.0
2013.0-9.0-21.0-113.0|238.0,SpreadMirage,
2013.0-9.0-21.0-367.0|215.0,SpreadMirage,
2013.0-9.0-21.0-194.0|50.0,SpreadMirage,
2013.0-9.0-21.0-2224.0|129.0,SpreadMirage,
2013.0-9.0-21.0-135.0|23.0,SpreadMirage,-3.5
2013.0-9.0-21.0-2305.0|2348.0,SpreadMirage,-10.0
2013.0-9.0-21.0-59.0|153.0,SpreadMirage,-6.5
2013.0-9.0-21.0-2528.0|293.0,SpreadMirage,
2013.0-9.0-21.0-2782.0|2970.0,SpreadMirage,
2013.0-9.0-21.0-2280.0|3162.0,SpreadMirage,
2013.0-9.0-21.0-587.0|455.0,SpreadMirage,
2013.0-9.0-21.0-2974.0|2666.0,SpreadMirage,
2013.0-9.0-21.0-259.0|276.0,SpreadMirage,-9.5
2013.0-9.0-21.0-97.0|2229.0,SpreadMirage,
2013.0-9.0-21.0-2294.0|2711.0,SpreadMirage,
2013.0-9.0-21.0-2226.0|2393.0,SpreadMirage,3.0
2013.0-9.0-21.0-2085.0|2745.0,SpreadMirage,
2013.0-9.0-21.0-417.0|184.0,SpreadMirage,
2013.0-9.0-21.0-61.0|249.0,SpreadMirage,
2013.0-9.0-21.0-150.0|221.0,SpreadMirage,4.0
2013.0-9.0-21.0-183.0|2655.0,SpreadMirage,-17.5
2013.0-9.0-21.0-225.0|46.0,SpreadMirage,
2013.0-9.0-21.0-121.0|2977.0,SpreadMirage,
2013.0-9.0-21.0-2736.0|2657.0,SpreadMirage,
2013.0-9.0-21.0-2075.0|2148.0,SpreadMirage,
2013.0-9.0-21.0-83.0|2746.0,SpreadMirage,
2013.0-9.0-21.0-2748.0|391.0,SpreadMirage,
2013.0-9.0-21.0-2651.0|409.0,SpreadMirage,
2013.0-9.0-21.0-2896.0|2355.0,SpreadMirage,
2013.0-9.0-21.0-2972.0|2843.0,SpreadMirage,
2013.0-9.0-21.0-2559.0|2188.0,SpreadMirage,
2013.0-9.0-21.0-388.0|247.0,SpreadMirage,
2013.0-9.0-21.0-2800.0|267.0,SpreadMirage,
2013.0-9.0-21.0-341.0|2963.0,SpreadMirage,
2013.0-9.0-21.0-291.0|2213.0,SpreadMirage,
2013.0-9.0-21.0-398.0|2725.0,SpreadMirage,
2013.0-9.0-21.0-2812.0|2741.0,SpreadMirage,
2013.0-9.0-21.0-365.0|2818.0,SpreadMirage,
2013.0-9.0-21.0-2557.0|297.0,SpreadMirage,
2013.0-9.0-21.0-3111.0|2256.0,SpreadMirage,
2013.0-9.0-21.0-216.0|2175.0,SpreadMirage,
2013.0-9.0-21.0-352.0|2980.0,SpreadMirage,
2013.0-9.0-21.0-294.0|2683.0,SpreadMirage,
2013.0-9.0-21.0-2142.0|43.0,SpreadMirage,
2013.0-9.0-21.0-2199.0|2050.0,SpreadMirage,10.0
2013.0-9.0-21.0-2967.0|114.0,SpreadMirage,
2013.0-9.0-21.0-2551.0|2882.0,SpreadMirage,
2013.0-9.0-21.0-2707.0|2699.0,SpreadMirage,
2013.0-9.0-21.0-246.0|2248.0,SpreadMirage,
2013.0-9.0-21.0-237.0|175.0,SpreadMirage,
2013.0-9.0-21.0-2392.0|2682.0,SpreadMirage,
2013.0-9.0-21.0-2295.0|2399.0,SpreadMirage,
2013.0-9.0-21.0-33.0|2731.0,SpreadMirage,
2013.0-9.0-21.0-2079.0|366.0,SpreadMirage,
2013.0-9.0-21.0-2230.0|171.0,SpreadMirage,
2013.0-9.0-21.0-348.0|7.0,SpreadMirage,
2013.0-9.0-21.0-262.0|65.0,SpreadMirage,
2013.0-9.0-21.0-452.0|2871.0,SpreadMirage,
2013.0-9.0-21.0-2487.0|2022.0,SpreadMirage,
2013.0-9.0-21.0-2018.0|2274.0,SpreadMirage,
2013.0-9.0-21.0-2062.0|2516.0,SpreadMirage,
2013.0-9.0-21.0-286.0|2532.0,SpreadMirage,
2013.0-9.0-21.0-2749.0|2467.0,SpreadMirage,
2013.0-9.0-21.0-437.0|131.0,SpreadMirage,
2013.0-9.0-21.0-2529.0|2804.0,SpreadMirage,
2013.0-9.0-21.0-2373.0|2553.0,SpreadMirage,
2013.0-9.0-21.0-2667.0|2234.0,SpreadMirage,
2013.0-9.0-21.0-266.0|268.0,SpreadMirage,
2013.0-9.0-21.0-274.0|110.0,SpreadMirage,
2013.0-9.0-21.0-354.0|2524.0,SpreadMirage,
2013.0-9.0-21.0-2909.0|379.0,SpreadMirage,
2013.0-9.0-21.0-126.0|2283.0,SpreadMirage,
2013.0-9.0-21.0-2015.0|2808.0,SpreadMirage,
2013.0-9.0-21.0-32.0|255.0,SpreadMirage,
2013.0-9.0-21.0-481.0|81.0,SpreadMirage,
2013.0-9.0-21.0-2790.0|2044.0,SpreadMirage,
2013.0-9.0-21.0-340.0|2394.0,SpreadMirage,
2013.0-9.0-21.0-2832.0|2891.0,SpreadMirage,
2013.0-9.0-21.0-2105.0|2913.0,SpreadMirage,
2013.0-9.0-21.0-2315.0|2071.0,SpreadMirage,
2013.0-9.0-21.0-2422.0|2700.0,SpreadMirage,
2013.0-9.0-21.0-2354.0|2969.0,SpreadMirage,
2013.0-9.0-21.0-2119.0|60.0,SpreadMirage,
2013.0-9.0-21.0-332.0|426.0,SpreadMirage,
2013.0-9.0-21.0-336.0|112.0,SpreadMirage,
2013.0-9.0-21.0-395.0|2948.0,SpreadMirage,
2013.0-9.0-21.0-2845.0|2614.0,SpreadMirage,
2013.0-9.0-21.0-323.0|118.0,SpreadMirage,
2013.0-9.0-21.0-2564.0|2723.0,SpreadMirage,
2013.0-9.0-21.0-2123.0|11.0,SpreadMirage,
2013.0-9.0-21.0-2851.0|2817.0,SpreadMirage,
2013.0-9.0-21.0-2428.0|119.0,SpreadMirage,
2013.0-9.0-21.0-2772.0|2844.0,SpreadMirage,
2013.0-9.0-21.0-191.0|427.0,SpreadMirage,
2013.0-9.0-21.0-2398.0|3179.0,SpreadMirage,
2013.0-9.0-21.0-162.0|2101.0,SpreadMirage,
2013.0-9.0-21.0-2304.0|2166.0,SpreadMirage,
2013.0-9.0-21.0-101.0|2257.0,SpreadMirage,
2013.0-9.0-21.0-425.0|389.0,SpreadMirage,
2013.0-9.0-21.0-2951.0|2383.0,SpreadMirage,
2013.0-9.0-21.0-3110.0|2779.0,SpreadMirage,
2013.0-9.0-21.0-2247.0|55.0,SpreadMirage,
2013.0-9.0-21.0-195.0|2046.0,SpreadMirage,
2013.0-9.0-21.0-2402.0|2740.0,SpreadMirage,
2013.0-9.0-21.0-386.0|2834.0,SpreadMirage,
2013.0-9.0-21.0-263.0|2042.0,SpreadMirage,
2013.0-9.0-21.0-89.0|2171.0,SpreadMirage,
2013.0-9.0-21.0-2141.0|143.0,SpreadMirage,
2013.0-9.0-21.0-2758.0|630.0,SpreadMirage,
2013.0-9.0-21.0-3071.0|2744.0,SpreadMirage,
2013.0-9.0-21.0-2842.0|2128.0,SpreadMirage,
2013.0-9.0-21.0-124.0|2968.0,SpreadMirage,
2013.0-9.0-21.0-433.0|273.0,SpreadMirage,
2013.0-9.0-21.0-446.0|583.0,SpreadMirage,
2013.0-9.0-21.0-2685.0|2106.0,SpreadMirage,
2013.0-9.0-21.0-2181.0|2292.0,SpreadMirage,
2013.0-9.0-21.0-2546.0|79.0,SpreadMirage,
2013.0-9.0-21.0-2825.0|2886.0,SpreadMirage,
2013.0-9.0-21.0-2152.0|133.0,SpreadMirage,
2013.0-9.0-21.0-2598.0|2339.0,SpreadMirage,
2013.0-9.0-21.0-556.0|2273.0,SpreadMirage,
2013.0-9.0-21.0-359.0|2733.0,SpreadMirage,
2013.0-9.0-21.0-63.0|2802.0,SpreadMirage,
2013.0-9.0-21.0-2900.0|2600.0,SpreadMirage,
2013.0-9.0-21.0-2118.0|2815.0,SpreadMirage,
2013.0-9.0-21.0-2419.0|2262.0,SpreadMirage,
2013.0-9.0-21.0-2233.0|2362.0,SpreadMirage,
2013.0-9.0-21.0-2688.0|2121.0,SpreadMirage,
2013.0-9.0-21.0-2074.0|2189.0,SpreadMirage,
2013.0-9.0-21.0-2805.0|2232.0,SpreadMirage,
2013.0-9.0-21.0-86.0|190.0,SpreadMirage,
2013.0-9.0-21.0-242.0|248.0,SpreadMirage,-3.0
2013.0-9.0-21.0-222.0|2619.0,SpreadMirage,
2013.0-9.0-21.0-2938.0|2347.0,SpreadMirage,
2013.0-9.0-21.0-2535.0|2545.0,SpreadMirage,
2013.0-9.0-21.0-149.0|2824.0,SpreadMirage,
2013.0-9.0-21.0-301.0|108.0,SpreadMirage,
2013.0-9.0-21.0-421.0|2359.0,SpreadMirage,
2013.0-9.0-21.0-2637.0|2810.0,SpreadMirage,
2013.0-9.0-21.0-264.0|304.0,SpreadMirage,
2013.0-9.0-21.0-172.0|2083.0,SpreadMirage,
2013.0-9.0-21.0-2043.0|132.0,SpreadMirage,
2013.0-9.0-21.0-128.0|2477.0,SpreadMirage,
2013.0-9.0-21.0-2424.0|2237.0,SpreadMirage,
2013.0-9.0-21.0-2069.0|2146.0,SpreadMirage,
